Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,396,9.0,9,,,,,,,,
,,,,,399,3.0,3,,,,,,,,
,,,,,403,4.0,4,,,,,,,,
,,,,,425,22.0,22,,,,,,,,
,,,,,431,6.0,6,,,,,,,,
,,,,,436,5.0,5,,,,,,,,
,,,,,443,7.0,7,,,,,,,,
,,,,,446,3.0,3,,,,,,,,
,,,,,453,7.0,7,,,,,,,,
,,,,,461,8.0,8,,,,,,,,
,,,,,466,5.0,5,,,,,,,,
,,,,,470,4.0,4,,,,,,,,
,,,,,475,5.0,5,,,,,,,,
,,,,,479,4.0,4,,,,,,,,
,,,,,489,10.0,10,,,,,,,,
,,,,,495,6.0,6,,,,,,,,
,,,,,506,11.0,11,,,,,,,,
,,,,,516,10.0,10,,,,,,,,
,,,,,520,4.0,4,,,,,,,,
,,,,,524,4.0,4,,,,,,,,
,,,,,530,6.0,6,,,,,,,,
,,,,,535,5.0,5,,,,,,,,
,,,,,538,3.0,3,,,,,,,,
,,,,,549,11.0,11,,,,,,,,
,,,,,555,6.0,6,,,,,,,,
,,,,,559,4.0,4,,,,,,,,
,,,,,565,6.0,6,,,,,,,,
,,,,,570,5.0,5,,,,,,,,
,,,,,582,12.0,12,,,,,,,,
,,,,,591,9.0,9,,,,,,,,
,,,,,598,7.0,7,,,,,,,,
,,,,,603,5.0,5,,,,,,,,
,,,,,606,3.0,3,,,,,,,,
,,,,,615,9.0,9,,,,,,,,
,,,,,643,28.0,28,,,,,,,,
,,,,,648,5.0,5,,,,,,,,
,,,,,654,6.0,6,,,,,,,,
,,,,,658,4.0,4,,,,,,,,
,,,,,663,5.0,5,,,,,,,,
,,,,,666,3.0,3,,,,,,,,
,,,,,676,10.0,10,,,,,,,,
,,,,,686,10.0,10,,,,,,,,
,,,,,695,9.0,9,,,,,,,,
,,,,,698,3.0,3,,,,,,,,
,,,,,705,7.0,7,,,,,,,,
,,,,,722,17.0,17,,,,,,,,
,,,,,728,6.0,6,,,,,,,,
,,,,,734,6.0,6,,,,,,,,
,,,,,739,5.0,5,,,,,,,,
,,,,,744,5.0,5,,,,,,,,
,,,,,749,5.0,5,,,,,,,,
,,,,,753,4.0,4,,,,,,,,
,,,,,760,7.0,7,,,,,,,,
,,,,,763,3.0,3,,,,,,,,
,,,,,768,5.0,5,,,,,,,,
,,,,,783,15.0,15,,,,,,,,
,,,,,795,12.0,12,,,,,,,,
,,,,,798,3.0,3,,,,,,,,
,,,,,805,7.0,7,,,,,,,,
,,,,,810,5.0,5,,,,,,,,
,,,,,814,4.0,4,,,,,,,,
,,,,,829,15.0,15,,,,,,,,
,,,,,832,3.0,3,,,,,,,,
,,,,,836,4.0,4,,,,,,,,
,,,,,840,4.0,4,,,,,,,,
,,,,,844,4.0,4,,,,,,,,
,,,,,848,4.0,4,,,,,,,,
,,,,,854,6.0,6,,,,,,,,
,,,,,857,3.0,3,,,,,,,,
,,,,,863,6.0,6,,,,,,,,
,,,,,866,3.0,3,,,,,,,,
,,,,,875,9.0,9,,,,,,,,
,,,,,882,7.0,7,,,,,,,,
,,,,,893,11.0,11,,,,,,,,
,,,,,903,10.0,10,,,,,,,,
,,,,,907,4.0,4,,,,,,,,
,,,,,912,5.0,5,,,,,,,,
,,,,,915,3.0,3,,,,,,,,
,,,,,927,12.0,12,,,,,,,,
,,,,,932,5.0,5,,,,,,,,
,,,,,936,4.0,4,,,,,,,,
,,,,,941,5.0,5,,,,,,,,
,,,,,948,7.0,7,,,,,,,,
,,,,,956,8.0,8,,,,,,,,
,,,,,959,3.0,3,,,,,,,,
,,,,,968,9.0,9,,,,,,,,
,,,,,972,4.0,4,,,,,,,,
,,,,,976,4.0,4,,,,,,,,
,,,,,986,10.0,10,,,,,,,,
,,,,,992,6.0,6,,,,,,,,
,,,,,995,3.0,3,,,,,,,,
,,,,,999,4.0,4,,,,,,,,
,,,,,1007,8.0,8,,,,,,,,
,,,,,1010,3.0,3,,,,,,,,
,,,,,1016,6.0,6,,,,,,,,
,,,,,1020,4.0,4,,,,,,,,
,,,,,1030,10.0,10,,,,,,,,
,,,,,1037,7.0,7,,,,,,,,
,,,,,1043,6.0,6,,,,,,,,
,,,,,1046,3.0,3,,,,,,,,
,,,,,1058,12.0,12,,,,,,,,
,,,,,1064,6.0,6,,,,,,,,
,,,,,1069,5.0,5,,,,,,,,
,,,,,1072,3.0,3,,,,,,,,
,,,,,1076,4.0,4,,,,,,,,
,,,,,1082,6.0,6,,,,,,,,
,,,,,1093,11.0,11,,,,,,,,
,,,,,1099,6.0,6,,,,,,,,
,,,,,1103,4.0,4,,,,,,,,
,,,,,1108,5.0,5,,,,,,,,
,,,,,1111,3.0,3,,,,,,,,
,,,,,1128,17.0,17,,,,,,,,
,,,,,1131,3.0,3,,,,,,,,
,,,,,1152,21.0,21,,,,,,,,
,,,,,1159,7.0,7,,,,,,,,
,,,,,1173,14.0,14,,,,,,,,
,,,,,1179,6.0,6,,,,,,,,
,,,,,1183,4.0,4,,,,,,,,
,,,,,1199,16.0,16,,,,,,,,
,,,,,1204,5.0,5,,,,,,,,
,,,,,1208,4.0,4,,,,,,,,
,,,,,1220,12.0,12,,,,,,,,
,,,,,1223,3.0,3,,,,,,,,
,,,,,1228,5.0,5,,,,,,,,
,,,,,1232,4.0,4,,,,,,,,
,,,,,1237,5.0,5,,,,,,,,
,,,,,1245,8.0,8,,,,,,,,
,,,,,1248,3.0,3,,,,,,,,
,,,,,1251,3.0,3,,,,,,,,
,,,,,1263,12.0,12,,,,,,,,
,,,,,1268,5.0,5,,,,,,,,
,,,,,1272,4.0,4,,,,,,,,
,,,,,1277,5.0,5,,,,,,,,
,,,,,1287,10.0,10,,,,,,,,
,,,,,1290,3.0,3,,,,,,,,
,,,,,1296,6.0,6,,,,,,,,
,,,,,1300,4.0,4,,,,,,,,
,,,,,1305,5.0,5,,,,,,,,
,,,,,1322,17.0,17,,,,,,,,
,,,,,1337,15.0,15,,,,,,,,
,,,,,1340,3.0,3,,,,,,,,
,,,,,1343,3.0,3,,,,,,,,
,,,,,1349,6.0,6,,,,,,,,
,,,,,1358,9.0,9,,,,,,,,
,,,,,1367,9.0,9,,,,,,,,
,,,,,1377,10.0,10,,,,,,,,
,,,,,1381,4.0,4,,,,,,,,
,,,,,1386,5.0,5,,,,,,,,
,,,,,1393,7.0,7,,,,,,,,
,,,,,1397,4.0,4,,,,,,,,
,,,,,1403,6.0,6,,,,,,,,
,,,,,1416,13.0,13,,,,,,,,
,,,,,1419,3.0,3,,,,,,,,
,,,,,1422,3.0,3,,,,,,,,
,,,,,1426,4.0,4,,,,,,,,
,,,,,1431,5.0,5,,,,,,,,
,,,,,1439,8.0,8,,,,,,,,
,,,,,1447,8.0,8,,,,,,,,
,,,,,1452,5.0,5,,,,,,,,
,,,,,1460,8.0,8,,,,,,,,
,,,,,1473,13.0,13,,,,,,,,
,,,,,1478,5.0,5,,,,,,,,
,,,,,1487,9.0,9,,,,,,,,
,,,,,1492,5.0,5,,,,,,,,
,,,,,1501,9.0,9,,,,,,,,
,,,,,1508,7.0,7,,,,,,,,
,,,,,1538,30.0,30,,,,,,,,
,,,,,1542,4.0,4,,,,,,,,
,,,,,1546,4.0,4,,,,,,,,
,,,,,1557,11.0,11,,,,,,,,
,,,,,1566,9.0,9,,,,,,,,
,,,,,1571,5.0,5,,,,,,,,
,,,,,1582,11.0,11,,,,,,,,
,,,,,1586,4.0,4,,,,,,,,
,,,,,1590,4.0,4,,,,,,,,
,,,,,1596,6.0,6,,,,,,,,
,,,,,1602,6.0,6,,,,,,,,
,,,,,1610,8.0,8,,,,,,,,
,,,,,1617,7.0,7,,,,,,,,
,,,,,1621,4.0,4,,,,,,,,
,,,,,1633,12.0,12,,,,,,,,
,,,,,1636,3.0,3,,,,,,,,
,,,,,1643,7.0,7,,,,,,,,
,,,,,1647,4.0,4,,,,,,,,
,,,,,1654,7.0,7,,,,,,,,
,,,,,1660,6.0,6,,,,,,,,
,,,,,1665,5.0,5,,,,,,,,
,,,,,1670,5.0,5,,,,,,,,
,,,,,1674,4.0,4,,,,,,,,
,,,,,1682,8.0,8,,,,,,,,
,,,,,1696,14.0,14,,,,,,,,
,,,,,1704,8.0,8,,,,,,,,
,,,,,1709,5.0,5,,,,,,,,
,,,,,1714,5.0,5,,,,,,,,
,,,,,1724,10.0,10,,,,,,,,
,,,,,1731,7.0,7,,,,,,,,
,,,,,1737,6.0,6,,,,,,,,
,,,,,1741,4.0,4,,,,,,,,
,,,,,1745,4.0,4,,,,,,,,
,,,,,1751,6.0,6,,,,,,,,
,,,,,1757,6.0,6,,,,,,,,
,,,,,1777,20.0,20,,,,,,,,
,,,,,1781,4.0,4,,,,,,,,
,,,,,1786,5.0,5,,,,,,,,
,,,,,1790,4.0,4,,,,,,,,
,,,,,1793,3.0,3,,,,,,,,
,,,,,1802,9.0,9,,,,,,,,
,,,,,1805,3.0,3,,,,,,,,
,,,,,1808,3.0,3,,,,,,,,
,,,,,1817,9.0,9,,,,,,,,
,,,,,1823,6.0,6,,,,,,,,
,,,,,1831,8.0,8,,,,,,,,
,,,,,1835,4.0,4,,,,,,,,
,,,,,1838,3.0,3,,,,,,,,
,,,,,1849,11.0,11,,,,,,,,
,,,,,1856,7.0,7,,,,,,,,
,,,,,1863,7.0,7,,,,,,,,
,,,,,1877,14.0,14,,,,,,,,
,,,,,1881,4.0,4,,,,,,,,
,,,,,1886,5.0,5,,,,,,,,
,,,,,1912,26.0,26,,,,,,,,
,,,,,1919,7.0,7,,,,,,,,
,,,,,1928,9.0,9,,,,,,,,
,,,,,1937,9.0,9,,,,,,,,
,,,,,1941,4.0,4,,,,,,,,
,,,,,1944,3.0,3,,,,,,,,
,,,,,1948,4.0,4,,,,,,,,
,,,,,1953,5.0,5,,,,,,,,
,,,,,1962,9.0,9,,,,,,,,
,,,,,1977,15.0,15,,,,,,,,
,,,,,1984,7.0,7,,,,,,,,
,,,,,1994,10.0,10,,,,,,,,
,,,,,2013,19.0,19,,,,,,,,
,,,,,2027,14.0,14,,,,,,,,
,,,,,2031,4.0,4,,,,,,,,
,,,,,2036,5.0,5,,,,,,,,
,,,,,2046,10.0,10,,,,,,,,
,,,,,2056,10.0,10,,,,,,,,
,,,,,2059,3.0,3,,,,,,,,
,,,,,2064,5.0,5,,,,,,,,
,,,,,2067,3.0,3,,,,,,,,
,,,,,2075,8.0,8,,,,,,,,
,,,,,2080,5.0,5,,,,,,,,
,,,,,2083,3.0,3,,,,,,,,
,,,,,2087,4.0,4,,,,,,,,
,,,,,2095,8.0,8,,,,,,,,
,,,,,2102,7.0,7,,,,,,,,
,,,,,2107,5.0,5,,,,,,,,
,,,,,2114,7.0,7,,,,,,,,
,,,,,2120,6.0,6,,,,,,,,
,,,,,2127,7.0,7,,,,,,,,
,,,,,2132,5.0,5,,,,,,,,
,,,,,2141,9.0,9,,,,,,,,
,,,,,2144,3.0,3,,,,,,,,
,,,,,2147,3.0,3,,,,,,,,
,,,,,2156,9.0,9,,,,,,,,
,,,,,2162,6.0,6,,,,,,,,
,,,,,2168,6.0,6,,,,,,,,
,,,,,2185,17.0,17,,,,,,,,
,,,,,2193,8.0,8,,,,,,,,
,,,,,2199,6.0,6,,,,,,,,
,,,,,2205,6.0,6,,,,,,,,
,,,,,2209,4.0,4,,,,,,,,
,,,,,2217,8.0,8,,,,,,,,
,,,,,2224,7.0,7,,,,,,,,
,,,,,2231,7.0,7,,,,,,,,
,,,,,2238,7.0,7,,,,,,,,
,,,,,2242,4.0,4,,,,,,,,
,,,,,2248,6.0,6,,,,,,,,
,,,,,2252,4.0,4,,,,,,,,
,,,,,2256,4.0,4,,,,,,,,
,,,,,2261,5.0,5,,,,,,,,
,,,,,2268,7.0,7,,,,,,,,
,,,,,2271,3.0,3,,,,,,,,
,,,,,2276,5.0,5,,,,,,,,
,,,,,2279,3.0,3,,,,,,,,
,,,,,2284,5.0,5,,,,,,,,
,,,,,2290,6.0,6,,,,,,,,
,,,,,2294,4.0,4,,,,,,,,
,,,,,2299,5.0,5,,,,,,,,
,,,,,2320,21.0,21,,,,,,,,
,,,,,2324,4.0,4,,,,,,,,
,,,,,2338,14.0,14,,,,,,,,
,,,,,2348,10.0,10,,,,,,,,
,,,,,2353,5.0,5,,,,,,,,
,,,,,2359,6.0,6,,,,,,,,
,,,,,2365,6.0,6,,,,,,,,
,,,,,2368,3.0,3,,,,,,,,
,,,,,2371,3.0,3,,,,,,,,
,,,,,2375,4.0,4,,,,,,,,
,,,,,2380,5.0,5,,,,,,,,
,,,,,2385,5.0,5,,,,,,,,
,,,,,2391,6.0,6,,,,,,,,
,,,,,2395,4.0,4,,,,,,,,
,,,,,2399,4.0,4,,,,,,,,
,,,,,2407,8.0,8,,,,,,,,
,,,,,2416,9.0,9,,,,,,,,
,,,,,2424,8.0,8,,,,,,,,
,,,,,2430,6.0,6,,,,,,,,
,,,,,2435,5.0,5,,,,,,,,
,,,,,2442,7.0,7,,,,,,,,
,,,,,2446,4.0,4,,,,,,,,
,,,,,2453,7.0,7,,,,,,,,
,,,,,2467,14.0,14,,,,,,,,
,,,,,2472,5.0,5,,,,,,,,
,,,,,2481,9.0,9,,,,,,,,
,,,,,2487,6.0,6,,,,,,,,
,,,,,2493,6.0,6,,,,,,,,
,,,,,2498,5.0,5,,,,,,,,
,,,,,2511,13.0,13,,,,,,,,
,,,,,2515,4.0,4,,,,,,,,
,,,,,2520,5.0,5,,,,,,,,
,,,,,2534,14.0,14,,,,,,,,
,,,,,2540,6.0,6,,,,,,,,
,,,,,2552,12.0,12,,,,,,,,
,,,,,2555,3.0,3,,,,,,,,
,,,,,2574,19.0,19,,,,,,,,
,,,,,2580,6.0,6,,,,,,,,
,,,,,2586,6.0,6,,,,,,,,
,,,,,2599,13.0,13,,,,,,,,
,,,,,2606,7.0,7,,,,,,,,
,,,,,2612,6.0,6,,,,,,,,
,,,,,2622,10.0,10,,,,,,,,
,,,,,2626,4.0,4,,,,,,,,
,,,,,2629,3.0,3,,,,,,,,
,,,,,2632,3.0,3,,,,,,,,
,,,,,2635,3.0,3,,,,,,,,
,,,,,2645,10.0,10,,,,,,,,
,,,,,2649,4.0,4,,,,,,,,
,,,,,2653,4.0,4,,,,,,,,
,,,,,2663,10.0,10,,,,,,,,
,,,,,2667,4.0,4,,,,,,,,
,,,,,2670,3.0,3,,,,,,,,
,,,,,2674,4.0,4,,,,,,,,
,,,,,2693,19.0,19,,,,,,,,
,,,,,2702,9.0,9,,,,,,,,
,,,,,2708,6.0,6,,,,,,,,
,,,,,2713,5.0,5,,,,,,,,
,,,,,2721,8.0,8,,,,,,,,
,,,,,2726,5.0,5,,,,,,,,
,,,,,2733,7.0,7,,,,,,,,
,,,,,2750,17.0,17,,,,,,,,
,,,,,2769,19.0,19,,,,,,,,
,,,,,2779,10.0,10,,,,,,,,
,,,,,2791,12.0,12,,,,,,,,
,,,,,2799,8.0,8,,,,,,,,
,,,,,2805,6.0,6,,,,,,,,
,,,,,2817,12.0,12,,,,,,,,
,,,,,2823,6.0,6,,,,,,,,
,,,,,2835,12.0,12,,,,,,,,
,,,,,2838,3.0,3,,,,,,,,
,,,,,2843,5.0,5,,,,,,,,
,,,,,2850,7.0,7,,,,,,,,
,,,,,2856,6.0,6,,,,,,,,
,,,,,2862,6.0,6,,,,,,,,
,,,,,2867,5.0,5,,,,,,,,
,,,,,2870,3.0,3,,,,,,,,
,,,,,2875,5.0,5,,,,,,,,
,,,,,2881,6.0,6,,,,,,,,
,,,,,2895,14.0,14,,,,,,,,
,,,,,2899,4.0,4,,,,,,,,
,,,,,2906,7.0,7,,,,,,,,
,,,,,2910,4.0,4,,,,,,,,
,,,,,2914,4.0,4,,,,,,,,
,,,,,2921,7.0,7,,,,,,,,
,,,,,2933,12.0,12,,,,,,,,
,,,,,2948,15.0,15,,,,,,,,
,,,,,2951,3.0,3,,,,,,,,
,,,,,2954,3.0,3,,,,,,,,
,,,,,2966,12.0,12,,,,,,,,
,,,,,2972,6.0,6,,,,,,,,
,,,,,2979,7.0,7,,,,,,,,
,,,,,2982,3.0,3,,,,,,,,
,,,,,2988,6.0,6,,,,,,,,
,,,,,3001,13.0,13,,,,,,,,
,,,,,3005,4.0,4,,,,,,,,
,,,,,3009,4.0,4,,,,,,,,
,,,,,3014,5.0,5,,,,,,,,
,,,,,3023,9.0,9,,,,,,,,
,,,,,3026,3.0,3,,,,,,,,
,,,,,3038,12.0,12,,,,,,,,
,,,,,3050,12.0,12,,,,,,,,
,,,,,3054,4.0,4,,,,,,,,
,,,,,3060,6.0,6,,,,,,,,
,,,,,3065,5.0,5,,,,,,,,
,,,,,3073,8.0,8,,,,,,,,
,,,,,3086,13.0,13,,,,,,,,
,,,,,3094,8.0,8,,,,,,,,
,,,,,3104,10.0,10,,,,,,,,
,,,,,3108,4.0,4,,,,,,,,
,,,,,3116,8.0,8,,,,,,,,
,,,,,3128,12.0,12,,,,,,,,
,,,,,3132,4.0,4,,,,,,,,
,,,,,3135,3.0,3,,,,,,,,
,,,,,3138,3.0,3,,,,,,,,
,,,,,3144,6.0,6,,,,,,,,
,,,,,3147,3.0,3,,,,,,,,
,,,,,3154,7.0,7,,,,,,,,
,,,,,3162,8.0,8,,,,,,,,
,,,,,3165,3.0,3,,,,,,,,
,,,,,3171,6.0,6,,,,,,,,
,,,,,3177,6.0,6,,,,,,,,
,,,,,3182,5.0,5,,,,,,,,
,,,,,3186,4.0,4,,,,,,,,
,,,,,3191,5.0,5,,,,,,,,
,,,,,3207,16.0,16,,,,,,,,
,,,,,3215,8.0,8,,,,,,,,
,,,,,3220,5.0,5,,,,,,,,
,,,,,3225,5.0,5,,,,,,,,
,,,,,3228,3.0,3,,,,,,,,
,,,,,3233,5.0,5,,,,,,,,
,,,,,3243,10.0,10,,,,,,,,
,,,,,3246,3.0,3,,,,,,,,
,,,,,3253,7.0,7,,,,,,,,
,,,,,3258,5.0,5,,,,,,,,
,,,,,3262,4.0,4,,,,,,,,
,,,,,3266,4.0,4,,,,,,,,
,,,,,3270,4.0,4,,,,,,,,
,,,,,3276,6.0,6,,,,,,,,
,,,,,3290,14.0,14,,,,,,,,
,,,,,3297,7.0,7,,,,,,,,
,,,,,3301,4.0,4,,,,,,,,
,,,,,3304,3.0,3,,,,,,,,
,,,,,3314,10.0,10,,,,,,,,
,,,,,3324,10.0,10,,,,,,,,
,,,,,3328,4.0,4,,,,,,,,
,,,,,3339,11.0,11,,,,,,,,
,,,,,3343,4.0,4,,,,,,,,
,,,,,3351,8.0,8,,,,,,,,
,,,,,3356,5.0,5,,,,,,,,
,,,,,3360,4.0,4,,,,,,,,
,,,,,3372,12.0,12,,,,,,,,
,,,,,3376,4.0,4,,,,,,,,
,,,,,3380,4.0,4,,,,,,,,
,,,,,3388,8.0,8,,,,,,,,
,,,,,3394,6.0,6,,,,,,,,
,,,,,3399,5.0,5,,,,,,,,
,,,,,3404,5.0,5,,,,,,,,
,,,,,3410,6.0,6,,,,,,,,
,,,,,3415,5.0,5,,,,,,,,
,,,,,3419,4.0,4,,,,,,,,
,,,,,3426,7.0,7,,,,,,,,
,,,,,3431,5.0,5,,,,,,,,
,,,,,3453,22.0,22,,,,,,,,
,,,,,3467,14.0,14,,,,,,,,
,,,,,3477,10.0,10,,,,,,,,
,,,,,3482,5.0,5,,,,,,,,
,,,,,3485,3.0,3,,,,,,,,
,,,,,3490,5.0,5,,,,,,,,
,,,,,3493,3.0,3,,,,,,,,
,,,,,3496,3.0,3,,,,,,,,
,,,,,3510,14.0,14,,,,,,,,
,,,,,3520,10.0,10,,,,,,,,
,,,,,3532,12.0,12,,,,,,,,
,,,,,3537,5.0,5,,,,,,,,
,,,,,3542,5.0,5,,,,,,,,
,,,,,3545,3.0,3,,,,,,,,
,,,,,3550,5.0,5,,,,,,,,
,,,,,3562,12.0,12,,,,,,,,
,,,,,3568,6.0,6,,,,,,,,
,,,,,3572,4.0,4,,,,,,,,
,,,,,3581,9.0,9,,,,,,,,
,,,,,3602,21.0,21,,,,,,,,
,,,,,3614,12.0,12,,,,,,,,
,,,,,3626,12.0,12,,,,,,,,
,,,,,3639,13.0,13,,,,,,,,
,,,,,3643,4.0,4,,,,,,,,
,,,,,3647,4.0,4,,,,,,,,
,,,,,3652,5.0,5,,,,,,,,
,,,,,3660,8.0,8,,,,,,,,
,,,,,3665,5.0,5,,,,,,,,
,,,,,3669,4.0,4,,,,,,,,
,,,,,3679,10.0,10,,,,,,,,
,,,,,3684,5.0,5,,,,,,,,
,,,,,3690,6.0,6,,,,,,,,
,,,,,3694,4.0,4,,,,,,,,
,,,,,3698,4.0,4,,,,,,,,
,,,,,3704,6.0,6,,,,,,,,
,,,,,3709,5.0,5,,,,,,,,
,,,,,3715,6.0,6,,,,,,,,
,,,,,3719,4.0,4,,,,,,,,
,,,,,3723,4.0,4,,,,,,,,
,,,,,3729,6.0,6,,,,,,,,
,,,,,3732,3.0,3,,,,,,,,
,,,,,3735,3.0,3,,,,,,,,
,,,,,3749,14.0,14,,,,,,,,
,,,,,3754,5.0,5,,,,,,,,
,,,,,3761,7.0,7,,,,,,,,
,,,,,3773,12.0,12,,,,,,,,
,,,,,3780,7.0,7,,,,,,,,
,,,,,3790,10.0,10,,,,,,,,
,,,,,3793,3.0,3,,,,,,,,
,,,,,3806,13.0,13,,,,,,,,
,,,,,3810,4.0,4,,,,,,,,
,,,,,3823,13.0,13,,,,,,,,
,,,,,3826,3.0,3,,,,,,,,
,,,,,3835,9.0,9,,,,,,,,
,,,,,3840,5.0,5,,,,,,,,
,,,,,3845,5.0,5,,,,,,,,
,,,,,3872,27.0,27,,,,,,,,
,,,,,3882,10.0,10,,,,,,,,
,,,,,3898,16.0,16,,,,,,,,
,,,,,3905,7.0,7,,,,,,,,
,,,,,3908,3.0,3,,,,,,,,
,,,,,3912,4.0,4,,,,,,,,
,,,,,3915,3.0,3,,,,,,,,
,,,,,3921,6.0,6,,,,,,,,
,,,,,3931,10.0,10,,,,,,,,
,,,,,3936,5.0,5,,,,,,,,
,,,,,3944,8.0,8,,,,,,,,
,,,,,3949,5.0,5,,,,,,,,
,,,,,3960,11.0,11,,,,,,,,
,,,,,3965,5.0,5,,,,,,,,
,,,,,3969,4.0,4,,,,,,,,
,,,,,3982,13.0,13,,,,,,,,
,,,,,3990,8.0,8,,,,,,,,
,,,,,3998,8.0,8,,,,,,,,
,,,,,4006,8.0,8,,,,,,,,
,,,,,4010,4.0,4,,,,,,,,
,,,,,4014,4.0,4,,,,,,,,
,,,,,4022,8.0,8,,,,,,,,
,,,,,4029,7.0,7,,,,,,,,
,,,,,4040,11.0,11,,,,,,,,
,,,,,4044,4.0,4,,,,,,,,
,,,,,4060,16.0,16,,,,,,,,
,,,,,4063,3.0,3,,,,,,,,
,,,,,4069,6.0,6,,,,,,,,
,,,,,4082,13.0,13,,,,,,,,
,,,,,4095,13.0,13,,,,,,,,
,,,,,4112,17.0,17,,,,,,,,
,,,,,4120,8.0,8,,,,,,,,
,,,,,4125,5.0,5,,,,,,,,
,,,,,4134,9.0,9,,,,,,,,
,,,,,4152,18.0,18,,,,,,,,
,,,,,4158,6.0,6,,,,,,,,
,,,,,4180,22.0,22,,,,,,,,
,,,,,4184,4.0,4,,,,,,,,
,,,,,4195,11.0,11,,,,,,,,
,,,,,4201,6.0,6,,,,,,,,
,,,,,4211,10.0,10,,,,,,,,
,,,,,4227,16.0,16,,,,,,,,
,,,,,4231,4.0,4,,,,,,,,
,,,,,4235,4.0,4,,,,,,,,
,,,,,4244,9.0,9,,,,,,,,
,,,,,4250,6.0,6,,,,,,,,
,,,,,4255,5.0,5,,,,,,,,
,,,,,4262,7.0,7,,,,,,,,
,,,,,4265,3.0,3,,,,,,,,
,,,,,4269,4.0,4,,,,,,,,
,,,,,4273,4.0,4,,,,,,,,
,,,,,4278,5.0,5,,,,,,,,
,,,,,4283,5.0,5,,,,,,,,
,,,,,4287,4.0,4,,,,,,,,
,,,,,4297,10.0,10,,,,,,,,
,,,,,4302,5.0,5,,,,,,,,
,,,,,4305,3.0,3,,,,,,,,
,,,,,4309,4.0,4,,,,,,,,
,,,,,4313,4.0,4,,,,,,,,
,,,,,4316,3.0,3,,,,,,,,
,,,,,4321,5.0,5,,,,,,,,
,,,,,4326,5.0,5,,,,,,,,
,,,,,4331,5.0,5,,,,,,,,
,,,,,4342,11.0,11,,,,,,,,
,,,,,4354,12.0,12,,,,,,,,
,,,,,4359,5.0,5,,,,,,,,
,,,,,4363,4.0,4,,,,,,,,
,,,,,4375,12.0,12,,,,,,,,
,,,,,4381,6.0,6,,,,,,,,
,,,,,4390,9.0,9,,,,,,,,
,,,,,4394,4.0,4,,,,,,,,
,,,,,4399,5.0,5,,,,,,,,
,,,,,4403,4.0,4,,,,,,,,
