Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,38580,-78.53883,82,,,,,,
,,,,,38669,-84.08231,89,,,,,,
,,,,,38809,-167.08234,140,,,,,,
,,,,,38924,-108.738014,115,,,,,,
,,,,,39000,,,29.43254280090332,-6.628971099853516,-7.504202365875244,116.37503051757812,0.766,0.0001
,,,,,39055,-235.19423,131,,,,,,
,,,,,39152,-69.48628,97,,,,,,
,,,,,39257,-106.08874,105,,,,,,
,,,,,39360,-202.22621,103,,,,,,
,,,,,39487,-45.340385,127,,,,,,
,,,,,39552,-139.50517,65,,,,,,
,,,,,39670,25.01139,118,,,,,,
,,,,,39755,-88.41151,85,,,,,,
,,,,,39883,-55.05938,128,,,,,,
,,,,,39970,-258.0678,87,,,,,,
-50.41494,69.71431,36.654785,-223.5369,168.0,40000,,,18.70368194580078,-8.596599578857422,-9.328731536865234,57.07038497924805,0.76,0.0001
,,,,,40066,-46.6569,96,,,,,,
,,,,,40148,-56.45424,82,,,,,,
,,,,,40267,-92.97998,119,,,,,,
,,,,,40365,-169.40158,98,,,,,,
,,,,,40442,-91.55702,77,,,,,,
,,,,,40513,-79.79899,71,,,,,,
,,,,,40600,-120.43823,87,,,,,,
,,,,,40702,-66.11919,102,,,,,,
,,,,,40788,-200.41661,86,,,,,,
,,,,,40906,-19.828354,118,,,,,,
,,,,,41000,,,14.663976669311523,-5.05741024017334,-5.757266998291016,35.95686340332031,0.754,0.0001
,,,,,41033,-39.385258,127,,,,,,
,,,,,41143,-95.861404,110,,,,,,
,,,,,41205,-44.154694,62,,,,,,
,,,,,41301,-124.0001,96,,,,,,
,,,,,41378,-152.24846,77,,,,,,
,,,,,41460,-85.34335,82,,,,,,
,,,,,41543,-88.299835,83,,,,,,
,,,,,41612,-55.243027,69,,,,,,
,,,,,41711,-119.95875,99,,,,,,
,,,,,41866,-59.828606,155,,,,,,
,,,,,41962,-114.0878,96,,,,,,
,,,,,42000,,,11.909299850463867,-8.339653015136719,-8.654873847961426,24.65365982055664,0.748,0.0001
,,,,,42080,-43.536156,118,,,,,,
,,,,,42175,-51.235287,95,,,,,,
,,,,,42284,-107.18712,109,,,,,,
,,,,,42372,41.206924,88,,,,,,
,,,,,42497,-45.222572,125,,,,,,
,,,,,42624,9.532913,127,,,,,,
,,,,,42728,-83.204155,104,,,,,,
,,,,,42836,-116.755936,108,,,,,,
,,,,,42948,-122.839195,112,,,,,,
,,,,,43000,,,19.72165870666504,-17.215381622314453,-18.020179748535156,50.140594482421875,0.742,0.0001
,,,,,43079,-112.479095,131,,,,,,
,,,,,43145,-89.19315,66,,,,,,
,,,,,43271,-72.75279,126,,,,,,
,,,,,43412,-91.22819,141,,,,,,
,,,,,43537,-96.359795,125,,,,,,
,,,,,43626,-117.81787,89,,,,,,
,,,,,43705,-77.70449,79,,,,,,
,,,,,43782,-142.0674,77,,,,,,
,,,,,43859,-78.241394,77,,,,,,
,,,,,43953,-113.70676,94,,,,,,
,,,,,44000,,,108.21371459960938,-5.302553176879883,-4.2347731590271,56.516273498535156,0.736,0.0001
,,,,,44042,-54.335037,89,,,,,,
,,,,,44134,-79.68903,92,,,,,,
,,,,,44189,-94.08784,55,,,,,,
,,,,,44256,-51.870625,67,,,,,,
,,,,,44403,-95.433304,147,,,,,,
,,,,,44478,-38.951115,75,,,,,,
,,,,,44542,-104.25927,64,,,,,,
,,,,,44623,-99.25851,81,,,,,,
,,,,,44703,-69.18909,80,,,,,,
,,,,,44788,-61.888668,85,,,,,,
,,,,,44916,-68.284195,128,,,,,,
,,,,,45000,-113.52256,84,,,,,,
,,,,,45000,,,1.3826854228973389,-4.776673316955566,-4.444386005401611,43.431976318359375,0.73,0.0001
,,,,,45115,-27.102043,115,,,,,,
,,,,,45191,-115.02719,76,,,,,,
,,,,,45326,-100.78004,135,,,,,,
,,,,,45414,-44.620964,88,,,,,,
,,,,,45541,-29.820297,127,,,,,,
,,,,,45636,-83.29455,95,,,,,,
,,,,,45772,-98.90382,136,,,,,,
,,,,,45871,-129.34198,99,,,,,,
,,,,,45945,-60.298122,74,,,,,,
,,,,,46000,,,1.365579605102539,4.745876312255859,4.833320617675781,19.222057342529297,0.724,0.0001
,,,,,46055,-101.43295,110,,,,,,
,,,,,46217,-54.48832,162,,,,,,
,,,,,46280,-76.30962,63,,,,,,
,,,,,46416,-54.298447,136,,,,,,
,,,,,46946,-141.3193,530,,,,,,
,,,,,47000,,,3.7185325622558594,-5.995527744293213,-6.239877223968506,14.15519905090332,0.718,0.0001
,,,,,47003,-41.157326,57,,,,,,
,,,,,47091,-145.08203,88,,,,,,
,,,,,47201,-61.200294,110,,,,,,
,,,,,47328,-110.24082,127,,,,,,
,,,,,47433,-35.902687,105,,,,,,
,,,,,47556,-54.030476,123,,,,,,
,,,,,47617,-126.7375,61,,,,,,
,,,,,47726,-49.270134,109,,,,,,
,,,,,47808,-89.11367,82,,,,,,
,,,,,47945,-48.519264,137,,,,,,
,,,,,48000,,,3.4375839233398438,-4.559886932373047,-4.781883239746094,13.155655860900879,0.712,0.0001
,,,,,48106,-74.987656,161,,,,,,
,,,,,48210,-86.15152,104,,,,,,
,,,,,48302,-65.89191,92,,,,,,
,,,,,48403,-67.046165,101,,,,,,
,,,,,48506,-130.82632,103,,,,,,
,,,,,48614,-78.07253,108,,,,,,
,,,,,48712,-72.2092,98,,,,,,
,,,,,48827,-109.11839,115,,,,,,
,,,,,48957,-89.264496,130,,,,,,
,,,,,49000,,,11.83315372467041,-10.14631462097168,-10.717552185058594,45.840965270996094,0.706,0.0001
,,,,,49072,-173.2775,115,,,,,,
,,,,,49148,-9.420593,76,,,,,,
,,,,,49233,42.39441,85,,,,,,
,,,,,49315,-99.190155,82,,,,,,
,,,,,49498,-17.863197,183,,,,,,
,,,,,49570,-76.60161,72,,,,,,
,,,,,49647,-28.283386,77,,,,,,
,,,,,49754,-71.14105,107,,,,,,
,,,,,49857,-52.933598,103,,,,,,
,,,,,49951,-160.4921,94,,,,,,
-109.92351,47.23866,-31.58998,-182.55566,812.8,50000,,,6.628143310546875,-9.40545654296875,-8.994750022888184,35.868831634521484,0.7,0.0001
,,,,,50032,-60.40112,81,,,,,,
,,,,,51000,,,16.621376037597656,-10.57080078125,-9.761307716369629,26.065439224243164,0.694,0.0001
,,,,,51027,-157.12332,995,,,,,,
,,,,,51101,-42.708347,74,,,,,,
,,,,,51231,34.41513,130,,,,,,
,,,,,51333,-15.955711,102,,,,,,
,,,,,51407,-79.72739,74,,,,,,
,,,,,51516,-81.44855,109,,,,,,
,,,,,51658,-15.183945,142,,,,,,
,,,,,51797,-15.5649185,139,,,,,,
,,,,,51884,-37.2113,87,,,,,,
,,,,,52000,,,6.037651538848877,-15.519267082214355,-15.11305046081543,62.058292388916016,0.688,0.0001
,,,,,52061,-42.85954,177,,,,,,
,,,,,52181,-87.422485,120,,,,,,
,,,,,52270,-65.032104,89,,,,,,
,,,,,52368,-93.15668,98,,,,,,
,,,,,52448,-76.05381,80,,,,,,
,,,,,52576,-51.296898,128,,,,,,
,,,,,52664,-92.76372,88,,,,,,
,,,,,52754,-102.55614,90,,,,,,
,,,,,52902,-15.847054,148,,,,,,
,,,,,53000,,,6.277309417724609,-4.819850444793701,-4.381596565246582,30.782310485839844,0.6819999999999999,0.0001
,,,,,53014,-95.47525,112,,,,,,
,,,,,53124,-34.13085,110,,,,,,
,,,,,53220,-43.5836,96,,,,,,
,,,,,53370,-60.878105,150,,,,,,
,,,,,53458,-78.17315,88,,,,,,
,,,,,53542,-66.35089,84,,,,,,
,,,,,53656,-34.417763,114,,,,,,
,,,,,53817,-27.935966,161,,,,,,
,,,,,53934,-78.13596,117,,,,,,
,,,,,54000,,,4.499608039855957,-0.5157787799835205,0.10564565658569336,54.72166061401367,0.6759999999999999,0.0001
,,,,,54050,-113.45234,116,,,,,,
