Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,8541,5.889812,19,,,,,,,,
,,,,,8557,12.036338,16,,,,,,,,
,,,,,8573,13.845816,16,,,,,,,,
,,,,,8587,11.647207,14,,,,,,,,
,,,,,8601,12.163096,14,,,,,,,,
,,,,,8613,9.477732,12,,,,,,,,
,,,,,8632,19.223528,19,,,,,,,,
,,,,,8667,40.89238,35,,,,,,,,
,,,,,8685,21.259075,18,,,,,,,,
,,,,,8703,17.835367,18,,,,,,,,
,,,,,8741,24.629192,38,,,,,,,,
,,,,,8757,8.521287,16,,,,,,,,
,,,,,8799,48.838814,42,,,,,,,,
,,,,,8814,10.729116,15,,,,,,,,
,,,,,8828,12.326866,14,,,,,,,,
,,,,,8859,36.82571,31,,,,,,,,
,,,,,8876,15.029742,17,,,,,,,,
,,,,,8952,124.999176,76,,,,,,,,
,,,,,8968,12.537779,16,,,,,,,,
,,,,,8996,11.2007,28,,,,,,,,
,,,,,9016,20.343578,20,,,,,,,,
,,,,,9035,10.77312,19,,,,,,,,
,,,,,9049,11.464974,14,,,,,,,,
,,,,,9065,11.769743,16,,,,,,,,
,,,,,9084,12.38103,19,,,,,,,,
,,,,,9106,12.989657,22,,,,,,,,
,,,,,9127,15.971984,21,,,,,,,,
,,,,,9160,25.82706,33,,,,,,,,
,,,,,9178,12.575531,18,,,,,,,,
,,,,,9194,9.7041445,16,,,,,,,,
,,,,,9229,54.287716,35,,,,,,,,
,,,,,9256,30.850225,27,,,,,,,,
,,,,,9271,13.357433,15,,,,,,,,
,,,,,9283,7.440745,12,,,,,,,,
,,,,,9297,13.013476,14,,,,,,,,
,,,,,9366,121.21619,69,,,,,,,,
,,,,,9394,26.785908,28,,,,,,,,
,,,,,9405,6.895613,11,,,,,,,,
,,,,,9416,10.015153,11,,,,,,,,
,,,,,9438,10.803483,22,,,,,,,,
,,,,,9459,12.774642,21,,,,,,,,
,,,,,9494,48.931053,35,,,,,,,,
,,,,,9513,9.150802,19,,,,,,,,
,,,,,9538,18.093472,25,,,,,,,,
,,,,,9550,9.4768095,12,,,,,,,,
,,,,,9582,17.520468,32,,,,,,,,
,,,,,9599,15.761815,17,,,,,,,,
,,,,,9612,9.753298,13,,,,,,,,
,,,,,9645,45.064022,33,,,,,,,,
,,,,,9664,7.5271435,19,,,,,,,,
,,,,,9688,15.70531,24,,,,,,,,
,,,,,9714,22.931557,26,,,,,,,,
,,,,,9731,16.749859,17,,,,,,,,
,,,,,9756,21.857037,25,,,,,,,,
,,,,,9826,104.533966,70,,,,,,,,
,,,,,9842,14.201219,16,,,,,,,,
,,,,,9857,14.081697,15,,,,,,,,
,,,,,9869,9.310674,12,,,,,,,,
,,,,,9886,12.738576,17,,,,,,,,
,,,,,9899,8.435375,13,,,,,,,,
,,,,,9924,15.011075,25,,,,,,,,
,,,,,9946,17.785467,22,,,,,,,,
,,,,,9959,10.617277,13,,,,,,,,
,,,,,9974,11.042982,15,,,,,,,,
,,,,,9994,21.44833,20,,,,,,,,
24.426125,16.447979,66.1824,11.367445,24.3,10000,,,-0.36067619919776917,1.986754298210144,1.0871508121490479,0.002021759282797575,0.9519524574279785,0.0003,0.0003,0.1
,,,,,10018,28.03107,24,,,,,,,,
,,,,,10078,108.59893,60,,,,,,,,
,,,,,10165,186.77303,87,,,,,,,,
,,,,,10223,105.75622,58,,,,,,,,
,,,,,10268,73.212845,45,,,,,,,,
,,,,,10316,82.8577,48,,,,,,,,
,,,,,10359,73.338234,43,,,,,,,,
,,,,,10402,74.034256,43,,,,,,,,
,,,,,10462,98.913315,60,,,,,,,,
,,,,,10507,75.99372,45,,,,,,,,
,,,,,10554,79.88482,47,,,,,,,,
,,,,,10592,61.694046,38,,,,,,,,
,,,,,10645,93.65222,53,,,,,,,,
,,,,,10680,58.645245,35,,,,,,,,
,,,,,10721,67.17418,41,,,,,,,,
,,,,,10752,50.78697,31,,,,,,,,
,,,,,10788,59.498985,36,,,,,,,,
,,,,,10823,57.431168,35,,,,,,,,
,,,,,10861,63.575127,38,,,,,,,,
,,,,,10893,53.615753,32,,,,,,,,
,,,,,10925,52.700947,32,,,,,,,,
,,,,,10964,66.37791,39,,,,,,,,
,,,,,10998,55.98229,34,,,,,,,,
,,,,,11000,,,-6.708119869232178,0.4393370747566223,0.4720912575721741,6.327975273132324,6.234230041503906,0.0003,0.0003,0.1
,,,,,11035,61.234818,37,,,,,,,,
,,,,,11075,66.38513,40,,,,,,,,
,,,,,11112,60.575665,37,,,,,,,,
,,,,,11157,77.44375,45,,,,,,,,
,,,,,11191,55.446476,34,,,,,,,,
,,,,,11231,68.83578,40,,,,,,,,
,,,,,11264,54.265236,33,,,,,,,,
,,,,,11333,139.21509,69,,,,,,,,
,,,,,11420,189.90608,87,,,,,,,,
,,,,,11501,177.76178,81,,,,,,,,
,,,,,11594,210.59016,93,,,,,,,,
,,,,,11687,209.60846,93,,,,,,,,
,,,,,11777,206.16193,90,,,,,,,,
,,,,,11867,201.90677,90,,,,,,,,
,,,,,11945,160.89957,78,,,,,,,,
,,,,,12000,,,-14.355618476867676,-1.2795140743255615,1.6634116172790527,13.01742935180664,13.21025276184082,0.0003,0.0003,0.1
,,,,,12036,205.10515,91,,,,,,,,
,,,,,12126,199.09483,90,,,,,,,,
,,,,,12215,199.40884,89,,,,,,,,
,,,,,12307,204.16461,92,,,,,,,,
,,,,,12401,206.67133,94,,,,,,,,
,,,,,12496,221.63495,95,,,,,,,,
,,,,,12587,198.94708,91,,,,,,,,
,,,,,12691,230.8179,104,,,,,,,,
,,,,,12779,191.72607,88,,,,,,,,
,,,,,12866,185.35112,87,,,,,,,,
,,,,,12955,194.48602,89,,,,,,,,
,,,,,13000,,,-24.183725357055664,-1.1534349918365479,1.3853999376296997,22.667823791503906,22.99858856201172,0.0003,0.0003,0.1
,,,,,13044,192.86037,89,,,,,,,,
,,,,,13139,208.61346,95,,,,,,,,
,,,,,13235,216.51204,96,,,,,,,,
,,,,,13336,227.91301,101,,,,,,,,
,,,,,13429,209.41222,93,,,,,,,,
,,,,,13520,197.32835,91,,,,,,,,
,,,,,13605,182.66805,85,,,,,,,,
,,,,,13699,205.22484,94,,,,,,,,
,,,,,13795,211.2481,96,,,,,,,,
,,,,,13885,184.6708,90,,,,,,,,
,,,,,13979,192.28712,94,,,,,,,,
,,,,,14000,,,-33.53014373779297,-1.1333681344985962,7.177005290985107,31.915157318115234,32.40758514404297,0.0003,0.0003,0.1
,,,,,14070,192.42487,91,,,,,,,,
,,,,,14163,200.02682,93,,,,,,,,
,,,,,14254,195.28789,91,,,,,,,,
,,,,,14343,187.21367,89,,,,,,,,
,,,,,14433,193.19974,90,,,,,,,,
,,,,,14520,188.4962,87,,,,,,,,
,,,,,14613,193.23964,93,,,,,,,,
,,,,,14711,212.16531,98,,,,,,,,
,,,,,14813,223.82283,102,,,,,,,,
,,,,,14910,218.14816,97,,,,,,,,
217.55576,31.883488,255.81453,128.8817,100.1,15000,,,-42.43907165527344,-1.359114408493042,1.6355239152908325,40.58854293823242,40.747196197509766,0.0003,0.0003,0.1
,,,,,15005,208.39027,95,,,,,,,,
,,,,,15102,199.21613,97,,,,,,,,
,,,,,15196,198.92831,94,,,,,,,,
,,,,,15296,222.64122,100,,,,,,,,
,,,,,15392,208.79524,96,,,,,,,,
,,,,,15490,203.69568,98,,,,,,,,
,,,,,15584,189.3019,94,,,,,,,,
,,,,,15679,196.19678,95,,,,,,,,
,,,,,15765,190.27782,86,,,,,,,,
,,,,,15869,233.10748,104,,,,,,,,
,,,,,15969,232.377,100,,,,,,,,
,,,,,16000,,,-51.41504669189453,-1.4828355312347412,6.352721214294434,49.288047790527344,49.559226989746094,0.0003,0.0003,0.1
,,,,,16069,220.59122,100,,,,,,,,
,,,,,16167,221.75697,98,,,,,,,,
,,,,,16263,234.34348,96,,,,,,,,
,,,,,16363,210.28418,100,,,,,,,,
,,,,,16471,259.4238,108,,,,,,,,
,,,,,16581,257.4766,110,,,,,,,,
,,,,,16683,239.95544,102,,,,,,,,
,,,,,16785,232.73758,102,,,,,,,,
,,,,,16882,223.89403,97,,,,,,,,
,,,,,16994,247.21591,112,,,,,,,,
,,,,,17000,,,-59.61331558227539,-1.323456048965454,4.206295490264893,57.827571868896484,57.802650451660156,0.0003,0.0003,0.1
,,,,,17105,251.7788,111,,,,,,,,
,,,,,17211,258.53876,106,,,,,,,,
,,,,,17323,249.05618,112,,,,,,,,
,,,,,17430,252.35127,107,,,,,,,,
,,,,,17543,242.83755,113,,,,,,,,
,,,,,17642,237.16539,99,,,,,,,,
,,,,,17749,240.62685,107,,,,,,,,
,,,,,17862,244.96786,113,,,,,,,,
,,,,,17971,252.38692,109,,,,,,,,
,,,,,18000,,,-66.5283432006836,-1.077660083770752,6.808320045471191,63.481292724609375,63.51490020751953,0.0003,0.0003,0.1
,,,,,18080,240.28064,109,,,,,,,,
,,,,,18133,95.97173,53,,,,,,,,
,,,,,18236,242.96027,103,,,,,,,,
,,,,,18347,268.4985,111,,,,,,,,
,,,,,18456,245.93417,109,,,,,,,,
,,,,,18569,248.54387,113,,,,,,,,
,,,,,18682,266.25586,113,,,,,,,,
,,,,,18795,246.54759,113,,,,,,,,
,,,,,18908,251.2558,113,,,,,,,,
,,,,,19000,,,-73.22331237792969,-1.3737637996673584,16.636585235595703,70.14483642578125,70.39708709716797,0.0003,0.0003,0.1
,,,,,19018,246.68748,110,,,,,,,,
,,,,,19132,249.52727,114,,,,,,,,
,,,,,19234,235.18256,102,,,,,,,,
,,,,,19345,278.0822,111,,,,,,,,
,,,,,19455,240.79562,110,,,,,,,,
,,,,,19564,250.31042,109,,,,,,,,
,,,,,19676,245.99489,112,,,,,,,,
,,,,,19798,279.5431,122,,,,,,,,
,,,,,19918,263.1878,120,,,,,,,,
