Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,21748,129.0,129,,,,,,
,,,,,21884,136.0,136,,,,,,
,,,,,21973,89.0,89,,,,,,
,,,,,22000,,,0.022450366988778114,18.325881958007812,18.34400177001953,2.570657968521118,0.3400000000000001,0.0005
,,,,,22061,88.0,88,,,,,,
,,,,,22244,183.0,183,,,,,,
,,,,,22262,18.0,18,,,,,,
,,,,,22404,142.0,142,,,,,,
,,,,,22439,35.0,35,,,,,,
146.4,6.88767,156.0,133.0,146.4,22500,,,0.01923263818025589,19.276386260986328,19.302635192871094,0.5381245017051697,0.32499999999999996,0.0005
,,,,,22517,78.0,78,,,,,,
,,,,,22573,56.0,56,,,,,,
,,,,,22592,19.0,19,,,,,,
,,,,,22673,81.0,81,,,,,,
,,,,,22806,133.0,133,,,,,,
,,,,,22996,190.0,190,,,,,,
,,,,,23000,,,0.10954699665307999,18.250219345092773,18.314563751220703,4.9953813552856445,0.30999999999999994,0.0005
,,,,,23025,29.0,29,,,,,,
,,,,,23093,68.0,68,,,,,,
,,,,,23129,36.0,36,,,,,,
,,,,,23178,49.0,49,,,,,,
,,,,,23270,92.0,92,,,,,,
,,,,,23317,47.0,47,,,,,,
,,,,,23334,17.0,17,,,,,,
,,,,,23388,54.0,54,,,,,,
,,,,,23486,98.0,98,,,,,,
,,,,,23636,150.0,150,,,,,,
,,,,,23697,61.0,61,,,,,,
,,,,,23836,139.0,139,,,,,,
,,,,,23851,15.0,15,,,,,,
,,,,,23928,77.0,77,,,,,,
,,,,,24000,,,0.5740087628364563,19.23692512512207,19.18229866027832,5.149365425109863,0.2799999999999999,0.0005
,,,,,24058,130.0,130,,,,,,
,,,,,24203,145.0,145,,,,,,
,,,,,24278,75.0,75,,,,,,
,,,,,24424,146.0,146,,,,,,
,,,,,24573,149.0,149,,,,,,
,,,,,24643,70.0,70,,,,,,
,,,,,24688,45.0,45,,,,,,
,,,,,24778,90.0,90,,,,,,
,,,,,24892,114.0,114,,,,,,
212.1,25.465466,247.0,175.0,212.1,25000,,,0.7480948567390442,21.23162841796875,21.18968963623047,6.221584796905518,0.25,0.0005
,,,,,25103,211.0,211,,,,,,
,,,,,25189,86.0,86,,,,,,
,,,,,25204,15.0,15,,,,,,
,,,,,25216,12.0,12,,,,,,
,,,,,25388,172.0,172,,,,,,
,,,,,25408,20.0,20,,,,,,
,,,,,25578,170.0,170,,,,,,
,,,,,25617,39.0,39,,,,,,
,,,,,25781,164.0,164,,,,,,
,,,,,26000,,,0.7027515769004822,20.31197738647461,20.256187438964844,10.026220321655273,0.21999999999999997,0.0005
,,,,,26012,231.0,231,,,,,,
,,,,,26164,152.0,152,,,,,,
,,,,,26176,12.0,12,,,,,,
,,,,,26312,136.0,136,,,,,,
,,,,,26567,255.0,255,,,,,,
,,,,,26624,57.0,57,,,,,,
,,,,,26705,81.0,81,,,,,,
,,,,,26952,247.0,247,,,,,,
,,,,,27000,,,3.536315441131592,20.236557006835938,20.11499786376953,4.433263778686523,0.18999999999999995,0.0005
,,,,,27074,122.0,122,,,,,,
,,,,,27089,15.0,15,,,,,,
,,,,,27152,63.0,63,,,,,,
,,,,,27237,85.0,85,,,,,,
,,,,,27311,74.0,74,,,,,,
500.0,0.0,500.0,500.0,500.0,27500,,,0.14648452401161194,22.646039962768555,22.625125885009766,2.7013235092163086,0.17500000000000004,0.0005
,,,,,27670,359.0,359,,,,,,
,,,,,27804,134.0,134,,,,,,
,,,,,28000,,,0.32973402738571167,22.8465633392334,22.889192581176758,9.113085746765137,0.15999999999999992,0.0005
,,,,,28163,359.0,359,,,,,,
,,,,,28205,42.0,42,,,,,,
,,,,,28293,88.0,88,,,,,,
,,,,,28357,64.0,64,,,,,,
,,,,,28756,399.0,399,,,,,,
,,,,,29000,,,0.6583074927330017,23.335420608520508,23.336421966552734,4.193085193634033,0.13,0.0005
,,,,,29256,500.0,500,,,,,,
,,,,,29756,500.0,500,,,,,,
500.0,0.0,500.0,500.0,500.0,30000,,,0.04797917604446411,23.691097259521484,23.689388275146484,2.5023770332336426,0.1,0.0005
,,,,,30256,500.0,500,,,,,,
,,,,,30756,500.0,500,,,,,,
,,,,,30864,108.0,108,,,,,,
,,,,,31000,,,0.080080047249794,22.821739196777344,22.8475341796875,5.544028282165527,0.09733333333333334,0.0005
,,,,,31364,500.0,500,,,,,,
,,,,,31864,500.0,500,,,,,,
,,,,,32000,,,0.07722797244787216,25.49898910522461,25.544219970703125,2.532042980194092,0.09466666666666668,0.0005
,,,,,32364,500.0,500,,,,,,
,,,,,32399,35.0,35,,,,,,
500.0,0.0,500.0,500.0,500.0,32500,,,0.06572441011667252,26.90155029296875,26.892372131347656,3.441230535507202,0.09333333333333334,0.0005
,,,,,32899,500.0,500,,,,,,
,,,,,33000,,,0.02421743795275688,26.73257827758789,26.751976013183594,1.5522247552871704,0.092,0.0005
,,,,,33134,235.0,235,,,,,,
,,,,,33634,500.0,500,,,,,,
,,,,,34000,,,0.041289784014225006,26.92593002319336,26.977863311767578,4.0642852783203125,0.08933333333333333,0.0005
,,,,,34134,500.0,500,,,,,,
,,,,,34312,178.0,178,,,,,,
,,,,,34812,500.0,500,,,,,,
191.2,6.193545,198.0,180.0,191.2,35000,,,0.20349673926830292,27.511093139648438,27.51862144470215,3.1483712196350098,0.08666666666666667,0.0005
,,,,,35312,500.0,500,,,,,,
,,,,,35498,186.0,186,,,,,,
,,,,,35645,147.0,147,,,,,,
,,,,,36000,,,0.02715115249156952,28.26510238647461,28.26477813720703,1.912826418876648,0.084,0.0005
,,,,,36099,454.0,454,,,,,,
,,,,,36123,24.0,24,,,,,,
,,,,,36260,137.0,137,,,,,,
,,,,,36425,165.0,165,,,,,,
,,,,,36613,188.0,188,,,,,,
,,,,,36749,136.0,136,,,,,,
,,,,,36902,153.0,153,,,,,,
,,,,,37000,,,1.1338180303573608,29.253108978271484,29.22003746032715,18.452632904052734,0.08133333333333334,0.0005
,,,,,37060,158.0,158,,,,,,
,,,,,37258,198.0,198,,,,,,
,,,,,37404,146.0,146,,,,,,
140.9,4.7,150.0,134.0,140.9,37500,,,1.4273196458816528,29.344762802124023,29.306987762451172,14.765682220458984,0.08,0.0005
,,,,,37558,154.0,154,,,,,,
,,,,,37760,202.0,202,,,,,,
,,,,,37928,168.0,168,,,,,,
,,,,,38000,,,0.0471625030040741,30.891971588134766,30.881933212280273,3.4234042167663574,0.07866666666666668,0.0005
,,,,,38054,126.0,126,,,,,,
,,,,,38188,134.0,134,,,,,,
,,,,,38332,144.0,144,,,,,,
,,,,,38531,199.0,199,,,,,,
,,,,,38704,173.0,173,,,,,,
,,,,,38813,109.0,109,,,,,,
,,,,,38979,166.0,166,,,,,,
,,,,,39000,,,0.5179949402809143,29.641145706176758,29.572601318359375,12.422920227050781,0.07600000000000001,0.0005
,,,,,39097,118.0,118,,,,,,
,,,,,39256,159.0,159,,,,,,
,,,,,39389,133.0,133,,,,,,
,,,,,39551,162.0,162,,,,,,
,,,,,39682,131.0,131,,,,,,
,,,,,39695,13.0,13,,,,,,
,,,,,39841,146.0,146,,,,,,
,,,,,39971,130.0,130,,,,,,
159.5,10.288342,180.0,147.0,159.5,40000,,,5.872995853424072,30.067188262939453,29.878446578979492,8.043810844421387,0.07333333333333333,0.0005
,,,,,40164,193.0,193,,,,,,
,,,,,40339,175.0,175,,,,,,
,,,,,40512,173.0,173,,,,,,
,,,,,40589,77.0,77,,,,,,
,,,,,40804,215.0,215,,,,,,
,,,,,40925,121.0,121,,,,,,
,,,,,41000,,,0.4205425977706909,32.08221435546875,32.08802795410156,9.685070037841797,0.07066666666666667,0.0005
,,,,,41079,154.0,154,,,,,,
,,,,,41233,154.0,154,,,,,,
,,,,,41383,150.0,150,,,,,,
,,,,,41544,161.0,161,,,,,,
,,,,,41612,68.0,68,,,,,,
,,,,,41767,155.0,155,,,,,,
,,,,,41900,133.0,133,,,,,,
,,,,,42000,,,0.3828623294830322,32.704124450683594,32.881858825683594,12.103939056396484,0.068,0.0005
,,,,,42027,127.0,127,,,,,,
,,,,,42151,124.0,124,,,,,,
,,,,,42290,139.0,139,,,,,,
120.5,4.3185644,128.0,113.0,120.5,42500,,,14.691580772399902,32.75787353515625,32.23278045654297,12.546916007995605,0.06666666666666668,0.0005
,,,,,42512,222.0,222,,,,,,
,,,,,42646,134.0,134,,,,,,
,,,,,42758,112.0,112,,,,,,
,,,,,42890,132.0,132,,,,,,
,,,,,43000,,,0.2809743285179138,33.093238830566406,33.14195251464844,9.737519264221191,0.06533333333333333,0.0005
,,,,,43054,164.0,164,,,,,,
,,,,,43304,250.0,250,,,,,,
,,,,,43355,51.0,51,,,,,,
,,,,,43531,176.0,176,,,,,,
,,,,,43719,188.0,188,,,,,,
,,,,,43849,130.0,130,,,,,,
,,,,,44000,151.0,151,,,,,,
,,,,,44000,,,0.15129150450229645,34.21882629394531,34.284908294677734,9.7931547164917,0.06266666666666668,0.0005
,,,,,44181,181.0,181,,,,,,
,,,,,44333,152.0,152,,,,,,
,,,,,44520,187.0,187,,,,,,
,,,,,44684,164.0,164,,,,,,
,,,,,44939,255.0,255,,,,,,
,,,,,44999,60.0,60,,,,,,
371.2,90.722435,500.0,237.0,371.2,45000,,,0.15988829731941223,33.159420013427734,33.2259521484375,15.832003593444824,0.060000000000000005,0.0005
,,,,,45178,179.0,179,,,,,,
,,,,,45303,125.0,125,,,,,,
,,,,,45427,124.0,124,,,,,,
,,,,,45652,225.0,225,,,,,,
,,,,,45775,123.0,123,,,,,,
,,,,,45937,162.0,162,,,,,,
,,,,,46000,,,0.36027824878692627,33.40556335449219,33.510074615478516,11.286697387695312,0.05733333333333334,0.0005
,,,,,46052,115.0,115,,,,,,
,,,,,46157,105.0,105,,,,,,
,,,,,46269,112.0,112,,,,,,
,,,,,46387,118.0,118,,,,,,
,,,,,46496,109.0,109,,,,,,
,,,,,46608,112.0,112,,,,,,
,,,,,46713,105.0,105,,,,,,
,,,,,46817,104.0,104,,,,,,
,,,,,46924,107.0,107,,,,,,
,,,,,47000,,,5.306680679321289,35.17646408081055,35.04972839355469,39.409976959228516,0.054666666666666676,0.0005
,,,,,47083,159.0,159,,,,,,
,,,,,47189,106.0,106,,,,,,
,,,,,47295,106.0,106,,,,,,
,,,,,47415,120.0,120,,,,,,
109.9,2.3,113.0,106.0,109.9,47500,,,0.1533699631690979,35.57488250732422,35.56915283203125,7.389029026031494,0.05333333333333334,0.0005
,,,,,47548,133.0,133,,,,,,
,,,,,47660,112.0,112,,,,,,
,,,,,47785,125.0,125,,,,,,
,,,,,47902,117.0,117,,,,,,
,,,,,48000,,,0.16524329781532288,36.918968200683594,36.90668869018555,14.642424583435059,0.052000000000000005,0.0005
,,,,,48066,164.0,164,,,,,,
,,,,,48179,113.0,113,,,,,,
,,,,,48303,124.0,124,,,,,,
,,,,,48406,103.0,103,,,,,,
,,,,,48517,111.0,111,,,,,,
,,,,,48650,133.0,133,,,,,,
,,,,,48759,109.0,109,,,,,,
,,,,,48873,114.0,114,,,,,,
,,,,,48981,108.0,108,,,,,,
,,,,,49000,,,0.06749298423528671,37.41455078125,37.4470329284668,2.850872039794922,0.04933333333333334,0.0005
,,,,,49085,104.0,104,,,,,,
,,,,,49203,118.0,118,,,,,,
,,,,,49313,110.0,110,,,,,,
,,,,,49417,104.0,104,,,,,,
,,,,,49522,105.0,105,,,,,,
,,,,,49628,106.0,106,,,,,,
,,,,,49733,105.0,105,,,,,,
,,,,,49839,106.0,106,,,,,,
,,,,,49943,104.0,104,,,,,,
109.2,3.9191837,118.0,104.0,109.2,50000,,,0.14861643314361572,38.24839782714844,38.29335403442383,5.874298572540283,0.046666666666666676,0.0005
,,,,,50051,108.0,108,,,,,,
,,,,,50163,112.0,112,,,,,,
,,,,,50278,115.0,115,,,,,,
,,,,,50394,116.0,116,,,,,,
,,,,,50503,109.0,109,,,,,,
,,,,,50627,124.0,124,,,,,,
,,,,,50738,111.0,111,,,,,,
,,,,,50854,116.0,116,,,,,,
,,,,,50968,114.0,114,,,,,,
,,,,,51000,,,0.2691493332386017,37.97930908203125,38.12176513671875,10.868704795837402,0.04400000000000001,0.0005
,,,,,51075,107.0,107,,,,,,
,,,,,51180,105.0,105,,,,,,
,,,,,51287,107.0,107,,,,,,
,,,,,51396,109.0,109,,,,,,
,,,,,51510,114.0,114,,,,,,
,,,,,51623,113.0,113,,,,,,
,,,,,51733,110.0,110,,,,,,
,,,,,51846,113.0,113,,,,,,
,,,,,51959,113.0,113,,,,,,
,,,,,52000,,,3.80654239654541,39.969322204589844,39.77790451049805,11.433050155639648,0.04133333333333334,0.0005
,,,,,52076,117.0,117,,,,,,
,,,,,52182,106.0,106,,,,,,
,,,,,52302,120.0,120,,,,,,
,,,,,52434,132.0,132,,,,,,
110.9,3.04795,115.0,105.0,110.9,52500,,,0.1285984218120575,39.98863220214844,40.09095001220703,3.1102170944213867,0.04000000000000001,0.0005
,,,,,52557,123.0,123,,,,,,
,,,,,52669,112.0,112,,,,,,
,,,,,52790,121.0,121,,,,,,
,,,,,52900,110.0,110,,,,,,
,,,,,53000,,,0.27928978204727173,40.596214294433594,40.82600784301758,9.748537063598633,0.03866666666666667,0.0005
,,,,,53027,127.0,127,,,,,,
,,,,,53143,116.0,116,,,,,,
,,,,,53256,113.0,113,,,,,,
,,,,,53375,119.0,119,,,,,,
,,,,,53500,125.0,125,,,,,,
,,,,,53620,120.0,120,,,,,,
,,,,,53734,114.0,114,,,,,,
,,,,,53876,142.0,142,,,,,,
,,,,,53991,115.0,115,,,,,,
,,,,,54000,,,0.14862173795700073,40.049285888671875,40.04166793823242,4.161136150360107,0.036000000000000004,0.0005
,,,,,54115,124.0,124,,,,,,
,,,,,54255,140.0,140,,,,,,
,,,,,54414,159.0,159,,,,,,
,,,,,54558,144.0,144,,,,,,
,,,,,54672,114.0,114,,,,,,
,,,,,54819,147.0,147,,,,,,
,,,,,54943,124.0,124,,,,,,
112.7,2.0518284,117.0,111.0,112.7,55000,,,0.9989574551582336,39.88655090332031,39.910606384277344,23.391199111938477,0.03333333333333334,0.0005
,,,,,55063,120.0,120,,,,,,
,,,,,55201,138.0,138,,,,,,
,,,,,55701,500.0,500,,,,,,
,,,,,55957,256.0,256,,,,,,
,,,,,56000,,,4.993442535400391,41.49535369873047,41.46781921386719,32.163272857666016,0.03066666666666666,0.0005
,,,,,56200,243.0,243,,,,,,
,,,,,56450,250.0,250,,,,,,
,,,,,56764,314.0,314,,,,,,
,,,,,56968,204.0,204,,,,,,
,,,,,57000,,,0.6967063546180725,42.228240966796875,42.22258758544922,19.227020263671875,0.027999999999999997,0.0005
,,,,,57253,285.0,285,,,,,,
,,,,,57489,236.0,236,,,,,,
265.7,6.0174747,279.0,257.0,265.7,57500,,,0.7071025967597961,42.199501037597656,42.274627685546875,28.545087814331055,0.026666666666666672,0.0005
,,,,,57750,261.0,261,,,,,,
,,,,,58000,,,0.8482388257980347,42.99852752685547,43.06559753417969,18.939844131469727,0.025333333333333333,0.0005
,,,,,58003,253.0,253,,,,,,
,,,,,58270,267.0,267,,,,,,
,,,,,58547,277.0,277,,,,,,
,,,,,58820,273.0,273,,,,,,
,,,,,59000,,,0.6054427027702332,42.184051513671875,42.32817459106445,19.231826782226562,0.02266666666666667,0.0005
,,,,,59099,279.0,279,,,,,,
,,,,,59363,264.0,264,,,,,,
,,,,,59459,96.0,96,,,,,,
,,,,,59726,267.0,267,,,,,,
288.1,25.649364,344.0,272.0,288.1,60000,,,9.622794151306152,44.2735710144043,44.0870361328125,19.452409744262695,0.02,0.0005
,,,,,60011,285.0,285,,,,,,
,,,,,60285,274.0,274,,,,,,
,,,,,60621,336.0,336,,,,,,
,,,,,60946,325.0,325,,,,,,
,,,,,61000,,,0.32697048783302307,44.77196502685547,44.837745666503906,9.787654876708984,0.02,0.0005
,,,,,61213,267.0,267,,,,,,
,,,,,61503,290.0,290,,,,,,
,,,,,61790,287.0,287,,,,,,
,,,,,62000,,,8.059222221374512,44.74629211425781,44.62310028076172,19.047019958496094,0.02,0.0005
,,,,,62131,341.0,341,,,,,,
,,,,,62272,141.0,141,,,,,,
327.0,15.019987,360.0,311.0,327.0,62500,,,3.1638662815093994,45.44788360595703,45.496524810791016,25.290254592895508,0.02,0.0005
,,,,,62597,325.0,325,,,,,,
,,,,,62904,307.0,307,,,,,,
,,,,,63000,,,1.1159842014312744,44.49700164794922,44.5806884765625,8.787332534790039,0.02,0.0005
,,,,,63197,293.0,293,,,,,,
,,,,,63506,309.0,309,,,,,,
,,,,,63796,290.0,290,,,,,,
,,,,,63918,122.0,122,,,,,,
,,,,,64000,,,0.1842992752790451,46.84886169433594,46.87545394897461,6.700348377227783,0.02,0.0005
,,,,,64225,307.0,307,,,,,,
,,,,,64355,130.0,130,,,,,,
,,,,,64487,132.0,132,,,,,,
,,,,,64607,120.0,120,,,,,,
,,,,,64722,115.0,115,,,,,,
,,,,,64834,112.0,112,,,,,,
,,,,,64954,120.0,120,,,,,,
114.2,2.2715633,118.0,109.0,114.2,65000,,,2.132556438446045,45.06791687011719,45.09492111206055,41.50715255737305,0.02,0.0005
,,,,,65070,116.0,116,,,,,,
,,,,,65184,114.0,114,,,,,,
,,,,,65292,108.0,108,,,,,,
,,,,,65408,116.0,116,,,,,,
,,,,,65514,106.0,106,,,,,,
,,,,,65619,105.0,105,,,,,,
,,,,,65726,107.0,107,,,,,,
,,,,,65838,112.0,112,,,,,,
,,,,,65943,105.0,105,,,,,,
,,,,,66000,,,8.220015525817871,45.63106155395508,45.620880126953125,16.325918197631836,0.02,0.0005
,,,,,66055,112.0,112,,,,,,
,,,,,66162,107.0,107,,,,,,
,,,,,66274,112.0,112,,,,,,
,,,,,66381,107.0,107,,,,,,
,,,,,66486,105.0,105,,,,,,
,,,,,66597,111.0,111,,,,,,
,,,,,66705,108.0,108,,,,,,
,,,,,66813,108.0,108,,,,,,
,,,,,66920,107.0,107,,,,,,
,,,,,67000,,,0.32346266508102417,46.82509994506836,46.82982635498047,7.856100559234619,0.02,0.0005
,,,,,67029,109.0,109,,,,,,
,,,,,67139,110.0,110,,,,,,
,,,,,67251,112.0,112,,,,,,
,,,,,67359,108.0,108,,,,,,
,,,,,67469,110.0,110,,,,,,
110.5,3.8535697,116.0,104.0,110.5,67500,,,5.556980133056641,47.396240234375,47.21299743652344,54.143157958984375,0.02,0.0005
,,,,,67577,108.0,108,,,,,,
,,,,,67689,112.0,112,,,,,,
,,,,,67796,107.0,107,,,,,,
,,,,,67905,109.0,109,,,,,,
,,,,,68000,,,0.9173394441604614,47.98230743408203,48.09635925292969,27.750804901123047,0.02,0.0005
,,,,,68020,115.0,115,,,,,,
,,,,,68131,111.0,111,,,,,,
,,,,,68239,108.0,108,,,,,,
,,,,,68352,113.0,113,,,,,,
,,,,,68460,108.0,108,,,,,,
,,,,,68572,112.0,112,,,,,,
,,,,,68685,113.0,113,,,,,,
,,,,,68795,110.0,110,,,,,,
,,,,,68907,112.0,112,,,,,,
,,,,,69000,,,1.5884861946105957,48.168914794921875,48.40461730957031,39.55644607543945,0.02,0.0005
,,,,,69019,112.0,112,,,,,,
,,,,,69128,109.0,109,,,,,,
,,,,,69239,111.0,111,,,,,,
,,,,,69351,112.0,112,,,,,,
,,,,,69463,112.0,112,,,,,,
,,,,,69575,112.0,112,,,,,,
,,,,,69686,111.0,111,,,,,,
,,,,,69797,111.0,111,,,,,,
,,,,,69907,110.0,110,,,,,,
113.2,3.2802439,120.0,109.0,113.2,70000,,,1.0169076919555664,48.239471435546875,48.22477340698242,29.12628936767578,0.02,0.0005
,,,,,70017,110.0,110,,,,,,
,,,,,70129,112.0,112,,,,,,
,,,,,70241,112.0,112,,,,,,
,,,,,70362,121.0,121,,,,,,
,,,,,70472,110.0,110,,,,,,
,,,,,70587,115.0,115,,,,,,
,,,,,70705,118.0,118,,,,,,
,,,,,70818,113.0,113,,,,,,
,,,,,70927,109.0,109,,,,,,
,,,,,71000,,,0.524181604385376,47.36751937866211,47.47604751586914,10.771505355834961,0.02,0.0005
,,,,,71037,110.0,110,,,,,,
,,,,,71152,115.0,115,,,,,,
,,,,,71269,117.0,117,,,,,,
,,,,,71383,114.0,114,,,,,,
,,,,,71497,114.0,114,,,,,,
,,,,,71609,112.0,112,,,,,,
,,,,,71721,112.0,112,,,,,,
,,,,,71832,111.0,111,,,,,,
,,,,,71946,114.0,114,,,,,,
,,,,,72000,,,0.2190057337284088,51.476890563964844,51.569156646728516,8.099296569824219,0.02,0.0005
,,,,,72065,119.0,119,,,,,,
,,,,,72177,112.0,112,,,,,,
,,,,,72295,118.0,118,,,,,,
,,,,,72401,106.0,106,,,,,,
113.6,3.611094,121.0,109.0,113.6,72500,,,4.460230350494385,50.90838623046875,50.749759674072266,43.28843688964844,0.02,0.0005
,,,,,72509,108.0,108,,,,,,
,,,,,72621,112.0,112,,,,,,
,,,,,72732,111.0,111,,,,,,
,,,,,72845,113.0,113,,,,,,
,,,,,72952,107.0,107,,,,,,
,,,,,73000,,,0.359139621257782,50.75707244873047,50.825836181640625,6.760265350341797,0.02,0.0005
,,,,,73070,118.0,118,,,,,,
,,,,,73183,113.0,113,,,,,,
,,,,,73302,119.0,119,,,,,,
,,,,,73421,119.0,119,,,,,,
,,,,,73537,116.0,116,,,,,,
,,,,,73647,110.0,110,,,,,,
,,,,,73756,109.0,109,,,,,,
,,,,,73868,112.0,112,,,,,,
,,,,,73983,115.0,115,,,,,,
,,,,,74000,,,4.503722667694092,48.36731719970703,48.47718811035156,46.695045471191406,0.02,0.0005
,,,,,74090,107.0,107,,,,,,
,,,,,74201,111.0,111,,,,,,
,,,,,74315,114.0,114,,,,,,
,,,,,74428,113.0,113,,,,,,
,,,,,74540,112.0,112,,,,,,
,,,,,74652,112.0,112,,,,,,
,,,,,74757,105.0,105,,,,,,
,,,,,74880,123.0,123,,,,,,
,,,,,74995,115.0,115,,,,,,
113.8,3.3105893,119.0,108.0,113.8,75000,,,3.0536696910858154,49.55680847167969,49.38260269165039,17.19424057006836,0.02,0.0005
,,,,,75106,111.0,111,,,,,,
,,,,,75219,113.0,113,,,,,,
,,,,,75328,109.0,109,,,,,,
,,,,,75435,107.0,107,,,,,,
,,,,,75544,109.0,109,,,,,,
,,,,,75653,109.0,109,,,,,,
,,,,,75766,113.0,113,,,,,,
,,,,,75875,109.0,109,,,,,,
,,,,,75981,106.0,106,,,,,,
,,,,,76000,,,0.3833812475204468,51.17304992675781,51.108455657958984,8.674681663513184,0.02,0.0005
,,,,,76090,109.0,109,,,,,,
,,,,,76199,109.0,109,,,,,,
,,,,,76306,107.0,107,,,,,,
,,,,,76422,116.0,116,,,,,,
,,,,,76533,111.0,111,,,,,,
,,,,,76643,110.0,110,,,,,,
,,,,,76758,115.0,115,,,,,,
,,,,,76863,105.0,105,,,,,,
,,,,,76972,109.0,109,,,,,,
,,,,,77000,,,2.298886775970459,51.12132263183594,51.12938690185547,23.265531539916992,0.02,0.0005
,,,,,77081,109.0,109,,,,,,
,,,,,77189,108.0,108,,,,,,
,,,,,77294,105.0,105,,,,,,
,,,,,77407,113.0,113,,,,,,
110.4,4.3174067,117.0,104.0,110.4,77500,,,2.414377450942993,52.17322540283203,52.07633972167969,14.116180419921875,0.02,0.0005
,,,,,77517,110.0,110,,,,,,
,,,,,77624,107.0,107,,,,,,
,,,,,77731,107.0,107,,,,,,
,,,,,77837,106.0,106,,,,,,
,,,,,77954,117.0,117,,,,,,
,,,,,78000,,,0.5841465592384338,52.24847412109375,52.272857666015625,17.73082733154297,0.02,0.0005
,,,,,78068,114.0,114,,,,,,
,,,,,78176,108.0,108,,,,,,
,,,,,78291,115.0,115,,,,,,
,,,,,78400,109.0,109,,,,,,
,,,,,78517,117.0,117,,,,,,
,,,,,78634,117.0,117,,,,,,
,,,,,78742,108.0,108,,,,,,
,,,,,78859,117.0,117,,,,,,
,,,,,78975,116.0,116,,,,,,
,,,,,79000,,,1.207932710647583,53.8159294128418,53.85236358642578,8.006048202514648,0.02,0.0005
,,,,,79092,117.0,117,,,,,,
,,,,,79209,117.0,117,,,,,,
,,,,,79325,116.0,116,,,,,,
,,,,,79441,116.0,116,,,,,,
,,,,,79551,110.0,110,,,,,,
,,,,,79672,121.0,121,,,,,,
,,,,,79800,128.0,128,,,,,,
,,,,,79913,113.0,113,,,,,,
118.6,4.758151,128.0,111.0,118.6,80000,,,0.5605013966560364,54.32655334472656,54.26349639892578,26.853099822998047,0.02,0.0005
,,,,,80024,111.0,111,,,,,,
,,,,,80138,114.0,114,,,,,,
,,,,,80249,111.0,111,,,,,,
,,,,,80368,119.0,119,,,,,,
,,,,,80476,108.0,108,,,,,,
,,,,,80592,116.0,116,,,,,,
,,,,,80705,113.0,113,,,,,,
,,,,,80825,120.0,120,,,,,,
,,,,,80938,113.0,113,,,,,,
,,,,,81000,,,0.8652743101119995,54.32048797607422,54.152259826660156,23.679237365722656,0.02,0.0005
,,,,,81044,106.0,106,,,,,,
,,,,,81163,119.0,119,,,,,,
,,,,,81283,120.0,120,,,,,,
,,,,,81393,110.0,110,,,,,,
,,,,,81515,122.0,122,,,,,,
,,,,,81639,124.0,124,,,,,,
,,,,,81770,131.0,131,,,,,,
,,,,,81896,126.0,126,,,,,,
,,,,,82000,,,0.35953855514526367,53.912750244140625,54.03044128417969,22.499706268310547,0.02,0.0005
,,,,,82033,137.0,137,,,,,,
,,,,,82146,113.0,113,,,,,,
,,,,,82261,115.0,115,,,,,,
,,,,,82373,112.0,112,,,,,,
,,,,,82497,124.0,124,,,,,,
126.8,6.477654,135.0,116.0,126.8,82500,,,0.9386380314826965,53.01422882080078,52.964141845703125,14.46580982208252,0.02,0.0005
,,,,,82624,127.0,127,,,,,,
,,,,,82754,130.0,130,,,,,,
,,,,,82866,112.0,112,,,,,,
,,,,,82990,124.0,124,,,,,,
,,,,,83000,,,0.32422423362731934,56.67939758300781,56.69622039794922,12.509952545166016,0.02,0.0005
,,,,,83097,107.0,107,,,,,,
,,,,,83229,132.0,132,,,,,,
,,,,,83343,114.0,114,,,,,,
,,,,,83481,138.0,138,,,,,,
,,,,,83619,138.0,138,,,,,,
,,,,,83736,117.0,117,,,,,,
,,,,,83872,136.0,136,,,,,,
,,,,,83996,124.0,124,,,,,,
,,,,,84000,,,0.2957718074321747,54.20006561279297,54.2257080078125,6.879167079925537,0.02,0.0005
,,,,,84117,121.0,121,,,,,,
,,,,,84257,140.0,140,,,,,,
,,,,,84390,133.0,133,,,,,,
,,,,,84507,117.0,117,,,,,,
,,,,,84648,141.0,141,,,,,,
,,,,,84776,128.0,128,,,,,,
,,,,,84899,123.0,123,,,,,,
119.2,5.9966655,133.0,113.0,119.2,85000,,,7.40889310836792,54.046905517578125,53.929134368896484,124.83998107910156,0.02,0.0005
,,,,,85027,128.0,128,,,,,,
,,,,,85162,135.0,135,,,,,,
,,,,,85295,133.0,133,,,,,,
,,,,,85426,131.0,131,,,,,,
,,,,,85554,128.0,128,,,,,,
,,,,,85678,124.0,124,,,,,,
,,,,,85795,117.0,117,,,,,,
,,,,,85956,161.0,161,,,,,,
,,,,,86000,,,0.3029729723930359,57.571563720703125,57.54022979736328,10.846637725830078,0.02,0.0005
,,,,,86080,124.0,124,,,,,,
,,,,,86202,122.0,122,,,,,,
,,,,,86383,181.0,181,,,,,,
,,,,,86513,130.0,130,,,,,,
,,,,,86641,128.0,128,,,,,,
,,,,,86766,125.0,125,,,,,,
,,,,,86885,119.0,119,,,,,,
,,,,,87000,,,1.467242956161499,54.18284606933594,54.0572624206543,47.76457595825195,0.02,0.0005
