Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,1644,8.0,8,,,,,,,,
,,,,,1670,26.0,26,,,,,,,,
,,,,,1674,4.0,4,,,,,,,,
,,,,,1682,8.0,8,,,,,,,,
,,,,,1696,14.0,14,,,,,,,,
,,,,,1704,8.0,8,,,,,,,,
,,,,,1709,5.0,5,,,,,,,,
,,,,,1714,5.0,5,,,,,,,,
,,,,,1724,10.0,10,,,,,,,,
,,,,,1731,7.0,7,,,,,,,,
,,,,,1737,6.0,6,,,,,,,,
,,,,,1741,4.0,4,,,,,,,,
,,,,,1745,4.0,4,,,,,,,,
,,,,,1751,6.0,6,,,,,,,,
,,,,,1757,6.0,6,,,,,,,,
,,,,,1777,20.0,20,,,,,,,,
,,,,,1781,4.0,4,,,,,,,,
,,,,,1786,5.0,5,,,,,,,,
,,,,,1789,3.0,3,,,,,,,,
,,,,,1793,4.0,4,,,,,,,,
,,,,,1802,9.0,9,,,,,,,,
,,,,,1805,3.0,3,,,,,,,,
,,,,,1808,3.0,3,,,,,,,,
,,,,,1817,9.0,9,,,,,,,,
,,,,,1823,6.0,6,,,,,,,,
,,,,,1831,8.0,8,,,,,,,,
,,,,,1835,4.0,4,,,,,,,,
,,,,,1838,3.0,3,,,,,,,,
,,,,,1848,10.0,10,,,,,,,,
,,,,,1855,7.0,7,,,,,,,,
,,,,,1862,7.0,7,,,,,,,,
,,,,,1867,5.0,5,,,,,,,,
,,,,,1872,5.0,5,,,,,,,,
,,,,,1881,9.0,9,,,,,,,,
,,,,,1886,5.0,5,,,,,,,,
,,,,,1912,26.0,26,,,,,,,,
,,,,,1919,7.0,7,,,,,,,,
,,,,,1928,9.0,9,,,,,,,,
,,,,,1937,9.0,9,,,,,,,,
,,,,,1942,5.0,5,,,,,,,,
,,,,,1968,26.0,26,,,,,,,,
,,,,,1976,8.0,8,,,,,,,,
,,,,,1982,6.0,6,,,,,,,,
,,,,,1986,4.0,4,,,,,,,,
,,,,,1990,4.0,4,,,,,,,,
,,,,,1993,3.0,3,,,,,,,,
,,,,,2017,24.0,24,,,,,,,,
,,,,,2030,13.0,13,,,,,,,,
,,,,,2034,4.0,4,,,,,,,,
,,,,,2044,10.0,10,,,,,,,,
,,,,,2054,10.0,10,,,,,,,,
,,,,,2057,3.0,3,,,,,,,,
,,,,,2060,3.0,3,,,,,,,,
,,,,,2066,6.0,6,,,,,,,,
,,,,,2070,4.0,4,,,,,,,,
,,,,,2076,6.0,6,,,,,,,,
,,,,,2095,19.0,19,,,,,,,,
,,,,,2102,7.0,7,,,,,,,,
,,,,,2108,6.0,6,,,,,,,,
,,,,,2113,5.0,5,,,,,,,,
,,,,,2116,3.0,3,,,,,,,,
,,,,,2130,14.0,14,,,,,,,,
,,,,,2134,4.0,4,,,,,,,,
,,,,,2139,5.0,5,,,,,,,,
,,,,,2142,3.0,3,,,,,,,,
,,,,,2148,6.0,6,,,,,,,,
,,,,,2153,5.0,5,,,,,,,,
,,,,,2160,7.0,7,,,,,,,,
,,,,,2163,3.0,3,,,,,,,,
,,,,,2168,5.0,5,,,,,,,,
,,,,,2185,17.0,17,,,,,,,,
,,,,,2193,8.0,8,,,,,,,,
,,,,,2199,6.0,6,,,,,,,,
,,,,,2205,6.0,6,,,,,,,,
,,,,,2209,4.0,4,,,,,,,,
,,,,,2217,8.0,8,,,,,,,,
,,,,,2224,7.0,7,,,,,,,,
,,,,,2231,7.0,7,,,,,,,,
,,,,,2237,6.0,6,,,,,,,,
,,,,,2241,4.0,4,,,,,,,,
,,,,,2246,5.0,5,,,,,,,,
,,,,,2251,5.0,5,,,,,,,,
,,,,,2262,11.0,11,,,,,,,,
,,,,,2268,6.0,6,,,,,,,,
,,,,,2272,4.0,4,,,,,,,,
,,,,,2276,4.0,4,,,,,,,,
,,,,,2279,3.0,3,,,,,,,,
,,,,,2284,5.0,5,,,,,,,,
,,,,,2290,6.0,6,,,,,,,,
,,,,,2295,5.0,5,,,,,,,,
,,,,,2308,13.0,13,,,,,,,,
,,,,,2320,12.0,12,,,,,,,,
,,,,,2324,4.0,4,,,,,,,,
,,,,,2338,14.0,14,,,,,,,,
,,,,,2348,10.0,10,,,,,,,,
,,,,,2353,5.0,5,,,,,,,,
,,,,,2358,5.0,5,,,,,,,,
,,,,,2365,7.0,7,,,,,,,,
,,,,,2368,3.0,3,,,,,,,,
,,,,,2371,3.0,3,,,,,,,,
,,,,,2375,4.0,4,,,,,,,,
,,,,,2380,5.0,5,,,,,,,,
,,,,,2385,5.0,5,,,,,,,,
,,,,,2391,6.0,6,,,,,,,,
,,,,,2395,4.0,4,,,,,,,,
,,,,,2399,4.0,4,,,,,,,,
,,,,,2407,8.0,8,,,,,,,,
,,,,,2416,9.0,9,,,,,,,,
,,,,,2424,8.0,8,,,,,,,,
,,,,,2430,6.0,6,,,,,,,,
,,,,,2435,5.0,5,,,,,,,,
,,,,,2442,7.0,7,,,,,,,,
,,,,,2446,4.0,4,,,,,,,,
,,,,,2453,7.0,7,,,,,,,,
,,,,,2466,13.0,13,,,,,,,,
,,,,,2473,7.0,7,,,,,,,,
,,,,,2493,20.0,20,,,,,,,,
,,,,,2498,5.0,5,,,,,,,,
,,,,,2511,13.0,13,,,,,,,,
,,,,,2515,4.0,4,,,,,,,,
,,,,,2520,5.0,5,,,,,,,,
,,,,,2537,17.0,17,,,,,,,,
,,,,,2541,4.0,4,,,,,,,,
,,,,,2550,9.0,9,,,,,,,,
,,,,,2559,9.0,9,,,,,,,,
,,,,,2567,8.0,8,,,,,,,,
,,,,,2570,3.0,3,,,,,,,,
,,,,,2581,11.0,11,,,,,,,,
,,,,,2584,3.0,3,,,,,,,,
,,,,,2591,7.0,7,,,,,,,,
,,,,,2595,4.0,4,,,,,,,,
,,,,,2607,12.0,12,,,,,,,,
,,,,,2619,12.0,12,,,,,,,,
,,,,,2623,4.0,4,,,,,,,,
,,,,,2626,3.0,3,,,,,,,,
,,,,,2629,3.0,3,,,,,,,,
,,,,,2632,3.0,3,,,,,,,,
,,,,,2635,3.0,3,,,,,,,,
,,,,,2646,11.0,11,,,,,,,,
,,,,,2650,4.0,4,,,,,,,,
,,,,,2653,3.0,3,,,,,,,,
,,,,,2662,9.0,9,,,,,,,,
,,,,,2667,5.0,5,,,,,,,,
,,,,,2670,3.0,3,,,,,,,,
,,,,,2674,4.0,4,,,,,,,,
,,,,,2692,18.0,18,,,,,,,,
,,,,,2695,3.0,3,,,,,,,,
,,,,,2703,8.0,8,,,,,,,,
,,,,,2714,11.0,11,,,,,,,,
,,,,,2718,4.0,4,,,,,,,,
,,,,,2725,7.0,7,,,,,,,,
,,,,,2732,7.0,7,,,,,,,,
,,,,,2738,6.0,6,,,,,,,,
,,,,,2741,3.0,3,,,,,,,,
,,,,,2747,6.0,6,,,,,,,,
,,,,,2753,6.0,6,,,,,,,,
,,,,,2759,6.0,6,,,,,,,,
,,,,,2769,10.0,10,,,,,,,,
,,,,,2788,19.0,19,,,,,,,,
,,,,,2791,3.0,3,,,,,,,,
,,,,,2799,8.0,8,,,,,,,,
,,,,,2805,6.0,6,,,,,,,,
,,,,,2817,12.0,12,,,,,,,,
,,,,,2823,6.0,6,,,,,,,,
,,,,,2835,12.0,12,,,,,,,,
,,,,,2838,3.0,3,,,,,,,,
,,,,,2843,5.0,5,,,,,,,,
,,,,,2850,7.0,7,,,,,,,,
,,,,,2856,6.0,6,,,,,,,,
,,,,,2862,6.0,6,,,,,,,,
,,,,,2867,5.0,5,,,,,,,,
,,,,,2870,3.0,3,,,,,,,,
,,,,,2875,5.0,5,,,,,,,,
,,,,,2881,6.0,6,,,,,,,,
,,,,,2896,15.0,15,,,,,,,,
,,,,,2901,5.0,5,,,,,,,,
,,,,,2904,3.0,3,,,,,,,,
,,,,,2911,7.0,7,,,,,,,,
,,,,,2914,3.0,3,,,,,,,,
,,,,,2921,7.0,7,,,,,,,,
,,,,,2933,12.0,12,,,,,,,,
,,,,,2948,15.0,15,,,,,,,,
,,,,,2951,3.0,3,,,,,,,,
,,,,,2955,4.0,4,,,,,,,,
,,,,,2962,7.0,7,,,,,,,,
,,,,,2969,7.0,7,,,,,,,,
,,,,,2974,5.0,5,,,,,,,,
,,,,,2980,6.0,6,,,,,,,,
,,,,,2984,4.0,4,,,,,,,,
,,,,,2989,5.0,5,,,,,,,,
,,,,,2996,7.0,7,,,,,,,,
,,,,,3002,6.0,6,,,,,,,,
,,,,,3006,4.0,4,,,,,,,,
,,,,,3009,3.0,3,,,,,,,,
,,,,,3014,5.0,5,,,,,,,,
,,,,,3024,10.0,10,,,,,,,,
,,,,,3032,8.0,8,,,,,,,,
,,,,,3037,5.0,5,,,,,,,,
,,,,,3049,12.0,12,,,,,,,,
,,,,,3053,4.0,4,,,,,,,,
,,,,,3057,4.0,4,,,,,,,,
,,,,,3061,4.0,4,,,,,,,,
,,,,,3074,13.0,13,,,,,,,,
,,,,,3081,7.0,7,,,,,,,,
,,,,,3084,3.0,3,,,,,,,,
,,,,,3091,7.0,7,,,,,,,,
,,,,,3115,24.0,24,,,,,,,,
,,,,,3122,7.0,7,,,,,,,,
,,,,,3129,7.0,7,,,,,,,,
,,,,,3139,10.0,10,,,,,,,,
,,,,,3143,4.0,4,,,,,,,,
,,,,,3147,4.0,4,,,,,,,,
,,,,,3154,7.0,7,,,,,,,,
,,,,,3162,8.0,8,,,,,,,,
,,,,,3165,3.0,3,,,,,,,,
,,,,,3171,6.0,6,,,,,,,,
,,,,,3176,5.0,5,,,,,,,,
,,,,,3179,3.0,3,,,,,,,,
,,,,,3184,5.0,5,,,,,,,,
,,,,,3187,3.0,3,,,,,,,,
,,,,,3194,7.0,7,,,,,,,,
,,,,,3204,10.0,10,,,,,,,,
,,,,,3207,3.0,3,,,,,,,,
,,,,,3215,8.0,8,,,,,,,,
,,,,,3220,5.0,5,,,,,,,,
,,,,,3225,5.0,5,,,,,,,,
,,,,,3228,3.0,3,,,,,,,,
,,,,,3233,5.0,5,,,,,,,,
,,,,,3244,11.0,11,,,,,,,,
,,,,,3249,5.0,5,,,,,,,,
,,,,,3255,6.0,6,,,,,,,,
,,,,,3268,13.0,13,,,,,,,,
,,,,,3274,6.0,6,,,,,,,,
,,,,,3281,7.0,7,,,,,,,,
,,,,,3294,13.0,13,,,,,,,,
,,,,,3298,4.0,4,,,,,,,,
,,,,,3304,6.0,6,,,,,,,,
,,,,,3313,9.0,9,,,,,,,,
,,,,,3316,3.0,3,,,,,,,,
,,,,,3320,4.0,4,,,,,,,,
,,,,,3326,6.0,6,,,,,,,,
,,,,,3336,10.0,10,,,,,,,,
,,,,,3342,6.0,6,,,,,,,,
,,,,,3345,3.0,3,,,,,,,,
,,,,,3348,3.0,3,,,,,,,,
,,,,,3351,3.0,3,,,,,,,,
,,,,,3356,5.0,5,,,,,,,,
,,,,,3360,4.0,4,,,,,,,,
,,,,,3372,12.0,12,,,,,,,,
,,,,,3376,4.0,4,,,,,,,,
,,,,,3381,5.0,5,,,,,,,,
,,,,,3384,3.0,3,,,,,,,,
,,,,,3397,13.0,13,,,,,,,,
,,,,,3404,7.0,7,,,,,,,,
,,,,,3410,6.0,6,,,,,,,,
,,,,,3415,5.0,5,,,,,,,,
,,,,,3419,4.0,4,,,,,,,,
,,,,,3426,7.0,7,,,,,,,,
,,,,,3430,4.0,4,,,,,,,,
,,,,,3434,4.0,4,,,,,,,,
,,,,,3439,5.0,5,,,,,,,,
,,,,,3442,3.0,3,,,,,,,,
,,,,,3448,6.0,6,,,,,,,,
,,,,,3453,5.0,5,,,,,,,,
,,,,,3467,14.0,14,,,,,,,,
,,,,,3477,10.0,10,,,,,,,,
,,,,,3482,5.0,5,,,,,,,,
,,,,,3485,3.0,3,,,,,,,,
,,,,,3490,5.0,5,,,,,,,,
,,,,,3493,3.0,3,,,,,,,,
,,,,,3496,3.0,3,,,,,,,,
,,,,,3511,15.0,15,,,,,,,,
,,,,,3515,4.0,4,,,,,,,,
,,,,,3518,3.0,3,,,,,,,,
,,,,,3521,3.0,3,,,,,,,,
,,,,,3526,5.0,5,,,,,,,,
,,,,,3535,9.0,9,,,,,,,,
,,,,,3540,5.0,5,,,,,,,,
,,,,,3545,5.0,5,,,,,,,,
,,,,,3550,5.0,5,,,,,,,,
,,,,,3562,12.0,12,,,,,,,,
,,,,,3568,6.0,6,,,,,,,,
,,,,,3572,4.0,4,,,,,,,,
,,,,,3580,8.0,8,,,,,,,,
,,,,,3583,3.0,3,,,,,,,,
,,,,,3587,4.0,4,,,,,,,,
,,,,,3598,11.0,11,,,,,,,,
,,,,,3603,5.0,5,,,,,,,,
,,,,,3610,7.0,7,,,,,,,,
,,,,,3614,4.0,4,,,,,,,,
,,,,,3626,12.0,12,,,,,,,,
,,,,,3639,13.0,13,,,,,,,,
,,,,,3643,4.0,4,,,,,,,,
,,,,,3647,4.0,4,,,,,,,,
,,,,,3651,4.0,4,,,,,,,,
,,,,,3659,8.0,8,,,,,,,,
,,,,,3662,3.0,3,,,,,,,,
,,,,,3666,4.0,4,,,,,,,,
,,,,,3671,5.0,5,,,,,,,,
,,,,,3676,5.0,5,,,,,,,,
,,,,,3681,5.0,5,,,,,,,,
,,,,,3690,9.0,9,,,,,,,,
,,,,,3694,4.0,4,,,,,,,,
,,,,,3698,4.0,4,,,,,,,,
,,,,,3704,6.0,6,,,,,,,,
,,,,,3710,6.0,6,,,,,,,,
,,,,,3713,3.0,3,,,,,,,,
,,,,,3718,5.0,5,,,,,,,,
,,,,,3725,7.0,7,,,,,,,,
,,,,,3731,6.0,6,,,,,,,,
,,,,,3738,7.0,7,,,,,,,,
,,,,,3745,7.0,7,,,,,,,,
,,,,,3751,6.0,6,,,,,,,,
,,,,,3759,8.0,8,,,,,,,,
,,,,,3771,12.0,12,,,,,,,,
,,,,,3775,4.0,4,,,,,,,,
,,,,,3778,3.0,3,,,,,,,,
,,,,,3782,4.0,4,,,,,,,,
,,,,,3790,8.0,8,,,,,,,,
,,,,,3793,3.0,3,,,,,,,,
,,,,,3806,13.0,13,,,,,,,,
,,,,,3810,4.0,4,,,,,,,,
,,,,,3823,13.0,13,,,,,,,,
,,,,,3826,3.0,3,,,,,,,,
,,,,,3834,8.0,8,,,,,,,,
,,,,,3840,6.0,6,,,,,,,,
,,,,,3845,5.0,5,,,,,,,,
,,,,,3871,26.0,26,,,,,,,,
,,,,,3877,6.0,6,,,,,,,,
,,,,,3881,4.0,4,,,,,,,,
,,,,,3884,3.0,3,,,,,,,,
,,,,,3898,14.0,14,,,,,,,,
,,,,,3905,7.0,7,,,,,,,,
,,,,,3908,3.0,3,,,,,,,,
,,,,,3911,3.0,3,,,,,,,,
,,,,,3917,6.0,6,,,,,,,,
,,,,,3928,11.0,11,,,,,,,,
,,,,,3931,3.0,3,,,,,,,,
,,,,,3936,5.0,5,,,,,,,,
,,,,,3943,7.0,7,,,,,,,,
,,,,,3948,5.0,5,,,,,,,,
,,,,,3953,5.0,5,,,,,,,,
,,,,,3965,12.0,12,,,,,,,,
,,,,,3969,4.0,4,,,,,,,,
,,,,,3983,14.0,14,,,,,,,,
,,,,,3987,4.0,4,,,,,,,,
,,,,,3991,4.0,4,,,,,,,,
,,,,,4000,9.0,9,,,,,,,,
,,,,,4008,8.0,8,,,,,,,,
,,,,,4012,4.0,4,,,,,,,,
,,,,,4015,3.0,3,,,,,,,,
,,,,,4024,9.0,9,,,,,,,,
,,,,,4036,12.0,12,,,,,,,,
,,,,,4039,3.0,3,,,,,,,,
,,,,,4044,5.0,5,,,,,,,,
,,,,,4061,17.0,17,,,,,,,,
,,,,,4064,3.0,3,,,,,,,,
,,,,,4069,5.0,5,,,,,,,,
,,,,,4082,13.0,13,,,,,,,,
,,,,,4095,13.0,13,,,,,,,,
,,,,,4113,18.0,18,,,,,,,,
,,,,,4119,6.0,6,,,,,,,,
,,,,,4126,7.0,7,,,,,,,,
,,,,,4132,6.0,6,,,,,,,,
,,,,,4145,13.0,13,,,,,,,,
,,,,,4150,5.0,5,,,,,,,,
,,,,,4154,4.0,4,,,,,,,,
,,,,,4158,4.0,4,,,,,,,,
,,,,,4164,6.0,6,,,,,,,,
,,,,,4167,3.0,3,,,,,,,,
,,,,,4175,8.0,8,,,,,,,,
,,,,,4179,4.0,4,,,,,,,,
,,,,,4182,3.0,3,,,,,,,,
,,,,,4196,14.0,14,,,,,,,,
,,,,,4214,18.0,18,,,,,,,,
,,,,,4229,15.0,15,,,,,,,,
,,,,,4241,12.0,12,,,,,,,,
,,,,,4250,9.0,9,,,,,,,,
,,,,,4255,5.0,5,,,,,,,,
,,,,,4261,6.0,6,,,,,,,,
,,,,,4264,3.0,3,,,,,,,,
,,,,,4269,5.0,5,,,,,,,,
,,,,,4273,4.0,4,,,,,,,,
,,,,,4277,4.0,4,,,,,,,,
