Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,259000,,,-542.3480224609375,-6.041132926940918,1.8162823915481567,540.9603271484375,540.81005859375,0.1001991331577301,-0.007612365297973156,0.0003,0.0003,0.10020152479410172
,,,,,259999,5229.862,1000,,,,,,,,,,
4976.798,819.6884,6137.9746,3676.8523,1000.0,260000,,,-542.8547973632812,-6.073963165283203,1.9991761445999146,541.5496826171875,541.3876342773438,0.10058050602674484,0.026662617921829224,0.0003,0.0003,0.10057345777750015
,,,,,260999,6261.004,1000,,,,,,,,,,
,,,,,261000,,,-545.6456298828125,-5.6448774337768555,4.236398696899414,544.3021240234375,544.2590942382812,0.10005787760019302,0.01939951628446579,0.0003,0.0003,0.1000562310218811
,,,,,261999,6190.727,1000,,,,,,,,,,
,,,,,262000,,,-538.6965942382812,-6.200381278991699,2.311828136444092,537.2711181640625,537.451416015625,0.10074913501739502,-0.016355831176042557,0.0003,0.0003,0.10074815154075623
,,,,,262999,6204.952,1000,,,,,,,,,,
,,,,,263000,,,-550.0032348632812,-5.818220138549805,2.88318133354187,548.5391845703125,548.51318359375,0.10117962956428528,0.048092830926179886,0.0003,0.0003,0.10118062794208527
,,,,,263999,3209.443,1000,,,,,,,,,,
,,,,,264000,,,-547.6729736328125,-5.357049465179443,2.68577241897583,546.3240356445312,546.4578247070312,0.10135513544082642,0.0666399747133255,0.0003,0.0003,0.10134680569171906
,,,,,264999,6159.5957,1000,,,,,,,,,,
6134.513,238.64899,6380.917,5531.3657,1000.0,265000,,,-546.8348999023438,-6.066746234893799,2.28812575340271,545.3767700195312,545.5498046875,0.10041879862546921,-0.013066353276371956,0.0003,0.0003,0.10041604191064835
,,,,,265999,6051.872,1000,,,,,,,,,,
,,,,,266000,,,-547.6107177734375,-6.34598445892334,2.7211968898773193,546.2274169921875,546.3087768554688,0.09906992316246033,-0.059562668204307556,0.0003,0.0003,0.0990707203745842
,,,,,266999,6204.309,1000,,,,,,,,,,
,,,,,267000,,,-549.535888671875,-6.111936569213867,2.6073172092437744,548.1470336914062,548.02294921875,0.09929392486810684,-0.032088447362184525,0.0003,0.0003,0.09929662197828293
,,,,,267999,6249.4517,1000,,,,,,,,,,
,,,,,268000,,,-546.5218505859375,-6.608808994293213,2.2356064319610596,545.1326904296875,545.0673828125,0.09932029992341995,-0.03124690242111683,0.0003,0.0003,0.0993238016963005
,,,,,268999,5851.3037,1000,,,,,,,,,,
,,,,,269000,,,-553.4097900390625,-5.848156929016113,2.1585566997528076,552.0760498046875,552.3896484375,0.09886778891086578,0.012355579063296318,0.0003,0.0003,0.09886234998703003
,,,,,269999,6221.1147,1000,,,,,,,,,,
6344.139,46.700848,6418.718,6282.9517,1000.0,270000,,,-555.0553588867188,-5.952129364013672,3.564047336578369,553.9072265625,553.6380615234375,0.09785421937704086,0.009578056633472443,0.0003,0.0003,0.09784999489784241
,,,,,270999,6126.584,1000,,,,,,,,,,
,,,,,271000,,,-554.341064453125,-5.77618408203125,2.1215901374816895,552.883544921875,553.1760864257812,0.0996185690164566,0.012219926342368126,0.0003,0.0003,0.09962581098079681
,,,,,271999,6358.6304,1000,,,,,,,,,,
,,,,,272000,,,-555.4443969726562,-6.095625877380371,2.616955280303955,554.265869140625,554.1097412109375,0.10065031796693802,0.001386697287671268,0.0003,0.0003,0.10064820200204849
,,,,,272999,5558.8716,1000,,,,,,,,,,
,,,,,273000,,,-554.0182495117188,-5.721250534057617,3.778385877609253,552.7943115234375,552.1476440429688,0.100554920732975,0.06940752267837524,0.0003,0.0003,0.10055260360240936
,,,,,273999,6355.7134,1000,,,,,,,,,,
,,,,,274000,,,-553.6906127929688,-7.0418806076049805,2.186049222946167,552.40234375,552.368896484375,0.10113245993852615,-0.0497196689248085,0.0003,0.0003,0.10113653540611267
,,,,,274999,6352.446,1000,,,,,,,,,,
6310.981,81.70202,6409.7847,6177.298,1000.0,275000,,,-553.8786010742188,-5.569393634796143,2.851499557495117,552.3382568359375,552.383056640625,0.09998030215501785,0.03265651315450668,0.0003,0.0003,0.09997997432947159
,,,,,275999,6228.626,1000,,,,,,,,,,
,,,,,276000,,,-557.2554321289062,-5.969158172607422,2.3535618782043457,555.8350830078125,555.62548828125,0.10123682767152786,-5.592219531536102e-05,0.0003,0.0003,0.10124003142118454
,,,,,276999,5924.3643,1000,,,,,,,,,,
,,,,,277000,,,-559.4303588867188,-6.230521202087402,2.6501002311706543,558.13427734375,557.943359375,0.10091196000576019,-0.03002394363284111,0.0003,0.0003,0.10091876238584518
,,,,,277999,6166.363,1000,,,,,,,,,,
,,,,,278000,,,-559.9281005859375,-5.546726226806641,2.347595691680908,558.628662109375,558.8436279296875,0.10175223648548126,0.04489734023809433,0.0003,0.0003,0.10175037384033203
,,,,,278999,6489.255,1000,,,,,,,,,,
,,,,,279000,,,-563.4611206054688,-6.081282615661621,2.5904178619384766,562.23486328125,562.3418579101562,0.10185206681489944,-0.016259877011179924,0.0003,0.0003,0.10185395926237106
,,,,,279999,6563.613,1000,,,,,,,,,,
6415.4155,93.90504,6513.2495,6173.8086,1000.0,280000,,,-554.6827392578125,-6.435324192047119,2.650603771209717,553.0135498046875,552.8782348632812,0.10322406142950058,-0.02239559218287468,0.0003,0.0003,0.10322706401348114
,,,,,280999,6485.493,1000,,,,,,,,,,
,,,,,281000,,,-564.85205078125,-5.87165641784668,2.4981846809387207,563.6255493164062,563.4707641601562,0.1047537550330162,0.03399621322751045,0.0003,0.0003,0.10475701093673706
,,,,,281999,6363.3853,1000,,,,,,,,,,
,,,,,282000,,,-560.9050903320312,-5.918323516845703,2.5732662677764893,559.7799072265625,559.867431640625,0.1049499437212944,0.016806600615382195,0.0003,0.0003,0.10494786500930786
,,,,,282999,6352.181,1000,,,,,,,,,,
,,,,,283000,,,-568.664306640625,-6.071352481842041,2.5264477729797363,566.971923828125,567.239501953125,0.10433138161897659,-0.004198923707008362,0.0003,0.0003,0.10433883965015411
,,,,,283999,6548.685,1000,,,,,,,,,,
,,,,,284000,,,-565.830322265625,-6.377696990966797,2.815579414367676,564.3378295898438,564.4805297851562,0.10460503399372101,-0.06233534589409828,0.0003,0.0003,0.1046089306473732
,,,,,284999,6305.885,1000,,,,,,,,,,
6595.6826,76.76814,6689.944,6448.4,1000.0,285000,,,-567.093017578125,-6.060914039611816,2.0043487548828125,565.9111938476562,565.8318481445312,0.10524767637252808,0.022736644372344017,0.0003,0.0003,0.1052449494600296
,,,,,285999,5047.8145,1000,,,,,,,,,,
,,,,,286000,,,-565.1497192382812,-5.969668865203857,1.9145069122314453,563.51123046875,563.517333984375,0.1058289036154747,-0.01822313293814659,0.0003,0.0003,0.10583407431840897
,,,,,286999,6526.9204,1000,,,,,,,,,,
,,,,,287000,,,-562.9190063476562,-6.395842552185059,3.4654102325439453,561.11083984375,561.201416015625,0.10608753561973572,-0.0680418387055397,0.0003,0.0003,0.10609454661607742
,,,,,287999,6214.842,1000,,,,,,,,,,
,,,,,288000,,,-568.5563354492188,-6.520971775054932,3.963169813156128,567.01171875,567.197509765625,0.10519788414239883,-0.029843272641301155,0.0003,0.0003,0.10519865900278091
,,,,,288999,6342.926,1000,,,,,,,,,,
,,,,,289000,,,-569.9188232421875,-5.958505153656006,2.4912638664245605,568.2918701171875,568.462890625,0.10559380054473877,-0.02577522024512291,0.0003,0.0003,0.10559627413749695
,,,,,289999,6245.658,1000,,,,,,,,,,
6521.8896,42.162403,6593.855,6464.037,1000.0,290000,,,-569.3466186523438,-6.312536239624023,2.0868098735809326,567.8707275390625,567.6920776367188,0.1058456301689148,-0.03122221864759922,0.0003,0.0003,0.10584863275289536
,,,,,290999,6531.2524,1000,,,,,,,,,,
,,,,,291000,,,-572.5839233398438,-6.3471832275390625,2.788060188293457,570.9503173828125,571.0018310546875,0.10654330998659134,0.006099116988480091,0.0003,0.0003,0.10654067248106003
,,,,,291999,6304.3696,1000,,,,,,,,,,
,,,,,292000,,,-574.5974731445312,-5.8414106369018555,2.7102508544921875,573.0486450195312,573.6873779296875,0.10609350353479385,0.00027877744287252426,0.0003,0.0003,0.10609358549118042
,,,,,292999,6037.613,1000,,,,,,,,,,
,,,,,293000,,,-574.5703125,-5.545792579650879,2.74482798576355,572.8406372070312,572.8675537109375,0.1070486307144165,0.014573481865227222,0.0003,0.0003,0.10704010725021362
,,,,,293999,6391.7188,1000,,,,,,,,,,
,,,,,294000,,,-573.510498046875,-6.230060577392578,4.1832685470581055,571.67529296875,571.8718872070312,0.10744690895080566,-0.003116247244179249,0.0003,0.0003,0.10745394974946976
,,,,,294999,6574.8623,1000,,,,,,,,,,
6661.9165,104.498085,6804.567,6493.9336,1000.0,295000,,,-572.02783203125,-6.152970314025879,3.6004514694213867,570.43408203125,570.2783813476562,0.10701185464859009,-0.029995404183864594,0.0003,0.0003,0.10701487213373184
,,,,,295999,6514.388,1000,,,,,,,,,,
,,,,,296000,,,-578.4397583007812,-6.508150577545166,2.4933371543884277,577.2822265625,577.192626953125,0.10759323090314865,-0.0022557880729436874,0.0003,0.0003,0.10759548842906952
,,,,,296999,6327.3296,1000,,,,,,,,,,
,,,,,297000,,,-579.5840454101562,-6.061795234680176,2.4093284606933594,578.1204223632812,578.40380859375,0.10690722614526749,0.009660374373197556,0.0003,0.0003,0.10690756142139435
,,,,,297999,6411.342,1000,,,,,,,,,,
,,,,,298000,,,-574.3468017578125,-5.89543342590332,5.653578281402588,572.769287109375,572.5694580078125,0.10731782764196396,-0.02063225582242012,0.0003,0.0003,0.10731951147317886
,,,,,298999,6461.347,1000,,,,,,,,,,
,,,,,299000,,,-584.5316772460938,-6.2413458824157715,2.8313446044921875,583.1912841796875,582.9576416015625,0.10740090906620026,-0.025950970128178596,0.0003,0.0003,0.10739816725254059
,,,,,299999,6599.104,1000,,,,,,,,,,
4970.6533,722.12726,6105.902,3498.5342,1000.0,300000,,,-579.8877563476562,-6.057547092437744,11.47027587890625,578.214599609375,578.357666015625,0.1079196184873581,-0.00777291227132082,0.0003,0.0003,0.1079271212220192
,,,,,300999,6591.1978,1000,,,,,,,,,,
,,,,,301000,,,-579.7755737304688,-6.237069129943848,2.736764430999756,578.4817504882812,578.28759765625,0.10944776237010956,-0.01657808944582939,0.0003,0.0003,0.10944943130016327
,,,,,301999,6677.6436,1000,,,,,,,,,,
,,,,,302000,,,-583.8363647460938,-5.866190433502197,3.6134166717529297,582.5151977539062,582.425048828125,0.10916515439748764,0.011119045317173004,0.0003,0.0003,0.10915953665971756
,,,,,302999,6641.922,1000,,,,,,,,,,
,,,,,303000,,,-583.8421630859375,-6.068188667297363,2.265007972717285,582.4560546875,582.3745727539062,0.1092541292309761,-0.011218182742595673,0.0003,0.0003,0.10925832390785217
,,,,,303999,6490.542,1000,,,,,,,,,,
,,,,,304000,,,-582.7958374023438,-6.320608139038086,4.5045013427734375,581.22412109375,581.188720703125,0.1089262068271637,-0.03200967237353325,0.0003,0.0003,0.10892719030380249
,,,,,304999,6700.3784,1000,,,,,,,,,,
6471.3613,141.5362,6756.1074,6226.7817,1000.0,305000,,,-583.103759765625,-5.817394256591797,3.0714097023010254,581.4915771484375,581.7460327148438,0.10947839915752411,0.005054062698036432,0.0003,0.0003,0.1094760000705719
,,,,,305999,6344.6235,1000,,,,,,,,,,
,,,,,306000,,,-586.9442749023438,-5.632424354553223,10.603936195373535,585.8494873046875,585.7078247070312,0.10836154967546463,0.0316932238638401,0.0003,0.0003,0.10836420953273773
,,,,,306999,6743.332,1000,,,,,,,,,,
,,,,,307000,,,-586.8648071289062,-5.860785484313965,4.097241401672363,585.6828002929688,585.9544677734375,0.10877425968647003,0.0009713494218885899,0.0003,0.0003,0.10876816511154175
,,,,,307999,5998.8057,1000,,,,,,,,,,
,,,,,308000,,,-591.0628051757812,-5.797920227050781,2.1949963569641113,589.71728515625,589.8098754882812,0.10808926075696945,0.0012949518859386444,0.0003,0.0003,0.10808631777763367
,,,,,308999,6064.2573,1000,,,,,,,,,,
,,,,,309000,,,-592.7264404296875,-6.055333137512207,6.081308364868164,591.404052734375,591.3096313476562,0.10988987982273102,0.02776009775698185,0.0003,0.0003,0.10988600552082062
,,,,,309999,4470.777,1000,,,,,,,,,,
6759.1694,175.22066,6905.6504,6257.8677,1000.0,310000,,,-590.9632568359375,-6.359807014465332,15.118474006652832,588.9423828125,589.4356689453125,0.11004167795181274,-0.04071268439292908,0.0003,0.0003,0.11004110425710678
,,,,,310999,6472.5493,1000,,,,,,,,,,
,,,,,311000,,,-588.1356201171875,-5.802749156951904,3.9725072383880615,586.6099243164062,586.6766967773438,0.1094127744436264,0.032477859407663345,0.0003,0.0003,0.1094093844294548
,,,,,311999,6650.998,1000,,,,,,,,,,
,,,,,312000,,,-589.6708984375,-5.774944305419922,2.372586488723755,588.4851684570312,588.6845703125,0.10994567722082138,0.002737515838816762,0.0003,0.0003,0.10994884371757507
,,,,,312999,6737.957,1000,,,,,,,,,,
,,,,,313000,,,-594.9148559570312,-6.038422584533691,2.307408332824707,593.7611083984375,593.6991577148438,0.11024277657270432,0.011837358586490154,0.0003,0.0003,0.11024514585733414
,,,,,313999,5999.849,1000,,,,,,,,,,
,,,,,314000,,,-594.4825439453125,-5.892269134521484,3.043175220489502,593.3228149414062,592.9114990234375,0.10918176174163818,0.016667954623699188,0.0003,0.0003,0.10918603092432022
,,,,,314999,6682.9897,1000,,,,,,,,,,
6728.4336,74.588356,6827.4326,6583.9053,1000.0,315000,,,-593.1500854492188,-6.054110527038574,2.9612274169921875,591.783203125,591.49462890625,0.10965653508901596,-0.02068224921822548,0.0003,0.0003,0.10966081917285919
,,,,,315999,6819.3525,1000,,,,,,,,,,
,,,,,316000,,,-591.70361328125,-5.839563846588135,3.11275053024292,590.127685546875,590.5064697265625,0.11024380475282669,0.037856705486774445,0.0003,0.0003,0.11024364829063416
,,,,,316999,6753.98,1000,,,,,,,,,,
,,,,,317000,,,-594.7321166992188,-6.126129150390625,3.4231433868408203,593.3128662109375,593.2179565429688,0.11053944379091263,-0.004878347739577293,0.0003,0.0003,0.11054237931966782
,,,,,317999,6686.6294,1000,,,,,,,,,,
,,,,,318000,,,-594.9034423828125,-5.871779441833496,2.883820056915283,593.6845703125,593.4632568359375,0.1097106859087944,-0.028928203508257866,0.0003,0.0003,0.10971115529537201
,,,,,318999,6253.1924,1000,,,,,,,,,,
,,,,,319000,,,-597.7420043945312,-6.068843841552734,16.992403030395508,596.5921630859375,596.240234375,0.11068055778741837,-0.02227010950446129,0.0003,0.0003,0.11068138480186462
,,,,,319999,6759.702,1000,,,,,,,,,,
6836.4326,231.49174,7025.8193,6217.395,1000.0,320000,,,-600.91943359375,-5.783105373382568,2.629517078399658,599.844970703125,599.7597045898438,0.11068525910377502,0.02160373330116272,0.0003,0.0003,0.11067990213632584
,,,,,320999,6840.2866,1000,,,,,,,,,,
,,,,,321000,,,-603.0345458984375,-6.00820255279541,2.642024278640747,602.04931640625,602.2654418945312,0.11132048070430756,0.010002141818404198,0.0003,0.0003,0.11131960153579712
,,,,,321999,5965.1543,1000,,,,,,,,,,
,,,,,322000,,,-604.9214477539062,-6.206646919250488,2.770627498626709,603.8740234375,604.464599609375,0.11122845113277435,-0.0025330628268420696,0.0003,0.0003,0.1112283393740654
,,,,,322999,6359.632,1000,,,,,,,,,,
,,,,,323000,,,-599.4810180664062,-6.064296245574951,3.9725725650787354,597.981201171875,598.0101318359375,0.11168820410966873,-0.021568309515714645,0.0003,0.0003,0.11169940233230591
,,,,,323999,6719.1035,1000,,,,,,,,,,
,,,,,324000,,,-604.7113037109375,-5.711999416351318,30.215030670166016,603.4737548828125,603.4244384765625,0.11307311803102493,0.024619359523057938,0.0003,0.0003,0.11307095736265182
,,,,,324999,6912.607,1000,,,,,,,,,,
6936.4717,77.7239,7041.4814,6799.5537,1000.0,325000,,,-601.547607421875,-6.581594944000244,3.3289551734924316,600.5670776367188,600.4505615234375,0.11284516751766205,-0.04005170613527298,0.0003,0.0003,0.11284804344177246
,,,,,325999,6997.6426,1000,,,,,,,,,,
,,,,,326000,,,-601.2289428710938,-5.799534797668457,2.7784483432769775,600.1748046875,599.822021484375,0.11243253946304321,0.032142274081707,0.0003,0.0003,0.11243569850921631
,,,,,326999,7009.0234,1000,,,,,,,,,,
,,,,,327000,,,-602.2199096679688,-5.9207353591918945,3.363198757171631,600.9534301757812,601.01611328125,0.11243020743131638,0.001743451226502657,0.0003,0.0003,0.11243095248937607
,,,,,327999,6557.1655,1000,,,,,,,,,,
,,,,,328000,,,-611.0555419921875,-6.054157733917236,2.8292236328125,609.6558837890625,609.7833251953125,0.11281035840511322,-0.013048164546489716,0.0003,0.0003,0.11281011253595352
,,,,,328999,6931.06,1000,,,,,,,,,,
,,,,,329000,,,-606.294677734375,-5.9227705001831055,4.099878787994385,604.6871337890625,604.385986328125,0.11357200145721436,0.022866100072860718,0.0003,0.0003,0.1135692149400711
,,,,,329999,6768.3193,1000,,,,,,,,,,
6902.97,64.1039,7022.7627,6814.1104,1000.0,330000,,,-608.139892578125,-5.987102508544922,4.053010940551758,607.123291015625,606.7137451171875,0.11454542726278305,-0.002494831569492817,0.0003,0.0003,0.11454490572214127
,,,,,330999,5707.9224,1000,,,,,,,,,,
,,,,,331000,,,-608.800537109375,-6.025484085083008,3.8453209400177,607.0081787109375,607.2879638671875,0.1135556772351265,-0.038081951439380646,0.0003,0.0003,0.11356180161237717
,,,,,331999,6529.9297,1000,,,,,,,,,,
,,,,,332000,,,-606.4671020507812,-5.346814155578613,3.9878897666931152,604.9302978515625,604.9138793945312,0.112662173807621,0.06182897835969925,0.0003,0.0003,0.1126544401049614
,,,,,332999,6911.6934,1000,,,,,,,,,,
,,,,,333000,,,-612.00830078125,-5.887044429779053,2.4089395999908447,610.7847900390625,610.8487548828125,0.11352939903736115,0.006912972778081894,0.0003,0.0003,0.11352778971195221
,,,,,333999,6815.9546,1000,,,,,,,,,,
,,,,,334000,,,-608.0062255859375,-6.356522560119629,5.086569309234619,606.6180419921875,606.2457885742188,0.11397101730108261,-0.057446517050266266,0.0003,0.0003,0.11396919935941696
,,,,,334999,7014.561,1000,,,,,,,,,,
6960.931,124.24376,7096.75,6713.0977,1000.0,335000,,,-614.043212890625,-5.880721092224121,3.963662624359131,612.9798583984375,612.768798828125,0.11456899344921112,0.003114143619313836,0.0003,0.0003,0.1145690530538559
,,,,,335999,6926.494,1000,,,,,,,,,,
,,,,,336000,,,-613.8506469726562,-5.959234237670898,3.210142135620117,612.6615600585938,612.9244995117188,0.11340843886137009,0.0014036167412996292,0.0003,0.0003,0.11341103166341782
,,,,,336999,6995.833,1000,,,,,,,,,,
,,,,,337000,,,-614.9921264648438,-6.351943492889404,4.218236446380615,613.5722045898438,613.7116088867188,0.11440000683069229,-0.035695090889930725,0.0003,0.0003,0.11440377682447433
,,,,,337999,7003.87,1000,,,,,,,,,,
,,,,,338000,,,-612.8876342773438,-5.7567524909973145,3.442577838897705,611.591552734375,611.55322265625,0.1145162284374237,0.026207061484456062,0.0003,0.0003,0.11451473832130432
,,,,,338999,7019.361,1000,,,,,,,,,,
,,,,,339000,,,-612.6162719726562,-6.013584136962891,4.462303638458252,611.1192626953125,611.08447265625,0.11422210186719894,-0.005639918148517609,0.0003,0.0003,0.11422242224216461
,,,,,339999,2167.4067,1000,,,,,,,,,,
7025.81,63.400158,7132.286,6922.2905,1000.0,340000,,,-615.4569091796875,-5.983054161071777,2.8456897735595703,613.846923828125,613.6804809570312,0.11362329870462418,-0.00288546085357666,0.0003,0.0003,0.11361996829509735
,,,,,340999,6874.753,1000,,,,,,,,,,
,,,,,341000,,,-616.39111328125,-6.60350227355957,3.3474230766296387,614.8464965820312,614.848388671875,0.11344963312149048,-0.05309028923511505,0.0003,0.0003,0.113454170525074
,,,,,341999,6966.4805,1000,,,,,,,,,,
,,,,,342000,,,-611.5994873046875,-5.9470624923706055,5.075431823730469,610.0084228515625,610.2867431640625,0.11447656899690628,-0.0018982607871294022,0.0003,0.0003,0.114469014108181
,,,,,342999,7016.82,1000,,,,,,,,,,
,,,,,343000,,,-623.21728515625,-5.731216907501221,3.2950849533081055,621.9666137695312,622.224365234375,0.1150190457701683,0.04813672602176666,0.0003,0.0003,0.11502160131931305
,,,,,343999,7021.855,1000,,,,,,,,,,
,,,,,344000,,,-614.4107666015625,-5.850934982299805,4.325546741485596,612.9036865234375,612.980712890625,0.11401483416557312,-0.006190599873661995,0.0003,0.0003,0.11401403695344925
,,,,,344999,7156.3794,1000,,,,,,,,,,
7026.53,81.579605,7138.3174,6857.7627,1000.0,345000,,,-622.7193603515625,-5.476959228515625,3.0615241527557373,621.0765380859375,621.5050048828125,0.11422727257013321,0.05398639291524887,0.0003,0.0003,0.11422588676214218
,,,,,345999,7134.6104,1000,,,,,,,,,,
,,,,,346000,,,-618.8639526367188,-6.162489891052246,3.4242630004882812,617.6012573242188,617.2484130859375,0.11347835510969162,0.012106878682971,0.0003,0.0003,0.11347878724336624
,,,,,346999,7012.2256,1000,,,,,,,,,,
,,,,,347000,,,-623.7575073242188,-6.101339340209961,3.5512051582336426,622.22998046875,622.5443115234375,0.11417804658412933,-0.030980924144387245,0.0003,0.0003,0.114179328083992
,,,,,347999,7206.4707,1000,,,,,,,,,,
,,,,,348000,,,-624.9999389648438,-6.149125099182129,3.770646810531616,623.593017578125,623.7943115234375,0.1150546446442604,-0.023106306791305542,0.0003,0.0003,0.1150568425655365
,,,,,348999,7096.4043,1000,,,,,,,,,,
,,,,,349000,,,-616.39990234375,-6.327608108520508,3.142742156982422,614.9005737304688,614.8525390625,0.11471618711948395,-0.027986355125904083,0.0003,0.0003,0.1147187277674675
,,,,,349999,7000.441,1000,,,,,,,,,,
7081.051,93.37573,7191.9585,6907.4263,1000.0,350000,,,-617.3881225585938,-6.02866268157959,3.5363070964813232,615.398681640625,615.62451171875,0.11456598341464996,2.643279731273651e-05,0.0003,0.0003,0.11457216739654541
,,,,,350999,6554.475,1000,,,,,,,,,,
,,,,,351000,,,-622.9794921875,-5.89737606048584,4.098034858703613,621.1263427734375,620.93896484375,0.11466677486896515,-0.013293730095028877,0.0003,0.0003,0.11466740071773529
,,,,,351999,6765.812,1000,,,,,,,,,,
,,,,,352000,,,-624.1641235351562,-6.032469749450684,3.353022813796997,622.4705200195312,622.3419189453125,0.11506875604391098,0.006343822926282883,0.0003,0.0003,0.11507527530193329
,,,,,352999,7146.729,1000,,,,,,,,,,
,,,,,353000,,,-627.1038208007812,-5.993889808654785,3.5778465270996094,625.9598999023438,625.6821899414062,0.1157987043261528,0.0006051491945981979,0.0003,0.0003,0.11579997092485428
,,,,,353999,7190.1157,1000,,,,,,,,,,
,,,,,354000,,,-628.2538452148438,-6.188114166259766,4.393455505371094,626.6776123046875,626.3869018554688,0.11631985008716583,-0.04723407328128815,0.0003,0.0003,0.11632226407527924
,,,,,354999,6951.122,1000,,,,,,,,,,
7170.607,120.81028,7358.8994,6916.9907,1000.0,355000,,,-630.2075805664062,-5.773193359375,3.445934772491455,628.9632568359375,629.081787109375,0.11602340638637543,0.016082556918263435,0.0003,0.0003,0.11601931601762772
,,,,,355999,7255.5234,1000,,,,,,,,,,
,,,,,356000,,,-628.8750610351562,-5.829269886016846,3.6311593055725098,627.1732177734375,627.5056762695312,0.1164456382393837,0.020949985831975937,0.0003,0.0003,0.11644749343395233
,,,,,356999,7139.9995,1000,,,,,,,,,,
,,,,,357000,,,-629.79296875,-6.016263961791992,3.1984426975250244,628.01513671875,628.3539428710938,0.11587600409984589,0.01134386844933033,0.0003,0.0003,0.11587382107973099
,,,,,357999,885.8979,1000,,,,,,,,,,
,,,,,358000,,,-628.0143432617188,-6.138034820556641,3.6934022903442383,626.1060791015625,626.6376953125,0.1164683997631073,-0.03255913406610489,0.0003,0.0003,0.1164727658033371
,,,,,358999,7079.179,1000,,,,,,,,,,
,,,,,359000,,,-628.66357421875,-6.243063926696777,3.5917446613311768,626.9933471679688,626.6376953125,0.11711195111274719,-0.026176508516073227,0.0003,0.0003,0.11711172759532928
,,,,,359999,6872.0566,1000,,,,,,,,,,
7131.9775,144.90562,7295.777,6804.754,1000.0,360000,,,-631.632080078125,-6.204389572143555,3.314202308654785,630.26123046875,629.994873046875,0.1166434958577156,-0.0005261804908514023,0.0003,0.0003,0.1166459396481514
,,,,,360999,7245.0625,1000,,,,,,,,,,
,,,,,361000,,,-636.0398559570312,-5.378776550292969,3.14619517326355,635.0626831054688,634.9378662109375,0.11703748255968094,0.08108308166265488,0.0003,0.0003,0.1170339360833168
,,,,,361999,7249.6855,1000,,,,,,,,,,
,,,,,362000,,,-626.63427734375,-5.907708644866943,6.073242664337158,625.0462646484375,624.5746459960938,0.116871677339077,-0.032263051718473434,0.0003,0.0003,0.11687310039997101
,,,,,362999,7036.116,1000,,,,,,,,,,
,,,,,363000,,,-636.5291137695312,-5.934536457061768,3.4119796752929688,635.4960327148438,635.143310546875,0.11668847501277924,-0.016249574720859528,0.0003,0.0003,0.11668457835912704
,,,,,363999,7230.951,1000,,,,,,,,,,
,,,,,364000,,,-634.85791015625,-6.222016334533691,3.3240177631378174,633.4532470703125,633.431884765625,0.11706198006868362,-0.03862467408180237,0.0003,0.0003,0.11706041544675827
,,,,,364999,7185.699,1000,,,,,,,,,,
7078.2476,497.3544,7352.607,5595.7354,1000.0,365000,,,-632.0748291015625,-5.687326431274414,22.40437889099121,630.6632690429688,630.51123046875,0.11682973057031631,0.033856626600027084,0.0003,0.0003,0.11682891845703125
,,,,,365999,7231.894,1000,,,,,,,,,,
,,,,,366000,,,-635.4813232421875,-6.247776985168457,4.167316436767578,633.96875,634.2571411132812,0.11703069508075714,0.009761291556060314,0.0003,0.0003,0.11703432351350784
,,,,,366999,4231.3765,1000,,,,,,,,,,
,,,,,367000,,,-639.6834716796875,-6.075010299682617,2.753108024597168,638.44580078125,638.2749633789062,0.11628488451242447,-0.00018580444157123566,0.0003,0.0003,0.11628161370754242
,,,,,367999,7125.786,1000,,,,,,,,,,
,,,,,368000,,,-641.952880859375,-5.847242832183838,3.3839588165283203,640.3560791015625,639.9547119140625,0.11599229276180267,0.013727866113185883,0.0003,0.0003,0.11599063128232956
,,,,,368999,7105.5615,1000,,,,,,,,,,
,,,,,369000,,,-633.4277954101562,-6.205772876739502,11.238672256469727,632.4022216796875,632.19384765625,0.11602852493524551,-0.024813581258058548,0.0003,0.0003,0.11602603644132614
,,,,,369999,7174.212,1000,,,,,,,,,,
7315.139,41.03423,7373.591,7233.018,1000.0,370000,,,-637.1578979492188,-6.140326023101807,4.061315536499023,635.7626342773438,635.75439453125,0.1151411160826683,-0.057849690318107605,0.0003,0.0003,0.11514606326818466
,,,,,370999,7185.459,1000,,,,,,,,,,
,,,,,371000,,,-646.3817749023438,-5.960265159606934,3.688838005065918,644.8681640625,645.1793212890625,0.11536446213722229,0.018324539065361023,0.0003,0.0003,0.11535981297492981
,,,,,371999,7174.46,1000,,,,,,,,,,
,,,,,372000,,,-635.355224609375,-6.080051422119141,4.3958659172058105,633.7452392578125,634.049560546875,0.11579886823892593,-0.031059984117746353,0.0003,0.0003,0.1157982125878334
,,,,,372999,7183.347,1000,,,,,,,,,,
,,,,,373000,,,-637.3207397460938,-5.936200141906738,3.648674726486206,635.715576171875,635.9898681640625,0.11582587659358978,0.004489651881158352,0.0003,0.0003,0.11582460254430771
,,,,,373999,7042.4385,1000,,,,,,,,,,
,,,,,374000,,,-644.4989013671875,-6.185158729553223,3.4161105155944824,643.1912841796875,643.2056884765625,0.11528238654136658,-0.007850652560591698,0.0003,0.0003,0.11528617888689041
