Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,25819,-91.5916,65,,,,,,
,,,,,25933,-314.76892,114,,,,,,
,,,,,26000,,,5.678038597106934,-1.81217622756958,-1.6496162414550781,45.732337951660156,0.844,0.001
,,,,,26062,-71.78018,129,,,,,,
,,,,,26188,-88.71151,126,,,,,,
,,,,,26267,-113.67592,79,,,,,,
,,,,,26383,-133.01022,116,,,,,,
,,,,,26470,-130.48622,87,,,,,,
,,,,,26542,-67.017685,72,,,,,,
,,,,,26625,-95.954834,83,,,,,,
,,,,,26723,-146.75598,98,,,,,,
,,,,,26791,-57.767982,68,,,,,,
,,,,,26921,-129.45612,130,,,,,,
,,,,,27000,,,3.9268360137939453,-2.2287919521331787,-1.9538822174072266,30.341045379638672,0.838,0.001
,,,,,27031,-66.53197,110,,,,,,
,,,,,27116,-26.611351,85,,,,,,
,,,,,27191,-65.69678,75,,,,,,
,,,,,27322,-83.95087,131,,,,,,
,,,,,27421,-137.24489,99,,,,,,
,,,,,27543,-177.49188,122,,,,,,
,,,,,27624,-117.910934,81,,,,,,
,,,,,27721,-150.75125,97,,,,,,
,,,,,27789,-129.04956,68,,,,,,
,,,,,27879,-73.52686,90,,,,,,
,,,,,27970,-64.631485,91,,,,,,
,,,,,28000,,,3.7436487674713135,-1.6545192003250122,-1.4997572898864746,28.700519561767578,0.832,0.001
,,,,,28080,-223.45107,110,,,,,,
,,,,,28158,16.88263,78,,,,,,
,,,,,28273,-81.6033,115,,,,,,
,,,,,28339,-90.29206,66,,,,,,
,,,,,28427,-110.05286,88,,,,,,
,,,,,28501,-79.64278,74,,,,,,
,,,,,28589,-141.2587,88,,,,,,
,,,,,28662,-93.99944,73,,,,,,
,,,,,28782,-279.57507,120,,,,,,
,,,,,28903,-123.73728,121,,,,,,
,,,,,28998,-83.59979,95,,,,,,
,,,,,29000,,,1.1484668254852295,-2.177607774734497,-2.2334375381469727,18.055389404296875,0.8260000000000001,0.001
,,,,,29099,-143.35303,101,,,,,,
,,,,,29196,-128.15216,97,,,,,,
,,,,,29261,-92.53264,65,,,,,,
,,,,,29367,-202.63313,106,,,,,,
,,,,,29473,-94.98464,106,,,,,,
,,,,,29573,-83.17289,100,,,,,,
,,,,,29663,-133.8972,90,,,,,,
,,,,,29786,-197.27,123,,,,,,
,,,,,29850,-61.754944,64,,,,,,
,,,,,29919,-76.00054,69,,,,,,
-63.017662,59.4598,36.53485,-171.9949,836.3,30000,,,20.530244827270508,-1.2496566772460938,-1.5122406482696533,57.69059753417969,0.82,0.001
,,,,,30012,-119.18007,93,,,,,,
,,,,,30088,-130.20776,76,,,,,,
,,,,,30159,-51.411785,71,,,,,,
,,,,,30228,-95.05112,69,,,,,,
,,,,,30294,-74.10113,66,,,,,,
,,,,,30431,-121.35033,137,,,,,,
,,,,,30551,-177.56053,120,,,,,,
,,,,,30655,-75.030876,104,,,,,,
,,,,,30732,-77.083496,77,,,,,,
