Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,6051,19.0,19,,,,,,
,,,,,6067,16.0,16,,,,,,
,,,,,6120,53.0,53,,,,,,
,,,,,6140,20.0,20,,,,,,
,,,,,6177,37.0,37,,,,,,
,,,,,6239,62.0,62,,,,,,
,,,,,6292,53.0,53,,,,,,
,,,,,6337,45.0,45,,,,,,
,,,,,6361,24.0,24,,,,,,
,,,,,6457,96.0,96,,,,,,
,,,,,6491,34.0,34,,,,,,
,,,,,6547,56.0,56,,,,,,
,,,,,6558,11.0,11,,,,,,
,,,,,6577,19.0,19,,,,,,
,,,,,6600,23.0,23,,,,,,
,,,,,6613,13.0,13,,,,,,
,,,,,6641,28.0,28,,,,,,
,,,,,6681,40.0,40,,,,,,
,,,,,6720,39.0,39,,,,,,
,,,,,6738,18.0,18,,,,,,
,,,,,6748,10.0,10,,,,,,
,,,,,6770,22.0,22,,,,,,
,,,,,6794,24.0,24,,,,,,
,,,,,6823,29.0,29,,,,,,
,,,,,6870,47.0,47,,,,,,
,,,,,6886,16.0,16,,,,,,
,,,,,6913,27.0,27,,,,,,
,,,,,6927,14.0,14,,,,,,
,,,,,6951,24.0,24,,,,,,
,,,,,6960,9.0,9,,,,,,
,,,,,6987,27.0,27,,,,,,
,,,,,6998,11.0,11,,,,,,
,,,,,7000,,,0.07533445209264755,5.648778915405273,5.651247978210449,0.5493089556694031,0.79,0.0005
,,,,,7042,44.0,44,,,,,,
,,,,,7068,26.0,26,,,,,,
,,,,,7147,79.0,79,,,,,,
,,,,,7162,15.0,15,,,,,,
,,,,,7181,19.0,19,,,,,,
,,,,,7201,20.0,20,,,,,,
,,,,,7214,13.0,13,,,,,,
,,,,,7244,30.0,30,,,,,,
,,,,,7280,36.0,36,,,,,,
,,,,,7297,17.0,17,,,,,,
,,,,,7320,23.0,23,,,,,,
,,,,,7369,49.0,49,,,,,,
,,,,,7413,44.0,44,,,,,,
,,,,,7432,19.0,19,,,,,,
,,,,,7496,64.0,64,,,,,,
222.5,85.429794,475.0,181.0,222.5,7500,,,0.022972680628299713,6.741247177124023,6.739956855773926,0.30426323413848877,0.775,0.0005
,,,,,7534,38.0,38,,,,,,
,,,,,7556,22.0,22,,,,,,
,,,,,7567,11.0,11,,,,,,
,,,,,7580,13.0,13,,,,,,
,,,,,7602,22.0,22,,,,,,
,,,,,7693,91.0,91,,,,,,
,,,,,7710,17.0,17,,,,,,
,,,,,7780,70.0,70,,,,,,
,,,,,7828,48.0,48,,,,,,
,,,,,7891,63.0,63,,,,,,
,,,,,7904,13.0,13,,,,,,
,,,,,7950,46.0,46,,,,,,
,,,,,8000,,,0.0604524202644825,6.61845588684082,6.612146377563477,0.5438100099563599,0.76,0.0005
,,,,,8035,85.0,85,,,,,,
,,,,,8086,51.0,51,,,,,,
,,,,,8108,22.0,22,,,,,,
,,,,,8134,26.0,26,,,,,,
,,,,,8296,162.0,162,,,,,,
,,,,,8419,123.0,123,,,,,,
,,,,,8427,8.0,8,,,,,,
,,,,,8536,109.0,109,,,,,,
,,,,,8574,38.0,38,,,,,,
,,,,,8592,18.0,18,,,,,,
,,,,,8604,12.0,12,,,,,,
,,,,,8645,41.0,41,,,,,,
,,,,,8667,22.0,22,,,,,,
,,,,,8731,64.0,64,,,,,,
,,,,,8752,21.0,21,,,,,,
,,,,,8805,53.0,53,,,,,,
,,,,,8861,56.0,56,,,,,,
,,,,,8889,28.0,28,,,,,,
,,,,,8916,27.0,27,,,,,,
,,,,,8950,34.0,34,,,,,,
,,,,,8973,23.0,23,,,,,,
,,,,,8997,24.0,24,,,,,,
,,,,,9000,,,0.053666114807128906,7.248063087463379,7.269850254058838,0.4653981924057007,0.73,0.0005
,,,,,9033,36.0,36,,,,,,
,,,,,9051,18.0,18,,,,,,
,,,,,9130,79.0,79,,,,,,
,,,,,9149,19.0,19,,,,,,
,,,,,9191,42.0,42,,,,,,
,,,,,9257,66.0,66,,,,,,
,,,,,9286,29.0,29,,,,,,
,,,,,9334,48.0,48,,,,,,
,,,,,9347,13.0,13,,,,,,
,,,,,9367,20.0,20,,,,,,
,,,,,9384,17.0,17,,,,,,
,,,,,9396,12.0,12,,,,,,
,,,,,9417,21.0,21,,,,,,
,,,,,9516,99.0,99,,,,,,
,,,,,9595,79.0,79,,,,,,
,,,,,9625,30.0,30,,,,,,
,,,,,9701,76.0,76,,,,,,
,,,,,9718,17.0,17,,,,,,
,,,,,9729,11.0,11,,,,,,
,,,,,9780,51.0,51,,,,,,
,,,,,9806,26.0,26,,,,,,
,,,,,9821,15.0,15,,,,,,
,,,,,9878,57.0,57,,,,,,
,,,,,9918,40.0,40,,,,,,
,,,,,9946,28.0,28,,,,,,
,,,,,9991,45.0,45,,,,,,
283.1,60.982704,416.0,212.0,283.1,10000,,,0.011907020583748817,8.4632568359375,8.477737426757812,0.3851478397846222,0.7,0.0005
,,,,,10007,16.0,16,,,,,,
,,,,,10039,32.0,32,,,,,,
,,,,,10050,11.0,11,,,,,,
,,,,,10092,42.0,42,,,,,,
,,,,,10157,65.0,65,,,,,,
,,,,,10181,24.0,24,,,,,,
,,,,,10215,34.0,34,,,,,,
,,,,,10246,31.0,31,,,,,,
,,,,,10304,58.0,58,,,,,,
,,,,,10340,36.0,36,,,,,,
,,,,,10401,61.0,61,,,,,,
,,,,,10417,16.0,16,,,,,,
,,,,,10499,82.0,82,,,,,,
,,,,,10516,17.0,17,,,,,,
,,,,,10561,45.0,45,,,,,,
,,,,,10585,24.0,24,,,,,,
,,,,,10601,16.0,16,,,,,,
,,,,,10675,74.0,74,,,,,,
,,,,,10693,18.0,18,,,,,,
,,,,,10734,41.0,41,,,,,,
,,,,,10781,47.0,47,,,,,,
,,,,,10832,51.0,51,,,,,,
,,,,,10885,53.0,53,,,,,,
,,,,,10920,35.0,35,,,,,,
,,,,,10938,18.0,18,,,,,,
,,,,,10958,20.0,20,,,,,,
,,,,,11000,,,0.014479396864771843,9.14529037475586,9.148618698120117,0.5084184408187866,0.67,0.0005
,,,,,11024,66.0,66,,,,,,
,,,,,11100,76.0,76,,,,,,
,,,,,11168,68.0,68,,,,,,
,,,,,11203,35.0,35,,,,,,
,,,,,11219,16.0,16,,,,,,
,,,,,11251,32.0,32,,,,,,
,,,,,11274,23.0,23,,,,,,
,,,,,11316,42.0,42,,,,,,
,,,,,11397,81.0,81,,,,,,
,,,,,11414,17.0,17,,,,,,
,,,,,11430,16.0,16,,,,,,
,,,,,11453,23.0,23,,,,,,
,,,,,11494,41.0,41,,,,,,
,,,,,11517,23.0,23,,,,,,
,,,,,11543,26.0,26,,,,,,
,,,,,11570,27.0,27,,,,,,
,,,,,11596,26.0,26,,,,,,
,,,,,11610,14.0,14,,,,,,
,,,,,11640,30.0,30,,,,,,
,,,,,11728,88.0,88,,,,,,
,,,,,11770,42.0,42,,,,,,
,,,,,11799,29.0,29,,,,,,
,,,,,11817,18.0,18,,,,,,
,,,,,11877,60.0,60,,,,,,
,,,,,11943,66.0,66,,,,,,
,,,,,12000,,,0.08209868520498276,10.020808219909668,10.007091522216797,0.6032518744468689,0.6399999999999999,0.0005
,,,,,12001,58.0,58,,,,,,
,,,,,12066,65.0,65,,,,,,
,,,,,12092,26.0,26,,,,,,
,,,,,12138,46.0,46,,,,,,
,,,,,12192,54.0,54,,,,,,
,,,,,12240,48.0,48,,,,,,
,,,,,12278,38.0,38,,,,,,
,,,,,12300,22.0,22,,,,,,
,,,,,12338,38.0,38,,,,,,
,,,,,12362,24.0,24,,,,,,
,,,,,12389,27.0,27,,,,,,
,,,,,12406,17.0,17,,,,,,
,,,,,12477,71.0,71,,,,,,
125.4,13.0476055,156.0,103.0,125.4,12500,,,0.02523011341691017,10.884455680847168,10.887279510498047,0.21500559151172638,0.625,0.0005
,,,,,12547,70.0,70,,,,,,
,,,,,12608,61.0,61,,,,,,
,,,,,12656,48.0,48,,,,,,
,,,,,12734,78.0,78,,,,,,
,,,,,12746,12.0,12,,,,,,
,,,,,12834,88.0,88,,,,,,
,,,,,12897,63.0,63,,,,,,
,,,,,12981,84.0,84,,,,,,
,,,,,13000,,,0.0423983559012413,10.961905479431152,10.982891082763672,0.9557715654373169,0.61,0.0005
,,,,,13095,114.0,114,,,,,,
,,,,,13131,36.0,36,,,,,,
,,,,,13210,79.0,79,,,,,,
,,,,,13260,50.0,50,,,,,,
,,,,,13299,39.0,39,,,,,,
,,,,,13421,122.0,122,,,,,,
,,,,,13433,12.0,12,,,,,,
,,,,,13515,82.0,82,,,,,,
,,,,,13534,19.0,19,,,,,,
,,,,,13611,77.0,77,,,,,,
,,,,,13623,12.0,12,,,,,,
,,,,,13656,33.0,33,,,,,,
,,,,,13730,74.0,74,,,,,,
,,,,,13745,15.0,15,,,,,,
,,,,,13856,111.0,111,,,,,,
,,,,,13927,71.0,71,,,,,,
,,,,,13985,58.0,58,,,,,,
,,,,,14000,,,0.051629580557346344,11.245373725891113,11.237391471862793,0.7131774425506592,0.58,0.0005
,,,,,14019,34.0,34,,,,,,
,,,,,14094,75.0,75,,,,,,
,,,,,14110,16.0,16,,,,,,
,,,,,14130,20.0,20,,,,,,
,,,,,14186,56.0,56,,,,,,
,,,,,14223,37.0,37,,,,,,
,,,,,14241,18.0,18,,,,,,
,,,,,14259,18.0,18,,,,,,
,,,,,14345,86.0,86,,,,,,
,,,,,14359,14.0,14,,,,,,
,,,,,14448,89.0,89,,,,,,
,,,,,14470,22.0,22,,,,,,
,,,,,14489,19.0,19,,,,,,
,,,,,14506,17.0,17,,,,,,
,,,,,14534,28.0,28,,,,,,
,,,,,14571,37.0,37,,,,,,
,,,,,14613,42.0,42,,,,,,
,,,,,14640,27.0,27,,,,,,
,,,,,14656,16.0,16,,,,,,
,,,,,14732,76.0,76,,,,,,
,,,,,14747,15.0,15,,,,,,
,,,,,14779,32.0,32,,,,,,
,,,,,14792,13.0,13,,,,,,
,,,,,14820,28.0,28,,,,,,
,,,,,14893,73.0,73,,,,,,
,,,,,14907,14.0,14,,,,,,
,,,,,14920,13.0,13,,,,,,
,,,,,14964,44.0,44,,,,,,
108.3,2.7221317,113.0,104.0,108.3,15000,,,0.06849139928817749,11.799415588378906,11.76289176940918,0.8489794135093689,0.55,0.0005
,,,,,15020,56.0,56,,,,,,
,,,,,15058,38.0,38,,,,,,
,,,,,15074,16.0,16,,,,,,
,,,,,15124,50.0,50,,,,,,
,,,,,15141,17.0,17,,,,,,
,,,,,15215,74.0,74,,,,,,
,,,,,15299,84.0,84,,,,,,
,,,,,15324,25.0,25,,,,,,
,,,,,15370,46.0,46,,,,,,
,,,,,15397,27.0,27,,,,,,
,,,,,15444,47.0,47,,,,,,
,,,,,15492,48.0,48,,,,,,
,,,,,15502,10.0,10,,,,,,
,,,,,15565,63.0,63,,,,,,
,,,,,15586,21.0,21,,,,,,
,,,,,15649,63.0,63,,,,,,
,,,,,15663,14.0,14,,,,,,
,,,,,15738,75.0,75,,,,,,
,,,,,15790,52.0,52,,,,,,
,,,,,15823,33.0,33,,,,,,
,,,,,15836,13.0,13,,,,,,
,,,,,15849,13.0,13,,,,,,
,,,,,15862,13.0,13,,,,,,
,,,,,15880,18.0,18,,,,,,
,,,,,15977,97.0,97,,,,,,
,,,,,15997,20.0,20,,,,,,
,,,,,16000,,,0.03460767865180969,13.129846572875977,13.111682891845703,1.587450623512268,0.52,0.0005
,,,,,16012,15.0,15,,,,,,
,,,,,16048,36.0,36,,,,,,
,,,,,16165,117.0,117,,,,,,
,,,,,16183,18.0,18,,,,,,
,,,,,16245,62.0,62,,,,,,
,,,,,16303,58.0,58,,,,,,
,,,,,16316,13.0,13,,,,,,
,,,,,16373,57.0,57,,,,,,
,,,,,16398,25.0,25,,,,,,
,,,,,16442,44.0,44,,,,,,
,,,,,16516,74.0,74,,,,,,
,,,,,16619,103.0,103,,,,,,
,,,,,16641,22.0,22,,,,,,
,,,,,16661,20.0,20,,,,,,
,,,,,16720,59.0,59,,,,,,
,,,,,16748,28.0,28,,,,,,
,,,,,16762,14.0,14,,,,,,
,,,,,16774,12.0,12,,,,,,
,,,,,16794,20.0,20,,,,,,
,,,,,16807,13.0,13,,,,,,
,,,,,16833,26.0,26,,,,,,
,,,,,16892,59.0,59,,,,,,
,,,,,16904,12.0,12,,,,,,
,,,,,17000,,,0.1691877841949463,14.599311828613281,14.6849365234375,3.9329187870025635,0.49,0.0005
,,,,,17014,110.0,110,,,,,,
,,,,,17161,147.0,147,,,,,,
,,,,,17191,30.0,30,,,,,,
,,,,,17256,65.0,65,,,,,,
,,,,,17268,12.0,12,,,,,,
,,,,,17332,64.0,64,,,,,,
,,,,,17347,15.0,15,,,,,,
,,,,,17378,31.0,31,,,,,,
,,,,,17428,50.0,50,,,,,,
,,,,,17440,12.0,12,,,,,,
,,,,,17490,50.0,50,,,,,,
110.8,3.1874754,116.0,105.0,110.8,17500,,,0.023447489365935326,14.99697494506836,14.980042457580566,0.4137223958969116,0.475,0.0005
,,,,,17506,16.0,16,,,,,,
,,,,,17535,29.0,29,,,,,,
,,,,,17556,21.0,21,,,,,,
,,,,,17581,25.0,25,,,,,,
,,,,,17604,23.0,23,,,,,,
,,,,,17627,23.0,23,,,,,,
,,,,,17639,12.0,12,,,,,,
,,,,,17715,76.0,76,,,,,,
,,,,,17725,10.0,10,,,,,,
,,,,,17856,131.0,131,,,,,,
,,,,,17896,40.0,40,,,,,,
,,,,,18000,,,2.2809674739837646,14.571796417236328,14.36915397644043,10.986491203308105,0.45999999999999996,0.0005
,,,,,18065,169.0,169,,,,,,
,,,,,18102,37.0,37,,,,,,
,,,,,18138,36.0,36,,,,,,
,,,,,18200,62.0,62,,,,,,
,,,,,18223,23.0,23,,,,,,
,,,,,18232,9.0,9,,,,,,
,,,,,18292,60.0,60,,,,,,
,,,,,18408,116.0,116,,,,,,
,,,,,18620,212.0,212,,,,,,
,,,,,18631,11.0,11,,,,,,
,,,,,18682,51.0,51,,,,,,
,,,,,18704,22.0,22,,,,,,
,,,,,18738,34.0,34,,,,,,
,,,,,18815,77.0,77,,,,,,
,,,,,18835,20.0,20,,,,,,
,,,,,18856,21.0,21,,,,,,
,,,,,18901,45.0,45,,,,,,
,,,,,19000,,,0.059725988656282425,16.1005916595459,16.069259643554688,1.0063186883926392,0.43000000000000005,0.0005
,,,,,19031,130.0,130,,,,,,
,,,,,19044,13.0,13,,,,,,
,,,,,19120,76.0,76,,,,,,
,,,,,19143,23.0,23,,,,,,
,,,,,19181,38.0,38,,,,,,
,,,,,19213,32.0,32,,,,,,
,,,,,19242,29.0,29,,,,,,
,,,,,19274,32.0,32,,,,,,
,,,,,19287,13.0,13,,,,,,
,,,,,19414,127.0,127,,,,,,
,,,,,19433,19.0,19,,,,,,
,,,,,19451,18.0,18,,,,,,
,,,,,19505,54.0,54,,,,,,
,,,,,19598,93.0,93,,,,,,
,,,,,19614,16.0,16,,,,,,
,,,,,19630,16.0,16,,,,,,
,,,,,19655,25.0,25,,,,,,
,,,,,19728,73.0,73,,,,,,
,,,,,19749,21.0,21,,,,,,
,,,,,19759,10.0,10,,,,,,
,,,,,19853,94.0,94,,,,,,
,,,,,19887,34.0,34,,,,,,
,,,,,19924,37.0,37,,,,,,
95.5,2.6925824,101.0,91.0,95.5,20000,,,0.380159854888916,15.82713794708252,15.873504638671875,4.12860107421875,0.4,0.0005
,,,,,20010,86.0,86,,,,,,
,,,,,20039,29.0,29,,,,,,
,,,,,20070,31.0,31,,,,,,
,,,,,20165,95.0,95,,,,,,
,,,,,20205,40.0,40,,,,,,
,,,,,20248,43.0,43,,,,,,
,,,,,20307,59.0,59,,,,,,
,,,,,20322,15.0,15,,,,,,
,,,,,20356,34.0,34,,,,,,
,,,,,20372,16.0,16,,,,,,
,,,,,20384,12.0,12,,,,,,
,,,,,20442,58.0,58,,,,,,
,,,,,20456,14.0,14,,,,,,
,,,,,20563,107.0,107,,,,,,
,,,,,20695,132.0,132,,,,,,
,,,,,20821,126.0,126,,,,,,
,,,,,20862,41.0,41,,,,,,
,,,,,20903,41.0,41,,,,,,
,,,,,20944,41.0,41,,,,,,
,,,,,20981,37.0,37,,,,,,
,,,,,21000,,,0.08912766724824905,16.52449607849121,16.515005111694336,1.1897016763687134,0.37,0.0005
,,,,,21014,33.0,33,,,,,,
,,,,,21051,37.0,37,,,,,,
,,,,,21102,51.0,51,,,,,,
,,,,,21155,53.0,53,,,,,,
,,,,,21171,16.0,16,,,,,,
,,,,,21247,76.0,76,,,,,,
,,,,,21347,100.0,100,,,,,,
,,,,,21456,109.0,109,,,,,,
,,,,,21519,63.0,63,,,,,,
,,,,,21569,50.0,50,,,,,,
,,,,,21664,95.0,95,,,,,,
,,,,,21715,51.0,51,,,,,,
,,,,,21743,28.0,28,,,,,,
,,,,,21771,28.0,28,,,,,,
,,,,,21786,15.0,15,,,,,,
,,,,,21831,45.0,45,,,,,,
,,,,,21928,97.0,97,,,,,,
