Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,11378,6.0,6,,,,,,,,
,,,,,11383,5.0,5,,,,,,,,
,,,,,11388,5.0,5,,,,,,,,
,,,,,11394,6.0,6,,,,,,,,
,,,,,11398,4.0,4,,,,,,,,
,,,,,11403,5.0,5,,,,,,,,
,,,,,11408,5.0,5,,,,,,,,
,,,,,11411,3.0,3,,,,,,,,
,,,,,11420,9.0,9,,,,,,,,
,,,,,11432,12.0,12,,,,,,,,
,,,,,11436,4.0,4,,,,,,,,
,,,,,11440,4.0,4,,,,,,,,
,,,,,11443,3.0,3,,,,,,,,
,,,,,11447,4.0,4,,,,,,,,
,,,,,11452,5.0,5,,,,,,,,
,,,,,11455,3.0,3,,,,,,,,
,,,,,11459,4.0,4,,,,,,,,
,,,,,11462,3.0,3,,,,,,,,
,,,,,11467,5.0,5,,,,,,,,
,,,,,11470,3.0,3,,,,,,,,
,,,,,11476,6.0,6,,,,,,,,
,,,,,11480,4.0,4,,,,,,,,
,,,,,11485,5.0,5,,,,,,,,
,,,,,11489,4.0,4,,,,,,,,
,,,,,11493,4.0,4,,,,,,,,
,,,,,11496,3.0,3,,,,,,,,
,,,,,11502,6.0,6,,,,,,,,
,,,,,11507,5.0,5,,,,,,,,
,,,,,11511,4.0,4,,,,,,,,
,,,,,11518,7.0,7,,,,,,,,
,,,,,11521,3.0,3,,,,,,,,
,,,,,11524,3.0,3,,,,,,,,
,,,,,11536,12.0,12,,,,,,,,
,,,,,11541,5.0,5,,,,,,,,
,,,,,11544,3.0,3,,,,,,,,
,,,,,11557,13.0,13,,,,,,,,
,,,,,11561,4.0,4,,,,,,,,
,,,,,11566,5.0,5,,,,,,,,
,,,,,11584,18.0,18,,,,,,,,
,,,,,11589,5.0,5,,,,,,,,
,,,,,11593,4.0,4,,,,,,,,
,,,,,11604,11.0,11,,,,,,,,
,,,,,11618,14.0,14,,,,,,,,
,,,,,11635,17.0,17,,,,,,,,
,,,,,11646,11.0,11,,,,,,,,
,,,,,11651,5.0,5,,,,,,,,
,,,,,11662,11.0,11,,,,,,,,
,,,,,11665,3.0,3,,,,,,,,
,,,,,11669,4.0,4,,,,,,,,
,,,,,11676,7.0,7,,,,,,,,
,,,,,11681,5.0,5,,,,,,,,
,,,,,11687,6.0,6,,,,,,,,
,,,,,11690,3.0,3,,,,,,,,
,,,,,11693,3.0,3,,,,,,,,
,,,,,11697,4.0,4,,,,,,,,
,,,,,11704,7.0,7,,,,,,,,
,,,,,11707,3.0,3,,,,,,,,
,,,,,11715,8.0,8,,,,,,,,
,,,,,11720,5.0,5,,,,,,,,
,,,,,11730,10.0,10,,,,,,,,
,,,,,11737,7.0,7,,,,,,,,
,,,,,11744,7.0,7,,,,,,,,
,,,,,11759,15.0,15,,,,,,,,
,,,,,11763,4.0,4,,,,,,,,
,,,,,11767,4.0,4,,,,,,,,
,,,,,11770,3.0,3,,,,,,,,
,,,,,11779,9.0,9,,,,,,,,
,,,,,11785,6.0,6,,,,,,,,
,,,,,11789,4.0,4,,,,,,,,
,,,,,11798,9.0,9,,,,,,,,
,,,,,11801,3.0,3,,,,,,,,
,,,,,11809,8.0,8,,,,,,,,
,,,,,11813,4.0,4,,,,,,,,
,,,,,11816,3.0,3,,,,,,,,
,,,,,11820,4.0,4,,,,,,,,
,,,,,11837,17.0,17,,,,,,,,
,,,,,11845,8.0,8,,,,,,,,
,,,,,11853,8.0,8,,,,,,,,
,,,,,11857,4.0,4,,,,,,,,
,,,,,11860,3.0,3,,,,,,,,
,,,,,11865,5.0,5,,,,,,,,
,,,,,11871,6.0,6,,,,,,,,
,,,,,11874,3.0,3,,,,,,,,
,,,,,11878,4.0,4,,,,,,,,
,,,,,11884,6.0,6,,,,,,,,
,,,,,11893,9.0,9,,,,,,,,
,,,,,11903,10.0,10,,,,,,,,
,,,,,11908,5.0,5,,,,,,,,
,,,,,11915,7.0,7,,,,,,,,
,,,,,11918,3.0,3,,,,,,,,
,,,,,11921,3.0,3,,,,,,,,
,,,,,11924,3.0,3,,,,,,,,
,,,,,11935,11.0,11,,,,,,,,
,,,,,11938,3.0,3,,,,,,,,
,,,,,11942,4.0,4,,,,,,,,
,,,,,11955,13.0,13,,,,,,,,
,,,,,11959,4.0,4,,,,,,,,
,,,,,11964,5.0,5,,,,,,,,
,,,,,11967,3.0,3,,,,,,,,
,,,,,11977,10.0,10,,,,,,,,
,,,,,11982,5.0,5,,,,,,,,
,,,,,11987,5.0,5,,,,,,,,
,,,,,11994,7.0,7,,,,,,,,
,,,,,12000,,,-0.06888729333877563,0.6888729333877563,1.8885283470153809,4.431004047393799,4.322747230529785,0.0003,0.0003,0.1
,,,,,12007,13.0,13,,,,,,,,
,,,,,12012,5.0,5,,,,,,,,
,,,,,12015,3.0,3,,,,,,,,
,,,,,12018,3.0,3,,,,,,,,
,,,,,12022,4.0,4,,,,,,,,
,,,,,12026,4.0,4,,,,,,,,
,,,,,12040,14.0,14,,,,,,,,
,,,,,12050,10.0,10,,,,,,,,
,,,,,12057,7.0,7,,,,,,,,
,,,,,12061,4.0,4,,,,,,,,
,,,,,12067,6.0,6,,,,,,,,
,,,,,12072,5.0,5,,,,,,,,
,,,,,12084,12.0,12,,,,,,,,
,,,,,12090,6.0,6,,,,,,,,
,,,,,12097,7.0,7,,,,,,,,
,,,,,12103,6.0,6,,,,,,,,
,,,,,12107,4.0,4,,,,,,,,
,,,,,12117,10.0,10,,,,,,,,
,,,,,12124,7.0,7,,,,,,,,
,,,,,12130,6.0,6,,,,,,,,
,,,,,12133,3.0,3,,,,,,,,
,,,,,12137,4.0,4,,,,,,,,
,,,,,12142,5.0,5,,,,,,,,
,,,,,12148,6.0,6,,,,,,,,
,,,,,12154,6.0,6,,,,,,,,
,,,,,12172,18.0,18,,,,,,,,
,,,,,12175,3.0,3,,,,,,,,
,,,,,12184,9.0,9,,,,,,,,
,,,,,12187,3.0,3,,,,,,,,
,,,,,12195,8.0,8,,,,,,,,
,,,,,12207,12.0,12,,,,,,,,
,,,,,12214,7.0,7,,,,,,,,
,,,,,12218,4.0,4,,,,,,,,
,,,,,12227,9.0,9,,,,,,,,
,,,,,12230,3.0,3,,,,,,,,
,,,,,12246,16.0,16,,,,,,,,
,,,,,12252,6.0,6,,,,,,,,
,,,,,12255,3.0,3,,,,,,,,
,,,,,12261,6.0,6,,,,,,,,
,,,,,12266,5.0,5,,,,,,,,
,,,,,12269,3.0,3,,,,,,,,
,,,,,12273,4.0,4,,,,,,,,
,,,,,12278,5.0,5,,,,,,,,
,,,,,12281,3.0,3,,,,,,,,
,,,,,12292,11.0,11,,,,,,,,
,,,,,12301,9.0,9,,,,,,,,
,,,,,12307,6.0,6,,,,,,,,
,,,,,12310,3.0,3,,,,,,,,
,,,,,12320,10.0,10,,,,,,,,
,,,,,12325,5.0,5,,,,,,,,
,,,,,12329,4.0,4,,,,,,,,
,,,,,12334,5.0,5,,,,,,,,
,,,,,12346,12.0,12,,,,,,,,
,,,,,12353,7.0,7,,,,,,,,
,,,,,12358,5.0,5,,,,,,,,
,,,,,12364,6.0,6,,,,,,,,
,,,,,12367,3.0,3,,,,,,,,
,,,,,12371,4.0,4,,,,,,,,
,,,,,12377,6.0,6,,,,,,,,
,,,,,12387,10.0,10,,,,,,,,
,,,,,12390,3.0,3,,,,,,,,
,,,,,12393,3.0,3,,,,,,,,
,,,,,12398,5.0,5,,,,,,,,
,,,,,12401,3.0,3,,,,,,,,
,,,,,12407,6.0,6,,,,,,,,
,,,,,12411,4.0,4,,,,,,,,
,,,,,12416,5.0,5,,,,,,,,
,,,,,12423,7.0,7,,,,,,,,
,,,,,12426,3.0,3,,,,,,,,
,,,,,12434,8.0,8,,,,,,,,
,,,,,12447,13.0,13,,,,,,,,
,,,,,12453,6.0,6,,,,,,,,
,,,,,12458,5.0,5,,,,,,,,
,,,,,12462,4.0,4,,,,,,,,
,,,,,12467,5.0,5,,,,,,,,
,,,,,12470,3.0,3,,,,,,,,
,,,,,12473,3.0,3,,,,,,,,
,,,,,12482,9.0,9,,,,,,,,
,,,,,12489,7.0,7,,,,,,,,
,,,,,12493,4.0,4,,,,,,,,
,,,,,12496,3.0,3,,,,,,,,
,,,,,12499,3.0,3,,,,,,,,
,,,,,12504,5.0,5,,,,,,,,
,,,,,12514,10.0,10,,,,,,,,
,,,,,12518,4.0,4,,,,,,,,
,,,,,12531,13.0,13,,,,,,,,
,,,,,12538,7.0,7,,,,,,,,
,,,,,12550,12.0,12,,,,,,,,
,,,,,12555,5.0,5,,,,,,,,
,,,,,12564,9.0,9,,,,,,,,
,,,,,12570,6.0,6,,,,,,,,
,,,,,12578,8.0,8,,,,,,,,
,,,,,12582,4.0,4,,,,,,,,
,,,,,12585,3.0,3,,,,,,,,
,,,,,12593,8.0,8,,,,,,,,
,,,,,12596,3.0,3,,,,,,,,
,,,,,12599,3.0,3,,,,,,,,
,,,,,12605,6.0,6,,,,,,,,
,,,,,12609,4.0,4,,,,,,,,
,,,,,12613,4.0,4,,,,,,,,
,,,,,12623,10.0,10,,,,,,,,
,,,,,12631,8.0,8,,,,,,,,
,,,,,12636,5.0,5,,,,,,,,
,,,,,12639,3.0,3,,,,,,,,
,,,,,12652,13.0,13,,,,,,,,
,,,,,12655,3.0,3,,,,,,,,
,,,,,12660,5.0,5,,,,,,,,
,,,,,12672,12.0,12,,,,,,,,
,,,,,12675,3.0,3,,,,,,,,
,,,,,12685,10.0,10,,,,,,,,
,,,,,12691,6.0,6,,,,,,,,
,,,,,12704,13.0,13,,,,,,,,
,,,,,12708,4.0,4,,,,,,,,
,,,,,12716,8.0,8,,,,,,,,
,,,,,12728,12.0,12,,,,,,,,
,,,,,12740,12.0,12,,,,,,,,
,,,,,12745,5.0,5,,,,,,,,
,,,,,12749,4.0,4,,,,,,,,
,,,,,12752,3.0,3,,,,,,,,
,,,,,12755,3.0,3,,,,,,,,
,,,,,12762,7.0,7,,,,,,,,
,,,,,12765,3.0,3,,,,,,,,
,,,,,12772,7.0,7,,,,,,,,
,,,,,12788,16.0,16,,,,,,,,
,,,,,12810,22.0,22,,,,,,,,
,,,,,12816,6.0,6,,,,,,,,
,,,,,12821,5.0,5,,,,,,,,
,,,,,12827,6.0,6,,,,,,,,
,,,,,12836,9.0,9,,,,,,,,
,,,,,12839,3.0,3,,,,,,,,
,,,,,12842,3.0,3,,,,,,,,
,,,,,12846,4.0,4,,,,,,,,
,,,,,12849,3.0,3,,,,,,,,
,,,,,12852,3.0,3,,,,,,,,
,,,,,12859,7.0,7,,,,,,,,
,,,,,12871,12.0,12,,,,,,,,
,,,,,12886,15.0,15,,,,,,,,
,,,,,12890,4.0,4,,,,,,,,
,,,,,12897,7.0,7,,,,,,,,
,,,,,12903,6.0,6,,,,,,,,
,,,,,12906,3.0,3,,,,,,,,
,,,,,12912,6.0,6,,,,,,,,
,,,,,12917,5.0,5,,,,,,,,
,,,,,12920,3.0,3,,,,,,,,
,,,,,12923,3.0,3,,,,,,,,
,,,,,12926,3.0,3,,,,,,,,
,,,,,12930,4.0,4,,,,,,,,
,,,,,12934,4.0,4,,,,,,,,
,,,,,12942,8.0,8,,,,,,,,
,,,,,12948,6.0,6,,,,,,,,
,,,,,12951,3.0,3,,,,,,,,
,,,,,12964,13.0,13,,,,,,,,
,,,,,12973,9.0,9,,,,,,,,
,,,,,12976,3.0,3,,,,,,,,
,,,,,12982,6.0,6,,,,,,,,
,,,,,12993,11.0,11,,,,,,,,
,,,,,13000,,,-0.06913067400455475,0.6913067102432251,2.128783702850342,4.768289566040039,4.829118728637695,0.0003,0.0003,0.1
,,,,,13004,11.0,11,,,,,,,,
,,,,,13015,11.0,11,,,,,,,,
,,,,,13021,6.0,6,,,,,,,,
,,,,,13025,4.0,4,,,,,,,,
,,,,,13029,4.0,4,,,,,,,,
,,,,,13034,5.0,5,,,,,,,,
,,,,,13037,3.0,3,,,,,,,,
,,,,,13042,5.0,5,,,,,,,,
,,,,,13054,12.0,12,,,,,,,,
,,,,,13062,8.0,8,,,,,,,,
,,,,,13067,5.0,5,,,,,,,,
,,,,,13076,9.0,9,,,,,,,,
,,,,,13079,3.0,3,,,,,,,,
,,,,,13084,5.0,5,,,,,,,,
,,,,,13089,5.0,5,,,,,,,,
,,,,,13094,5.0,5,,,,,,,,
,,,,,13097,3.0,3,,,,,,,,
,,,,,13102,5.0,5,,,,,,,,
,,,,,13119,17.0,17,,,,,,,,
,,,,,13122,3.0,3,,,,,,,,
,,,,,13136,14.0,14,,,,,,,,
,,,,,13145,9.0,9,,,,,,,,
,,,,,13151,6.0,6,,,,,,,,
,,,,,13155,4.0,4,,,,,,,,
,,,,,13158,3.0,3,,,,,,,,
,,,,,13165,7.0,7,,,,,,,,
,,,,,13171,6.0,6,,,,,,,,
,,,,,13175,4.0,4,,,,,,,,
,,,,,13180,5.0,5,,,,,,,,
,,,,,13185,5.0,5,,,,,,,,
,,,,,13189,4.0,4,,,,,,,,
,,,,,13193,4.0,4,,,,,,,,
,,,,,13199,6.0,6,,,,,,,,
,,,,,13209,10.0,10,,,,,,,,
,,,,,13212,3.0,3,,,,,,,,
,,,,,13215,3.0,3,,,,,,,,
,,,,,13218,3.0,3,,,,,,,,
,,,,,13221,3.0,3,,,,,,,,
,,,,,13225,4.0,4,,,,,,,,
,,,,,13228,3.0,3,,,,,,,,
,,,,,13234,6.0,6,,,,,,,,
,,,,,13246,12.0,12,,,,,,,,
,,,,,13252,6.0,6,,,,,,,,
,,,,,13255,3.0,3,,,,,,,,
,,,,,13259,4.0,4,,,,,,,,
,,,,,13267,8.0,8,,,,,,,,
,,,,,13273,6.0,6,,,,,,,,
,,,,,13282,9.0,9,,,,,,,,
,,,,,13287,5.0,5,,,,,,,,
,,,,,13291,4.0,4,,,,,,,,
,,,,,13299,8.0,8,,,,,,,,
,,,,,13302,3.0,3,,,,,,,,
,,,,,13313,11.0,11,,,,,,,,
,,,,,13324,11.0,11,,,,,,,,
,,,,,13329,5.0,5,,,,,,,,
,,,,,13333,4.0,4,,,,,,,,
,,,,,13345,12.0,12,,,,,,,,
,,,,,13351,6.0,6,,,,,,,,
,,,,,13358,7.0,7,,,,,,,,
,,,,,13362,4.0,4,,,,,,,,
,,,,,13368,6.0,6,,,,,,,,
,,,,,13375,7.0,7,,,,,,,,
,,,,,13378,3.0,3,,,,,,,,
,,,,,13383,5.0,5,,,,,,,,
,,,,,13386,3.0,3,,,,,,,,
,,,,,13389,3.0,3,,,,,,,,
,,,,,13404,15.0,15,,,,,,,,
,,,,,13411,7.0,7,,,,,,,,
,,,,,13421,10.0,10,,,,,,,,
,,,,,13426,5.0,5,,,,,,,,
,,,,,13429,3.0,3,,,,,,,,
,,,,,13432,3.0,3,,,,,,,,
,,,,,13437,5.0,5,,,,,,,,
,,,,,13440,3.0,3,,,,,,,,
,,,,,13443,3.0,3,,,,,,,,
,,,,,13446,3.0,3,,,,,,,,
,,,,,13449,3.0,3,,,,,,,,
,,,,,13452,3.0,3,,,,,,,,
,,,,,13455,3.0,3,,,,,,,,
,,,,,13459,4.0,4,,,,,,,,
,,,,,13462,3.0,3,,,,,,,,
,,,,,13465,3.0,3,,,,,,,,
,,,,,13479,14.0,14,,,,,,,,
,,,,,13483,4.0,4,,,,,,,,
,,,,,13487,4.0,4,,,,,,,,
,,,,,13498,11.0,11,,,,,,,,
,,,,,13503,5.0,5,,,,,,,,
,,,,,13508,5.0,5,,,,,,,,
,,,,,13516,8.0,8,,,,,,,,
,,,,,13520,4.0,4,,,,,,,,
,,,,,13525,5.0,5,,,,,,,,
,,,,,13528,3.0,3,,,,,,,,
,,,,,13533,5.0,5,,,,,,,,
,,,,,13544,11.0,11,,,,,,,,
,,,,,13550,6.0,6,,,,,,,,
,,,,,13556,6.0,6,,,,,,,,
,,,,,13559,3.0,3,,,,,,,,
,,,,,13565,6.0,6,,,,,,,,
,,,,,13570,5.0,5,,,,,,,,
,,,,,13574,4.0,4,,,,,,,,
,,,,,13582,8.0,8,,,,,,,,
,,,,,13586,4.0,4,,,,,,,,
,,,,,13595,9.0,9,,,,,,,,
,,,,,13600,5.0,5,,,,,,,,
,,,,,13604,4.0,4,,,,,,,,
,,,,,13609,5.0,5,,,,,,,,
,,,,,13618,9.0,9,,,,,,,,
,,,,,13622,4.0,4,,,,,,,,
,,,,,13627,5.0,5,,,,,,,,
,,,,,13630,3.0,3,,,,,,,,
,,,,,13640,10.0,10,,,,,,,,
,,,,,13646,6.0,6,,,,,,,,
,,,,,13650,4.0,4,,,,,,,,
,,,,,13653,3.0,3,,,,,,,,
,,,,,13663,10.0,10,,,,,,,,
,,,,,13667,4.0,4,,,,,,,,
,,,,,13676,9.0,9,,,,,,,,
,,,,,13685,9.0,9,,,,,,,,
,,,,,13693,8.0,8,,,,,,,,
,,,,,13699,6.0,6,,,,,,,,
,,,,,13703,4.0,4,,,,,,,,
,,,,,13713,10.0,10,,,,,,,,
,,,,,13718,5.0,5,,,,,,,,
,,,,,13722,4.0,4,,,,,,,,
,,,,,13730,8.0,8,,,,,,,,
,,,,,13737,7.0,7,,,,,,,,
,,,,,13740,3.0,3,,,,,,,,
,,,,,13747,7.0,7,,,,,,,,
,,,,,13751,4.0,4,,,,,,,,
,,,,,13754,3.0,3,,,,,,,,
,,,,,13763,9.0,9,,,,,,,,
,,,,,13769,6.0,6,,,,,,,,
,,,,,13773,4.0,4,,,,,,,,
,,,,,13782,9.0,9,,,,,,,,
,,,,,13785,3.0,3,,,,,,,,
,,,,,13789,4.0,4,,,,,,,,
,,,,,13792,3.0,3,,,,,,,,
,,,,,13800,8.0,8,,,,,,,,
,,,,,13807,7.0,7,,,,,,,,
,,,,,13815,8.0,8,,,,,,,,
,,,,,13819,4.0,4,,,,,,,,
,,,,,13825,6.0,6,,,,,,,,
,,,,,13828,3.0,3,,,,,,,,
,,,,,13832,4.0,4,,,,,,,,
,,,,,13839,7.0,7,,,,,,,,
,,,,,13842,3.0,3,,,,,,,,
,,,,,13846,4.0,4,,,,,,,,
,,,,,13851,5.0,5,,,,,,,,
,,,,,13855,4.0,4,,,,,,,,
,,,,,13863,8.0,8,,,,,,,,
,,,,,13866,3.0,3,,,,,,,,
,,,,,13869,3.0,3,,,,,,,,
,,,,,13872,3.0,3,,,,,,,,
,,,,,13880,8.0,8,,,,,,,,
,,,,,13911,31.0,31,,,,,,,,
,,,,,13914,3.0,3,,,,,,,,
,,,,,13919,5.0,5,,,,,,,,
,,,,,13922,3.0,3,,,,,,,,
,,,,,13930,8.0,8,,,,,,,,
,,,,,13940,10.0,10,,,,,,,,
,,,,,13947,7.0,7,,,,,,,,
,,,,,13953,6.0,6,,,,,,,,
,,,,,13969,16.0,16,,,,,,,,
,,,,,13976,7.0,7,,,,,,,,
,,,,,13981,5.0,5,,,,,,,,
,,,,,13988,7.0,7,,,,,,,,
,,,,,13993,5.0,5,,,,,,,,
,,,,,13996,3.0,3,,,,,,,,
,,,,,14000,4.0,4,,,,,,,,
,,,,,14000,,,-0.06767439097166061,0.6767438650131226,1.792378306388855,4.733562469482422,4.758342742919922,0.0003,0.0003,0.1
,,,,,14005,5.0,5,,,,,,,,
,,,,,14014,9.0,9,,,,,,,,
,,,,,14022,8.0,8,,,,,,,,
,,,,,14027,5.0,5,,,,,,,,
,,,,,14035,8.0,8,,,,,,,,
,,,,,14038,3.0,3,,,,,,,,
,,,,,14042,4.0,4,,,,,,,,
,,,,,14047,5.0,5,,,,,,,,
,,,,,14057,10.0,10,,,,,,,,
,,,,,14066,9.0,9,,,,,,,,
,,,,,14070,4.0,4,,,,,,,,
,,,,,14077,7.0,7,,,,,,,,
,,,,,14085,8.0,8,,,,,,,,
,,,,,14099,14.0,14,,,,,,,,
,,,,,14104,5.0,5,,,,,,,,
,,,,,14109,5.0,5,,,,,,,,
,,,,,14119,10.0,10,,,,,,,,
,,,,,14125,6.0,6,,,,,,,,
,,,,,14132,7.0,7,,,,,,,,
,,,,,14141,9.0,9,,,,,,,,
,,,,,14144,3.0,3,,,,,,,,
,,,,,14149,5.0,5,,,,,,,,
,,,,,14153,4.0,4,,,,,,,,
,,,,,14157,4.0,4,,,,,,,,
,,,,,14161,4.0,4,,,,,,,,
,,,,,14173,12.0,12,,,,,,,,
,,,,,14179,6.0,6,,,,,,,,
,,,,,14187,8.0,8,,,,,,,,
,,,,,14201,14.0,14,,,,,,,,
,,,,,14205,4.0,4,,,,,,,,
,,,,,14210,5.0,5,,,,,,,,
,,,,,14213,3.0,3,,,,,,,,
,,,,,14223,10.0,10,,,,,,,,
,,,,,14226,3.0,3,,,,,,,,
,,,,,14231,5.0,5,,,,,,,,
,,,,,14235,4.0,4,,,,,,,,
,,,,,14246,11.0,11,,,,,,,,
,,,,,14253,7.0,7,,,,,,,,
,,,,,14256,3.0,3,,,,,,,,
,,,,,14259,3.0,3,,,,,,,,
,,,,,14267,8.0,8,,,,,,,,
,,,,,14271,4.0,4,,,,,,,,
,,,,,14278,7.0,7,,,,,,,,
,,,,,14281,3.0,3,,,,,,,,
,,,,,14286,5.0,5,,,,,,,,
,,,,,14291,5.0,5,,,,,,,,
,,,,,14295,4.0,4,,,,,,,,
,,,,,14309,14.0,14,,,,,,,,
,,,,,14319,10.0,10,,,,,,,,
,,,,,14334,15.0,15,,,,,,,,
,,,,,14338,4.0,4,,,,,,,,
,,,,,14344,6.0,6,,,,,,,,
,,,,,14349,5.0,5,,,,,,,,
,,,,,14354,5.0,5,,,,,,,,
,,,,,14357,3.0,3,,,,,,,,
,,,,,14360,3.0,3,,,,,,,,
,,,,,14366,6.0,6,,,,,,,,
,,,,,14374,8.0,8,,,,,,,,
,,,,,14378,4.0,4,,,,,,,,
,,,,,14383,5.0,5,,,,,,,,
,,,,,14386,3.0,3,,,,,,,,
,,,,,14391,5.0,5,,,,,,,,
,,,,,14395,4.0,4,,,,,,,,
,,,,,14401,6.0,6,,,,,,,,
,,,,,14404,3.0,3,,,,,,,,
,,,,,14412,8.0,8,,,,,,,,
,,,,,14415,3.0,3,,,,,,,,
,,,,,14419,4.0,4,,,,,,,,
,,,,,14430,11.0,11,,,,,,,,
,,,,,14433,3.0,3,,,,,,,,
,,,,,14437,4.0,4,,,,,,,,
,,,,,14446,9.0,9,,,,,,,,
,,,,,14471,25.0,25,,,,,,,,
,,,,,14474,3.0,3,,,,,,,,
,,,,,14477,3.0,3,,,,,,,,
,,,,,14480,3.0,3,,,,,,,,
,,,,,14486,6.0,6,,,,,,,,
,,,,,14492,6.0,6,,,,,,,,
,,,,,14496,4.0,4,,,,,,,,
,,,,,14500,4.0,4,,,,,,,,
,,,,,14503,3.0,3,,,,,,,,
,,,,,14507,4.0,4,,,,,,,,
,,,,,14510,3.0,3,,,,,,,,
,,,,,14513,3.0,3,,,,,,,,
,,,,,14516,3.0,3,,,,,,,,
,,,,,14523,7.0,7,,,,,,,,
,,,,,14530,7.0,7,,,,,,,,
,,,,,14535,5.0,5,,,,,,,,
,,,,,14539,4.0,4,,,,,,,,
,,,,,14542,3.0,3,,,,,,,,
,,,,,14549,7.0,7,,,,,,,,
,,,,,14552,3.0,3,,,,,,,,
,,,,,14555,3.0,3,,,,,,,,
,,,,,14560,5.0,5,,,,,,,,
,,,,,14564,4.0,4,,,,,,,,
,,,,,14568,4.0,4,,,,,,,,
,,,,,14571,3.0,3,,,,,,,,
,,,,,14574,3.0,3,,,,,,,,
,,,,,14584,10.0,10,,,,,,,,
,,,,,14591,7.0,7,,,,,,,,
,,,,,14594,3.0,3,,,,,,,,
,,,,,14597,3.0,3,,,,,,,,
,,,,,14600,3.0,3,,,,,,,,
,,,,,14611,11.0,11,,,,,,,,
,,,,,14615,4.0,4,,,,,,,,
,,,,,14619,4.0,4,,,,,,,,
,,,,,14626,7.0,7,,,,,,,,
,,,,,14630,4.0,4,,,,,,,,
,,,,,14633,3.0,3,,,,,,,,
,,,,,14637,4.0,4,,,,,,,,
,,,,,14642,5.0,5,,,,,,,,
,,,,,14647,5.0,5,,,,,,,,
,,,,,14653,6.0,6,,,,,,,,
,,,,,14657,4.0,4,,,,,,,,
,,,,,14662,5.0,5,,,,,,,,
,,,,,14669,7.0,7,,,,,,,,
,,,,,14678,9.0,9,,,,,,,,
,,,,,14693,15.0,15,,,,,,,,
,,,,,14700,7.0,7,,,,,,,,
,,,,,14705,5.0,5,,,,,,,,
,,,,,14710,5.0,5,,,,,,,,
,,,,,14714,4.0,4,,,,,,,,
,,,,,14719,5.0,5,,,,,,,,
,,,,,14726,7.0,7,,,,,,,,
,,,,,14733,7.0,7,,,,,,,,
,,,,,14739,6.0,6,,,,,,,,
,,,,,14746,7.0,7,,,,,,,,
,,,,,14749,3.0,3,,,,,,,,
,,,,,14754,5.0,5,,,,,,,,
,,,,,14761,7.0,7,,,,,,,,
,,,,,14764,3.0,3,,,,,,,,
,,,,,14776,12.0,12,,,,,,,,
,,,,,14781,5.0,5,,,,,,,,
,,,,,14794,13.0,13,,,,,,,,
,,,,,14798,4.0,4,,,,,,,,
,,,,,14805,7.0,7,,,,,,,,
,,,,,14810,5.0,5,,,,,,,,
,,,,,14814,4.0,4,,,,,,,,
,,,,,14818,4.0,4,,,,,,,,
,,,,,14823,5.0,5,,,,,,,,
,,,,,14831,8.0,8,,,,,,,,
,,,,,14834,3.0,3,,,,,,,,
,,,,,14846,12.0,12,,,,,,,,
,,,,,14850,4.0,4,,,,,,,,
,,,,,14853,3.0,3,,,,,,,,
,,,,,14856,3.0,3,,,,,,,,
,,,,,14860,4.0,4,,,,,,,,
,,,,,14865,5.0,5,,,,,,,,
,,,,,14872,7.0,7,,,,,,,,
,,,,,14882,10.0,10,,,,,,,,
,,,,,14886,4.0,4,,,,,,,,
,,,,,14890,4.0,4,,,,,,,,
,,,,,14899,9.0,9,,,,,,,,
,,,,,14903,4.0,4,,,,,,,,
,,,,,14909,6.0,6,,,,,,,,
,,,,,14913,4.0,4,,,,,,,,
,,,,,14918,5.0,5,,,,,,,,
,,,,,14929,11.0,11,,,,,,,,
,,,,,14932,3.0,3,,,,,,,,
,,,,,14940,8.0,8,,,,,,,,
,,,,,14946,6.0,6,,,,,,,,
,,,,,14961,15.0,15,,,,,,,,
,,,,,14965,4.0,4,,,,,,,,
,,,,,14970,5.0,5,,,,,,,,
,,,,,14973,3.0,3,,,,,,,,
,,,,,14977,4.0,4,,,,,,,,
,,,,,14985,8.0,8,,,,,,,,
,,,,,14989,4.0,4,,,,,,,,
,,,,,14995,6.0,6,,,,,,,,
6.6,2.5768197,10.0,3.0,6.6,15000,,,-0.06852375715970993,0.6852375864982605,1.7418535947799683,4.861859321594238,4.914781093597412,0.0003,0.0003,0.1
,,,,,15005,10.0,10,,,,,,,,
,,,,,15008,3.0,3,,,,,,,,
,,,,,15012,4.0,4,,,,,,,,
,,,,,15018,6.0,6,,,,,,,,
,,,,,15023,5.0,5,,,,,,,,
,,,,,15027,4.0,4,,,,,,,,
,,,,,15034,7.0,7,,,,,,,,
,,,,,15042,8.0,8,,,,,,,,
,,,,,15049,7.0,7,,,,,,,,
,,,,,15052,3.0,3,,,,,,,,
,,,,,15059,7.0,7,,,,,,,,
,,,,,15063,4.0,4,,,,,,,,
,,,,,15071,8.0,8,,,,,,,,
,,,,,15077,6.0,6,,,,,,,,
,,,,,15089,12.0,12,,,,,,,,
,,,,,15093,4.0,4,,,,,,,,
,,,,,15099,6.0,6,,,,,,,,
,,,,,15104,5.0,5,,,,,,,,
,,,,,15107,3.0,3,,,,,,,,
,,,,,15113,6.0,6,,,,,,,,
