Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,11094,-118.67819,84,,,,,,
,,,,,11206,-95.18481,112,,,,,,
,,,,,11296,-103.92356,90,,,,,,
,,,,,12296,17.048592,1000,,,,,,
,,,,,12401,-235.48428,105,,,,,,
,,,,,12526,-103.6896,125,,,,,,
,,,,,12658,-280.6556,132,,,,,,
,,,,,12749,-183.54611,91,,,,,,
,,,,,12835,-175.34749,86,,,,,,
,,,,,12945,-379.29346,110,,,,,,
,,,,,13064,-241.567,119,,,,,,
,,,,,13178,-366.36212,114,,,,,,
,,,,,13282,-47.369606,104,,,,,,
,,,,,13352,-57.247406,70,,,,,,
,,,,,13482,-33.972504,130,,,,,,
,,,,,13556,-222.01749,74,,,,,,
,,,,,13645,9.080383,89,,,,,,
,,,,,13739,-140.31622,94,,,,,,
,,,,,13810,-213.44727,71,,,,,,
,,,,,13916,-145.04803,106,,,,,,
,,,,,14048,-180.41956,132,,,,,,
,,,,,14147,-145.78522,99,,,,,,
,,,,,14237,-3.1420288,90,,,,,,
,,,,,14321,-367.26218,84,,,,,,
,,,,,14452,-148.94221,131,,,,,,
,,,,,14531,-257.91998,79,,,,,,
,,,,,14627,-444.94977,96,,,,,,
,,,,,14696,-163.43866,69,,,,,,
,,,,,14769,-112.025475,73,,,,,,
,,,,,14856,-178.5755,87,,,,,,
,,,,,14926,-84.11556,70,,,,,,
,,,,,15009,-215.7273,83,,,,,,
,,,,,15121,-119.57505,112,,,,,,
,,,,,15266,-388.7218,145,,,,,,
,,,,,15366,-273.58423,100,,,,,,
,,,,,15442,-82.50719,76,,,,,,
,,,,,15562,-112.999695,120,,,,,,
,,,,,15638,-123.748405,76,,,,,,
,,,,,15736,-305.84277,98,,,,,,
,,,,,15839,-298.2254,103,,,,,,
,,,,,15964,-387.1745,125,,,,,,
,,,,,16053,-82.17586,89,,,,,,
,,,,,16118,-136.86319,65,,,,,,
,,,,,16183,-141.11603,65,,,,,,
,,,,,16288,-268.9682,105,,,,,,
,,,,,16377,-147.8028,89,,,,,,
,,,,,16487,-155.82889,110,,,,,,
,,,,,16637,-343.0136,150,,,,,,
,,,,,16733,-195.87115,96,,,,,,
,,,,,16808,-91.08774,75,,,,,,
,,,,,16897,12.579788,89,,,,,,
,,,,,16990,-111.22777,93,,,,,,
,,,,,17054,-85.45898,64,,,,,,
,,,,,17138,-119.42781,84,,,,,,
,,,,,17298,-311.03992,160,,,,,,
,,,,,17393,-277.3902,95,,,,,,
,,,,,17537,-176.27058,144,,,,,,
,,,,,17635,-339.92975,98,,,,,,
,,,,,17698,-140.49496,63,,,,,,
,,,,,17780,-258.11993,82,,,,,,
,,,,,17837,-193.65306,57,,,,,,
,,,,,17970,-499.2969,133,,,,,,
,,,,,18093,-267.40894,123,,,,,,
,,,,,18175,-130.9564,82,,,,,,
,,,,,18291,17.661217,116,,,,,,
,,,,,18401,-514.30896,110,,,,,,
,,,,,18531,-363.2823,130,,,,,,
,,,,,18612,-219.8525,81,,,,,,
,,,,,18733,-143.00345,121,,,,,,
,,,,,18834,-243.32365,101,,,,,,
,,,,,18908,-222.48788,74,,,,,,
,,,,,18972,-79.35144,64,,,,,,
,,,,,19038,-38.56246,66,,,,,,
,,,,,19131,-72.06955,93,,,,,,
,,,,,19224,-435.50272,93,,,,,,
,,,,,19321,-93.704956,97,,,,,,
,,,,,19398,-118.814,77,,,,,,
,,,,,19481,-65.54379,83,,,,,,
,,,,,19574,14.099655,93,,,,,,
,,,,,19658,-511.85855,84,,,,,,
,,,,,19743,-424.91937,85,,,,,,
,,,,,19817,-113.09366,74,,,,,,
,,,,,19891,-78.37227,74,,,,,,
,,,,,19988,-536.7676,97,,,,,,
-990.7704,439.90332,-519.80225,-2046.2826,127.8,20000,,,10.652202606201172,-0.03491251543164253,-1.0023423433303833,6.707629680633545,0.88,0.0003
,,,,,20070,-486.79965,82,,,,,,
,,,,,20168,-461.5093,98,,,,,,
,,,,,20305,-195.02014,137,,,,,,
,,,,,20440,-112.59293,135,,,,,,
,,,,,20528,-344.4912,88,,,,,,
,,,,,20624,-199.64104,96,,,,,,
,,,,,20707,-79.19223,83,,,,,,
,,,,,20802,-13.165092,95,,,,,,
,,,,,20906,-458.93448,104,,,,,,
,,,,,21000,,,164.4466094970703,-1.90816330909729,-2.066779613494873,41.44203186035156,0.874,0.0003
,,,,,21013,-188.58655,107,,,,,,
,,,,,21099,-224.51547,86,,,,,,
,,,,,21199,-242.36116,100,,,,,,
,,,,,21303,-195.1213,104,,,,,,
,,,,,21421,-300.35196,118,,,,,,
,,,,,22000,,,36.637351989746094,-2.8564276695251465,-1.7394073009490967,26.859766006469727,0.868,0.0003
,,,,,22106,-162.22047,685,,,,,,
,,,,,22207,-263.6768,101,,,,,,
,,,,,22308,-194.57196,101,,,,,,
,,,,,22393,-127.809586,85,,,,,,
,,,,,22490,-175.55847,97,,,,,,
,,,,,22606,-71.84743,116,,,,,,
,,,,,22666,-85.40236,60,,,,,,
,,,,,22747,-219.48923,81,,,,,,
,,,,,22857,-111.118004,110,,,,,,
,,,,,22936,-50.939034,79,,,,,,
,,,,,23000,,,16.82935333251953,-2.9765095710754395,-2.7388057708740234,17.133081436157227,0.862,0.0003
,,,,,23010,-36.824684,74,,,,,,
,,,,,23126,-147.21533,116,,,,,,
,,,,,23196,-95.87488,70,,,,,,
,,,,,23262,-64.91357,66,,,,,,
,,,,,23362,-115.65362,100,,,,,,
,,,,,23435,-57.48044,73,,,,,,
,,,,,23542,-207.7536,107,,,,,,
,,,,,23670,-150.02069,128,,,,,,
,,,,,23791,-196.12206,121,,,,,,
,,,,,23880,-186.988,89,,,,,,
,,,,,23954,-49.951244,74,,,,,,
,,,,,24000,,,348.91937255859375,-5.648423194885254,-6.6296281814575195,46.685874938964844,0.856,0.0003
,,,,,24080,-119.239494,126,,,,,,
,,,,,24205,-114.82629,125,,,,,,
,,,,,24321,-108.47661,116,,,,,,
,,,,,24415,-144.58919,94,,,,,,
,,,,,24515,-124.41963,100,,,,,,
,,,,,24639,-29.34439,124,,,,,,
,,,,,24745,-255.84764,106,,,,,,
,,,,,24872,-180.16113,127,,,,,,
,,,,,24973,-113.91913,101,,,,,,
,,,,,25000,,,41.540611267089844,-3.8263063430786133,-4.343977928161621,41.53550338745117,0.85,0.0003
,,,,,25097,-93.57754,124,,,,,,
,,,,,25180,-198.04361,83,,,,,,
,,,,,25299,-155.3779,119,,,,,,
,,,,,25369,-70.64218,70,,,,,,
,,,,,25456,-59.959393,87,,,,,,
,,,,,25564,-123.52803,108,,,,,,
,,,,,25643,-129.52328,79,,,,,,
,,,,,25777,-153.70755,134,,,,,,
,,,,,25875,-127.45893,98,,,,,,
,,,,,25987,-132.00047,112,,,,,,
,,,,,26000,,,70.41007232666016,-2.582817554473877,-3.8242251873016357,86.96245574951172,0.844,0.0003
,,,,,26077,-37.266106,90,,,,,,
,,,,,26208,-157.61981,131,,,,,,
,,,,,26321,-132.5841,113,,,,,,
,,,,,26445,-53.554504,124,,,,,,
,,,,,26520,-130.2758,75,,,,,,
,,,,,26615,-93.20779,95,,,,,,
,,,,,26685,-119.13629,70,,,,,,
,,,,,26802,-103.97218,117,,,,,,
,,,,,26897,-81.628624,95,,,,,,
,,,,,26965,-106.79102,68,,,,,,
,,,,,27000,,,2.49926495552063,-1.6041240692138672,-1.111680507659912,34.40631103515625,0.838,0.0003
,,,,,27080,-202.47112,115,,,,,,
,,,,,27208,-84.29133,128,,,,,,
,,,,,27340,-56.099632,132,,,,,,
,,,,,27439,38.66278,99,,,,,,
,,,,,27581,-95.96863,142,,,,,,
,,,,,27703,-178.84225,122,,,,,,
,,,,,27796,-35.492035,93,,,,,,
,,,,,27908,-68.375114,112,,,,,,
,,,,,28000,,,5.537477970123291,-2.3663601875305176,-2.5444841384887695,14.940442085266113,0.832,0.0003
,,,,,28004,-173.02457,96,,,,,,
,,,,,28097,-153.90805,93,,,,,,
,,,,,28195,-98.92145,98,,,,,,
,,,,,28268,-85.45275,73,,,,,,
,,,,,28390,-173.35133,122,,,,,,
,,,,,28461,-85.0177,71,,,,,,
,,,,,28551,-88.89228,90,,,,,,
,,,,,28634,-42.625275,83,,,,,,
,,,,,28735,-338.44144,101,,,,,,
,,,,,28820,-65.10431,85,,,,,,
,,,,,28963,-136.30945,143,,,,,,
,,,,,29000,,,15.008602142333984,-3.7094202041625977,-3.9406166076660156,72.00724029541016,0.8260000000000001,0.0003
,,,,,29088,-233.72583,125,,,,,,
,,,,,29172,-87.12655,84,,,,,,
,,,,,29281,-126.890045,109,,,,,,
,,,,,29389,-134.81064,108,,,,,,
,,,,,29508,-110.04178,119,,,,,,
,,,,,29625,-88.97192,117,,,,,,
,,,,,29696,-111.6261,71,,,,,,
,,,,,29813,-252.0434,117,,,,,,
,,,,,29928,-151.90656,115,,,,,,
-135.53252,86.008545,-31.798607,-283.37567,415.4,30000,,,23.94133758544922,-4.13568639755249,-4.921935081481934,60.77058410644531,0.82,0.0003
,,,,,30052,-132.01942,124,,,,,,
,,,,,30184,-62.838066,132,,,,,,
,,,,,30266,-99.35351,82,,,,,,
,,,,,30424,-83.90696,158,,,,,,
,,,,,30594,-40.38412,170,,,,,,
,,,,,30695,-80.575775,101,,,,,,
,,,,,30819,-128.57446,124,,,,,,
,,,,,30882,-83.42583,63,,,,,,
,,,,,30977,-158.24464,95,,,,,,
,,,,,31000,,,1.7578511238098145,1.720834732055664,1.6288058757781982,25.114110946655273,0.8140000000000001,0.0003
,,,,,31091,-187.63396,114,,,,,,
,,,,,31169,-81.016235,78,,,,,,
,,,,,31245,-79.93832,76,,,,,,
,,,,,31330,-129.22824,85,,,,,,
,,,,,31410,-106.91491,80,,,,,,
,,,,,31484,-40.061817,74,,,,,,
,,,,,31587,-104.59404,103,,,,,,
,,,,,31712,-113.85455,125,,,,,,
,,,,,31804,-109.84258,92,,,,,,
,,,,,31913,-100.02056,109,,,,,,
,,,,,31994,-460.19354,81,,,,,,
,,,,,32000,,,50.54217529296875,-0.38672053813934326,-0.22115588188171387,126.78221893310547,0.808,0.0003
,,,,,32101,-104.99492,107,,,,,,
,,,,,32244,-113.35096,143,,,,,,
,,,,,32320,-30.100311,76,,,,,,
,,,,,32423,-153.2355,103,,,,,,
,,,,,32523,-62.895004,100,,,,,,
,,,,,32628,-69.922104,105,,,,,,
,,,,,32728,-149.76949,100,,,,,,
,,,,,32789,-98.042336,61,,,,,,
,,,,,32908,-313.2965,119,,,,,,
,,,,,33000,,,14.271445274353027,-1.873249888420105,-1.8338068723678589,56.910301208496094,0.802,0.0003
,,,,,33059,-36.502934,151,,,,,,
,,,,,33171,9.407417,112,,,,,,
,,,,,33260,-45.981403,89,,,,,,
,,,,,33359,-114.786606,99,,,,,,
,,,,,33482,-84.27799,123,,,,,,
,,,,,33603,-95.55521,121,,,,,,
,,,,,33693,-157.86308,90,,,,,,
,,,,,33794,-103.829475,101,,,,,,
,,,,,33933,-298.10468,139,,,,,,
,,,,,34000,,,14.315034866333008,-10.990994453430176,-11.607547760009766,50.90724563598633,0.796,0.0003
,,,,,34002,-30.460175,69,,,,,,
,,,,,34084,-214.30154,82,,,,,,
,,,,,34188,-77.04619,104,,,,,,
,,,,,34306,-125.36842,118,,,,,,
,,,,,34482,-66.72668,176,,,,,,
,,,,,34595,-180.72615,113,,,,,,
,,,,,34679,-91.76674,84,,,,,,
,,,,,34770,-103.5044,91,,,,,,
,,,,,34841,-81.96294,71,,,,,,
,,,,,34954,-155.88681,113,,,,,,
,,,,,35000,,,128.74671936035156,-2.2018637657165527,-1.329845666885376,107.12120819091797,0.79,0.0003
,,,,,35105,-373.64,151,,,,,,
,,,,,35189,-127.55956,84,,,,,,
,,,,,35278,-136.63498,89,,,,,,
,,,,,35357,-48.09666,79,,,,,,
,,,,,35467,-105.19019,110,,,,,,
,,,,,35593,-55.824547,126,,,,,,
,,,,,35667,-98.58231,74,,,,,,
,,,,,35730,-92.683685,63,,,,,,
,,,,,35855,48.37735,125,,,,,,
,,,,,35981,-112.16554,126,,,,,,
,,,,,36000,,,6.443521499633789,-5.661087989807129,-5.589661598205566,45.26820755004883,0.784,0.0003
,,,,,36055,-31.391747,74,,,,,,
,,,,,36133,-33.859383,78,,,,,,
,,,,,36220,-118.76235,87,,,,,,
,,,,,36319,-80.196526,99,,,,,,
,,,,,36387,-72.50169,68,,,,,,
,,,,,36478,-92.46598,91,,,,,,
,,,,,36608,-49.076065,130,,,,,,
,,,,,36710,-51.442917,102,,,,,,
,,,,,36785,-95.85503,75,,,,,,
,,,,,36897,-126.371506,112,,,,,,
,,,,,36979,-69.15221,82,,,,,,
,,,,,37000,,,24.398273468017578,-1.9781973361968994,-2.94711971282959,84.16303253173828,0.778,0.0003
,,,,,37127,-102.94189,148,,,,,,
,,,,,37237,-84.12199,110,,,,,,
,,,,,37311,-62.382534,74,,,,,,
,,,,,37373,-65.648415,62,,,,,,
,,,,,37451,-120.31261,78,,,,,,
,,,,,37614,-245.65118,163,,,,,,
,,,,,37752,-110.35885,138,,,,,,
,,,,,37830,-124.32003,78,,,,,,
,,,,,37946,-98.68522,116,,,,,,
,,,,,38000,,,6.074572563171387,-3.6682686805725098,-4.133490085601807,40.8968620300293,0.772,0.0003
,,,,,38092,-84.85494,146,,,,,,
,,,,,38181,-76.0652,89,,,,,,
,,,,,38303,-15.839035,122,,,,,,
,,,,,38401,-70.04311,98,,,,,,
,,,,,38536,-110.61221,135,,,,,,
,,,,,38598,-86.69553,62,,,,,,
,,,,,38759,-44.983574,161,,,,,,
,,,,,38866,-90.02074,107,,,,,,
,,,,,38940,-16.151016,74,,,,,,
,,,,,39000,,,13.576269149780273,-2.6088500022888184,-1.8751285076141357,67.20216369628906,0.766,0.0003
,,,,,39053,-117.71265,113,,,,,,
,,,,,39143,-48.088425,90,,,,,,
,,,,,39282,-43.57225,139,,,,,,
,,,,,39349,-60.128445,67,,,,,,
,,,,,39456,-185.46123,107,,,,,,
,,,,,39579,-60.255764,123,,,,,,
,,,,,39685,-114.389114,106,,,,,,
,,,,,39847,-50.43366,162,,,,,,
,,,,,39948,-272.96057,101,,,,,,
-212.88663,38.17964,-152.79602,-269.92633,656.0,40000,,,3.8650410175323486,-7.722546100616455,-7.349997520446777,51.2924690246582,0.76,0.0003
,,,,,40067,-21.106834,119,,,,,,
,,,,,40182,-74.18791,115,,,,,,
,,,,,40337,-45.519703,155,,,,,,
,,,,,40455,-111.81417,118,,,,,,
,,,,,40572,-183.88515,117,,,,,,
,,,,,40672,-85.27885,100,,,,,,
,,,,,40787,-55.372932,115,,,,,,
,,,,,40881,-46.040062,94,,,,,,
,,,,,40983,-101.28706,102,,,,,,
,,,,,41000,,,240.78939819335938,-1.2246603965759277,0.7781873345375061,198.19668579101562,0.754,0.0003
,,,,,41104,-49.10149,121,,,,,,
,,,,,41198,-72.64746,94,,,,,,
,,,,,41307,-249.09502,109,,,,,,
,,,,,41404,-177.42981,97,,,,,,
,,,,,41560,-60.33759,156,,,,,,
,,,,,41671,-98.16874,111,,,,,,
,,,,,41799,-111.59216,128,,,,,,
,,,,,41888,-117.930664,89,,,,,,
,,,,,41972,-66.62013,84,,,,,,
,,,,,42000,,,27.79473304748535,3.1147871017456055,3.6182355880737305,105.13365936279297,0.748,0.0003
,,,,,42102,-93.48547,130,,,,,,
,,,,,42213,-44.935787,111,,,,,,
,,,,,42341,-73.38331,128,,,,,,
,,,,,42435,-245.55595,94,,,,,,
,,,,,42577,-172.38976,142,,,,,,
,,,,,42660,-107.1028,83,,,,,,
,,,,,42782,28.758377,122,,,,,,
,,,,,42892,-144.64746,110,,,,,,
,,,,,43000,,,5.174973487854004,-4.6598920822143555,-4.418614864349365,35.26897048950195,0.742,0.0003
,,,,,43038,-33.37297,146,,,,,,
,,,,,43191,-33.164764,153,,,,,,
,,,,,43344,-72.87297,153,,,,,,
,,,,,43426,-106.13309,82,,,,,,
,,,,,43538,-42.239502,112,,,,,,
,,,,,43657,-67.12612,119,,,,,,
,,,,,43793,-68.28484,136,,,,,,
,,,,,43859,-73.19126,66,,,,,,
,,,,,43997,-29.929817,138,,,,,,
,,,,,44000,,,1.2613468170166016,8.905712127685547,8.840106010437012,27.793174743652344,0.736,0.0003
,,,,,44076,-99.12831,79,,,,,,
,,,,,44146,-102.12614,70,,,,,,
,,,,,44280,-14.440132,134,,,,,,
,,,,,44366,-88.80854,86,,,,,,
,,,,,44437,-18.16124,71,,,,,,
,,,,,44548,-118.53978,111,,,,,,
,,,,,44624,-47.0203,76,,,,,,
,,,,,44755,-36.71942,131,,,,,,
,,,,,44918,-83.35244,163,,,,,,
,,,,,45000,,,1.3737963438034058,8.360376358032227,8.525087356567383,33.180450439453125,0.73,0.0003
,,,,,45062,-145.9884,144,,,,,,
,,,,,45171,-42.02206,109,,,,,,
,,,,,45278,-99.8404,107,,,,,,
,,,,,45404,-61.89019,126,,,,,,
,,,,,45484,-112.96291,80,,,,,,
,,,,,45629,-47.013927,145,,,,,,
,,,,,45712,-12.9665985,83,,,,,,
,,,,,45809,-56.29595,97,,,,,,
,,,,,45950,-6.122818,141,,,,,,
,,,,,46000,,,22.563243865966797,4.039668083190918,4.098460674285889,69.4529037475586,0.724,0.0003
,,,,,46048,-120.61232,98,,,,,,
,,,,,46149,-33.801804,101,,,,,,
,,,,,46241,-60.367737,92,,,,,,
,,,,,46332,-196.91568,91,,,,,,
,,,,,46510,-79.96471,178,,,,,,
,,,,,46578,-89.56038,68,,,,,,
,,,,,46708,-59.99868,130,,,,,,
,,,,,46810,-41.079132,102,,,,,,
,,,,,46911,-91.417465,101,,,,,,
,,,,,47000,,,19.436620712280273,0.10598719120025635,0.4890381097793579,70.336669921875,0.718,0.0003
,,,,,47017,-67.40859,106,,,,,,
,,,,,47142,-99.03022,125,,,,,,
,,,,,47231,-90.15016,89,,,,,,
,,,,,47332,-31.737556,101,,,,,,
,,,,,47516,-85.404564,184,,,,,,
,,,,,47643,-82.24681,127,,,,,,
,,,,,47737,-76.61856,94,,,,,,
,,,,,47823,-21.589325,86,,,,,,
,,,,,47964,-75.87175,141,,,,,,
,,,,,48000,,,2.14906644821167,7.1566667556762695,7.246667385101318,41.97264862060547,0.712,0.0003
,,,,,48054,-46.5812,90,,,,,,
,,,,,48205,-57.03707,151,,,,,,
,,,,,48367,-97.92649,162,,,,,,
,,,,,48468,-230.95877,101,,,,,,
,,,,,48597,-77.9689,129,,,,,,
,,,,,48704,-54.355946,107,,,,,,
,,,,,48810,-122.75769,106,,,,,,
,,,,,48915,-29.536018,105,,,,,,
,,,,,49000,,,1.7328137159347534,9.820783615112305,10.315134048461914,87.42474365234375,0.706,0.0003
,,,,,49039,-56.297897,124,,,,,,
,,,,,49120,-144.32541,81,,,,,,
,,,,,49218,-198.65192,98,,,,,,
,,,,,49338,-83.07643,120,,,,,,
,,,,,49511,-75.21437,173,,,,,,
,,,,,49640,-211.37773,129,,,,,,
,,,,,49733,-50.924397,93,,,,,,
,,,,,49835,-58.429085,102,,,,,,
,,,,,49910,-55.785904,75,,,,,,
-145.00015,41.905838,-73.88658,-214.0112,907.0,50000,,,22.69814109802246,0.48187029361724854,1.2200322151184082,95.37581634521484,0.7,0.0003
,,,,,50028,-90.490776,118,,,,,,
,,,,,50118,-48.410988,90,,,,,,
,,,,,50216,-40.866405,98,,,,,,
,,,,,50304,-100.68813,88,,,,,,
,,,,,50401,-86.46493,97,,,,,,
,,,,,50502,-55.12099,101,,,,,,
,,,,,50584,-13.451492,82,,,,,,
,,,,,50654,-65.90595,70,,,,,,
,,,,,50748,-16.273834,94,,,,,,
,,,,,50893,-7.631256,145,,,,,,
,,,,,51000,,,3.6447832584381104,5.033699989318848,4.870393753051758,35.54737091064453,0.694,0.0003
,,,,,51024,-64.56418,131,,,,,,
,,,,,51146,-13.350212,122,,,,,,
,,,,,51261,-45.414566,115,,,,,,
,,,,,51391,-82.9425,130,,,,,,
,,,,,51512,-72.70978,121,,,,,,
,,,,,51618,-125.32263,106,,,,,,
,,,,,51717,-86.925,99,,,,,,
,,,,,51863,-68.444534,146,,,,,,
,,,,,51983,-22.89759,120,,,,,,
,,,,,52000,,,131.05796813964844,4.674447536468506,6.985743999481201,308.5300598144531,0.688,0.0003
,,,,,52065,-64.27699,82,,,,,,
,,,,,52191,-91.76102,126,,,,,,
,,,,,52343,-111.971405,152,,,,,,
,,,,,52453,-283.947,110,,,,,,
,,,,,52604,-39.117245,151,,,,,,
,,,,,52685,-55.0616,81,,,,,,
,,,,,52767,-32.631775,82,,,,,,
,,,,,52885,-87.72279,118,,,,,,
,,,,,53000,,,23.72503662109375,2.9512829780578613,3.7426953315734863,123.71611785888672,0.6819999999999999,0.0003
,,,,,53015,-89.431145,130,,,,,,
,,,,,53134,-66.44368,119,,,,,,
,,,,,53244,-64.42459,110,,,,,,
,,,,,53356,-121.348656,112,,,,,,
,,,,,53454,-23.268295,98,,,,,,
,,,,,53554,-69.066734,100,,,,,,
,,,,,53639,-61.514534,85,,,,,,
,,,,,53752,-36.6983,113,,,,,,
,,,,,53843,12.212181,91,,,,,,
,,,,,53963,-88.44499,120,,,,,,
,,,,,54000,,,1.7250540256500244,13.040971755981445,13.07289981842041,23.721399307250977,0.6759999999999999,0.0003
,,,,,54067,-95.62773,104,,,,,,
,,,,,54186,-76.287895,119,,,,,,
,,,,,54281,-30.125084,95,,,,,,
,,,,,54386,-69.42269,105,,,,,,
,,,,,54542,-80.68643,156,,,,,,
,,,,,54629,-110.08383,87,,,,,,
,,,,,54759,-34.54518,130,,,,,,
,,,,,54861,-59.420303,102,,,,,,
,,,,,54945,-82.593994,84,,,,,,
,,,,,55000,,,4.816428184509277,13.525901794433594,12.930463790893555,82.17875671386719,0.67,0.0003
,,,,,55079,-116.46972,134,,,,,,
,,,,,55224,-13.950539,145,,,,,,
,,,,,55323,-38.928352,99,,,,,,
,,,,,55448,-224.43764,125,,,,,,
,,,,,55604,-15.776489,156,,,,,,
,,,,,55685,-39.515995,81,,,,,,
,,,,,55808,-134.99942,123,,,,,,
,,,,,55893,-60.488186,85,,,,,,
